product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
24-0207-01	Remberix 60 mg film-coated tablets	24-0207	26-JUL-24	PL/H/0748/002	60 mg	Film-coated tablet	60 mg	Carton box, Al/Al blister, N2	2
24-0207-02	Remberix 60 mg film-coated tablets	24-0207	26-JUL-24	PL/H/0748/002	60 mg	Film-coated tablet	60 mg	Carton box, Al/Al blister, N5	5
24-0207-03	Remberix 60 mg film-coated tablets	24-0207	26-JUL-24	PL/H/0748/002	60 mg	Film-coated tablet	60 mg	Carton box, Al/Al blister, N7	7
24-0207-04	Remberix 60 mg film-coated tablets	24-0207	26-JUL-24	PL/H/0748/002	60 mg	Film-coated tablet	60 mg	Carton box, Al/Al blister, N10	10
24-0207-05	Remberix 60 mg film-coated tablets	24-0207	26-JUL-24	PL/H/0748/002	60 mg	Film-coated tablet	60 mg	Carton box, Al/Al blister, N14	14
24-0207-06	Remberix 60 mg film-coated tablets	24-0207	26-JUL-24	PL/H/0748/002	60 mg	Film-coated tablet	60 mg	Carton box, Al/Al blister, N20	20
24-0207-07	Remberix 60 mg film-coated tablets	24-0207	26-JUL-24	PL/H/0748/002	60 mg	Film-coated tablet	60 mg	Carton box, Al/Al blister, N28	28
24-0207-08	Remberix 60 mg film-coated tablets	24-0207	26-JUL-24	PL/H/0748/002	60 mg	Film-coated tablet	60 mg	Carton box, Al/Al blister, N30	30
24-0207-09	Remberix 60 mg film-coated tablets	24-0207	26-JUL-24	PL/H/0748/002	60 mg	Film-coated tablet	60 mg	Carton box, Al/Al blister, N50	50
24-0207-10	Remberix 60 mg film-coated tablets	24-0207	26-JUL-24	PL/H/0748/002	60 mg	Film-coated tablet	60 mg	Carton box, Al/Al blister, N84	84
24-0207-11	Remberix 60 mg film-coated tablets	24-0207	26-JUL-24	PL/H/0748/002	60 mg	Film-coated tablet	60 mg	Carton box, Al/Al blister, N100	100
24-0207-12	Remberix 60 mg film-coated tablets	24-0207	26-JUL-24	PL/H/0748/002	60 mg	Film-coated tablet	60 mg	Carton box, Al/Al blister, N98	98
24-0207-13	Remberix 60 mg film-coated tablets	24-0207	26-JUL-24	PL/H/0748/002	60 mg	Film-coated tablet	60 mg	Carton box, Al/Al perforated unit dose blister, N2	2
24-0207-14	Remberix 60 mg film-coated tablets	24-0207	26-JUL-24	PL/H/0748/002	60 mg	Film-coated tablet	60 mg	Carton box, Al/Al perforated unit dose blister, N5	5
24-0207-15	Remberix 60 mg film-coated tablets	24-0207	26-JUL-24	PL/H/0748/002	60 mg	Film-coated tablet	60 mg	Carton box, Al/Al perforated unit dose blister, N7	7
24-0207-16	Remberix 60 mg film-coated tablets	24-0207	26-JUL-24	PL/H/0748/002	60 mg	Film-coated tablet	60 mg	Carton box, Al/Al perforated unit dose blister, N10	10
24-0207-17	Remberix 60 mg film-coated tablets	24-0207	26-JUL-24	PL/H/0748/002	60 mg	Film-coated tablet	60 mg	Carton box, Al/Al perforated unit dose blister, N14	14
24-0207-18	Remberix 60 mg film-coated tablets	24-0207	26-JUL-24	PL/H/0748/002	60 mg	Film-coated tablet	60 mg	Carton box, Al/Al perforated unit dose blister, N20	20
24-0207-19	Remberix 60 mg film-coated tablets	24-0207	26-JUL-24	PL/H/0748/002	60 mg	Film-coated tablet	60 mg	Carton box, Al/Al perforated unit dose blister, N28	28
24-0207-20	Remberix 60 mg film-coated tablets	24-0207	26-JUL-24	PL/H/0748/002	60 mg	Film-coated tablet	60 mg	Carton box, Al/Al perforated unit dose blister, N30	30
24-0207-21	Remberix 60 mg film-coated tablets	24-0207	26-JUL-24	PL/H/0748/002	60 mg	Film-coated tablet	60 mg	Carton box, Al/Al perforated unit dose blister, N50	50
24-0207-22	Remberix 60 mg film-coated tablets	24-0207	26-JUL-24	PL/H/0748/002	60 mg	Film-coated tablet	60 mg	Carton box, Al/Al perforated unit dose blister, N84	84
24-0207-23	Remberix 60 mg film-coated tablets	24-0207	26-JUL-24	PL/H/0748/002	60 mg	Film-coated tablet	60 mg	Carton box, Al/Al perforated unit dose blister, N100	100
24-0207-24	Remberix 60 mg film-coated tablets	24-0207	26-JUL-24	PL/H/0748/002	60 mg	Film-coated tablet	60 mg	Carton box, Al/Al perforated unit dose blister, N98	98
24-0208-01	Remberix 90 mg film-coated tablets	24-0208	26-JUL-24	PL/H/0748/003	90 mg	Film-coated tablet	90 mg	Carton box, Al/Al blister, N2	2
24-0208-02	Remberix 90 mg film-coated tablets	24-0208	26-JUL-24	PL/H/0748/003	90 mg	Film-coated tablet	90 mg	Carton box, Al/Al blister, N5	5
24-0208-03	Remberix 90 mg film-coated tablets	24-0208	26-JUL-24	PL/H/0748/003	90 mg	Film-coated tablet	90 mg	Carton box, Al/Al blister, N7	7
24-0208-04	Remberix 90 mg film-coated tablets	24-0208	26-JUL-24	PL/H/0748/003	90 mg	Film-coated tablet	90 mg	Carton box, Al/Al blister, N10	10
24-0208-05	Remberix 90 mg film-coated tablets	24-0208	26-JUL-24	PL/H/0748/003	90 mg	Film-coated tablet	90 mg	Carton box, Al/Al blister, N14	14
24-0208-06	Remberix 90 mg film-coated tablets	24-0208	26-JUL-24	PL/H/0748/003	90 mg	Film-coated tablet	90 mg	Carton box, Al/Al blister, N20	20
24-0208-07	Remberix 90 mg film-coated tablets	24-0208	26-JUL-24	PL/H/0748/003	90 mg	Film-coated tablet	90 mg	Carton box, Al/Al blister, N28	28
24-0208-08	Remberix 90 mg film-coated tablets	24-0208	26-JUL-24	PL/H/0748/003	90 mg	Film-coated tablet	90 mg	Carton box, Al/Al blister, N30	30
24-0208-09	Remberix 90 mg film-coated tablets	24-0208	26-JUL-24	PL/H/0748/003	90 mg	Film-coated tablet	90 mg	Carton box, Al/Al blister, N50	50
24-0208-10	Remberix 90 mg film-coated tablets	24-0208	26-JUL-24	PL/H/0748/003	90 mg	Film-coated tablet	90 mg	Carton box, Al/Al blister, N84	84
24-0208-11	Remberix 90 mg film-coated tablets	24-0208	26-JUL-24	PL/H/0748/003	90 mg	Film-coated tablet	90 mg	Carton box, Al/Al blister, N100	100
24-0208-12	Remberix 90 mg film-coated tablets	24-0208	26-JUL-24	PL/H/0748/003	90 mg	Film-coated tablet	90 mg	Carton box, Al/Al blister, N98	98
24-0208-13	Remberix 90 mg film-coated tablets	24-0208	26-JUL-24	PL/H/0748/003	90 mg	Film-coated tablet	90 mg	Carton box, Al/Al perforated unit dose blister, N2	2
24-0208-14	Remberix 90 mg film-coated tablets	24-0208	26-JUL-24	PL/H/0748/003	90 mg	Film-coated tablet	90 mg	Carton box, Al/Al perforated unit dose blister, N5	5
