product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
EU/1/09/586/001	Oslif Breezhaler	EU/1/09/586/001	30-NOV-09	EMEA/H/C/001210	150 µg	Inhalation powder, hard capsule	150 µg	Carton box, PA/Al/PVC/Al blister, N10	10
EU/1/09/586/002	Oslif Breezhaler	EU/1/09/586/002	30-NOV-09	EMEA/H/C/001210	150 µg	Inhalation powder, hard capsule	150 µg	Carton box, PA/Al/PVC/Al blister, N30	30
EU/1/09/586/003	Oslif Breezhaler	EU/1/09/586/003	30-NOV-09	EMEA/H/C/001210	150 µg	Inhalation powder, hard capsule	150 µg	Carton box, PA/Al/PVC/Al blister, N60	60
EU/1/09/586/004	Oslif Breezhaler	EU/1/09/586/004	30-NOV-09	EMEA/H/C/001210	150 µg	Inhalation powder, hard capsule	150 µg	Carton box, PA/Al/PVC/Al blister, N90	90
EU/1/09/586/005	Oslif Breezhaler	EU/1/09/586/005	30-NOV-09	EMEA/H/C/001210	150 µg	Inhalation powder, hard capsule	150 µg	Carton box, PA/Al/PVC/Al blister, N300	300
EU/1/09/586/006	Oslif Breezhaler	EU/1/09/586/006	30-NOV-09	EMEA/H/C/001210	300 µg	Inhalation powder, hard capsule	300 µg	Carton box, PA/Al/PVC/Al blister, N10	10
EU/1/09/586/007	Oslif Breezhaler	EU/1/09/586/007	30-NOV-09	EMEA/H/C/001210	300 µg	Inhalation powder, hard capsule	300 µg	Carton box, PA/Al/PVC/Al blister, N30	30
EU/1/09/586/008	Oslif Breezhaler	EU/1/09/586/008	30-NOV-09	EMEA/H/C/001210	300 µg	Inhalation powder, hard capsule	300 µg	Carton box, PA/Al/PVC/Al blister, N60	60
EU/1/09/586/009	Oslif Breezhaler	EU/1/09/586/009	30-NOV-09	EMEA/H/C/001210	300 µg	Inhalation powder, hard capsule	300 µg	Carton box, PA/Al/PVC/Al blister, N90	90
EU/1/09/586/010	Oslif Breezhaler	EU/1/09/586/010	30-NOV-09	EMEA/H/C/001210	300 µg	Inhalation powder, hard capsule	300 µg	Carton box, PA/Al/PVC/Al blister, N300	300
