cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
615278	24612	DACORTIN 5 mg COMPRIMIDOS	Prednisona 5 mg comprimido	5 mg	Blister	500	comprimido	PREDNISONA 5 mg	VÍA ORAL	COMPRIMIDO	H02AB07 - Prednisona	LABORATORIOS ERN S.A.	0	0	0	0
617860	29724	PREDNISONA ALONGA 5 mg COMPRIMIDOS	Prednisona 5 mg comprimido	5 mg	Blister	500	comprimido	PREDNISONA 5 mg	VÍA ORAL	COMPRIMIDO	H02AB07 - Prednisona	CHEPLAPHARM ARZNEIMITTEL GMBH	0	0	0	0
638049	57819	DACORTIN 30 mg COMPRIMIDOS	Prednisona 30 mg comprimido	30 mg	Blister	500	comprimido	PREDNISONA 30 mg	VÍA ORAL	COMPRIMIDO	H02AB07 - Prednisona	LABORATORIOS ERN S.A.	0	0	0	0
661558	70106	PREDNISONA KERN PHARMA 5 mg COMPRIMIDOS EFG	Prednisona 5 mg comprimido	5 mg	Blister	30	comprimido	PREDNISONA 5 mg	VÍA ORAL	COMPRIMIDO	H02AB07 - Prednisona	KERN PHARMA S.L.	0	1	0	0
661559	70106	PREDNISONA KERN PHARMA 5 mg COMPRIMIDOS EFG	Prednisona 5 mg comprimido	5 mg	Blister	60	comprimido	PREDNISONA 5 mg	VÍA ORAL	COMPRIMIDO	H02AB07 - Prednisona	KERN PHARMA S.L.	0	1	0	0
661560	70107	PREDNISONA KERN PHARMA 10 mg COMPRIMIDOS	Prednisona 10 mg comprimido	10 mg	Blister	30	comprimido	PREDNISONA 10 mg	VÍA ORAL	COMPRIMIDO	H02AB07 - Prednisona	KERN PHARMA S.L.	0	0	0	0
661675	70162	PREDNISONA PENSA 5 mg COMPRIMIDOS EFG	Prednisona 5 mg comprimido	5 mg	Blister	30	comprimido	PREDNISONA 5 mg	VÍA ORAL	COMPRIMIDO	H02AB07 - Prednisona	TOWA PHARMACEUTICAL S.A.	0	1	0	0
661676	70162	PREDNISONA PENSA 5 mg COMPRIMIDOS EFG	Prednisona 5 mg comprimido	5 mg	Blister	60	comprimido	PREDNISONA 5 mg	VÍA ORAL	COMPRIMIDO	H02AB07 - Prednisona	TOWA PHARMACEUTICAL S.A.	0	1	0	0
661677	70163	PREDNISONA PENSA 10 mg COMPRIMIDOS	Prednisona 10 mg comprimido	10 mg	Blister	30	comprimido	PREDNISONA 10 mg	VÍA ORAL	COMPRIMIDO	H02AB07 - Prednisona	TOWA PHARMACEUTICAL S.A.	0	0	0	0
661679	70164	PREDNISONA PENSA 30 mg COMPRIMIDOS EFG	Prednisona 30 mg comprimido	30 mg	Blister	30	comprimido	PREDNISONA 30 mg	VÍA ORAL	COMPRIMIDO	H02AB07 - Prednisona	TOWA PHARMACEUTICAL S.A.	0	1	0	0
670444	71061	LODOTRA 1 mg COMPRIMIDOS DE LIBERACION MODIFICADA	Prednisona 1 mg comprimido liberación modificada	1 mg	Frasco	30	comprimido	PREDNISONA 1 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN MODIFICADA	H02AB07 - Prednisona	MUNDIPHARMA PHARMACEUTICALS S.L.	0	0	0	0
670450	71065	LODOTRA 2 mg COMPRIMIDOS DE LIBERACION MODIFICADA	Prednisona 2 mg comprimido liberación modificada	2 mg	Frasco	30	comprimido	PREDNISONA 2 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN MODIFICADA	H02AB07 - Prednisona	MUNDIPHARMA PHARMACEUTICALS S.L.	0	0	0	0
670457	71067	LODOTRA 5 mg COMPRIMIDOS DE LIBERACION MODIFICADA	Prednisona 5 mg comprimido liberación modificada	5 mg	Frasco	30	comprimido	PREDNISONA 5 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN MODIFICADA	H02AB07 - Prednisona	MUNDIPHARMA PHARMACEUTICALS S.L.	0	0	0	0
672067	70108	PREDNISONA KERN PHARMA 30 mg COMPRIMIDOS EFG	Prednisona 30 mg comprimido	30 mg	Blister	30	comprimido	PREDNISONA 30 mg	VÍA ORAL	COMPRIMIDO	H02AB07 - Prednisona	KERN PHARMA S.L.	0	1	0	0
688679	75634	PREDNISONA TARBIS 2,5 mg COMPRIMIDOS EFG	Prednisona 2,5 mg comprimido	2,5 mg	Blister	30	comprimido	PREDNISONA 2,5 mg	VÍA ORAL	COMPRIMIDO	H02AB07 - Prednisona	TARBIS FARMA S.L.	0	1	0	0
688695	75640	PREDNISONA TARBIS 5 mg COMPRIMIDOS EFG	Prednisona 5 mg comprimido	5 mg	Blister	30	comprimido	PREDNISONA 5 mg	VÍA ORAL	COMPRIMIDO	H02AB07 - Prednisona	TARBIS FARMA S.L.	0	1	0	0
688696	75640	PREDNISONA TARBIS 5 mg COMPRIMIDOS EFG	Prednisona 5 mg comprimido	5 mg	Blister	60	comprimido	PREDNISONA 5 mg	VÍA ORAL	COMPRIMIDO	H02AB07 - Prednisona	TARBIS FARMA S.L.	0	1	0	0
688701	75641	PREDNISONA TARBIS 10 mg COMPRIMIDOS	Prednisona 10 mg comprimido	10 mg	Blister	30	comprimido	PREDNISONA 10 mg	VÍA ORAL	COMPRIMIDO	H02AB07 - Prednisona	TARBIS FARMA S.L.	0	0	0	0
688704	75644	PREDNISONA CINFA 2,5 mg COMPRIMIDOS EFG	Prednisona 2,5 mg comprimido	2,5 mg	Blister	30	comprimido	PREDNISONA 2,5 mg	VÍA ORAL	COMPRIMIDO	H02AB07 - Prednisona	LABORATORIOS CINFA S.A.	0	1	0	0
