ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/09/559/001	19075601	clopidogrel 75 MG Oral Tablet	309362	EXACT			2025-12-04
EU/1/09/559/002	19075601	clopidogrel 75 MG Oral Tablet	309362	EXACT			2025-12-04
EU/1/09/559/003	19075601	clopidogrel 75 MG Oral Tablet	309362	EXACT			2025-12-04
EU/1/09/559/004	19075601	clopidogrel 75 MG Oral Tablet	309362	EXACT			2025-12-04
EU/1/09/559/005	19075601	clopidogrel 75 MG Oral Tablet	309362	EXACT			2025-12-04
EU/1/09/559/006	19075601	clopidogrel 75 MG Oral Tablet	309362	EXACT			2025-12-04
EU/1/09/559/007	19075601	clopidogrel 75 MG Oral Tablet	309362	EXACT			2025-12-04
EU/1/09/559/008	19075601	clopidogrel 75 MG Oral Tablet	309362	EXACT			2025-12-04
EU/1/09/559/009	19075601	clopidogrel 75 MG Oral Tablet	309362	EXACT			2025-12-04
EU/1/09/559/010	19075601	clopidogrel 75 MG Oral Tablet	309362	EXACT			2025-12-04
EU/1/09/559/011	19075601	clopidogrel 75 MG Oral Tablet	309362	EXACT			2025-12-04
EU/1/09/559/012	19075601	clopidogrel 75 MG Oral Tablet	309362	EXACT			2025-12-04
EU/1/09/559/013	19075601	clopidogrel 75 MG Oral Tablet	309362	EXACT			2025-12-04
EU/1/09/559/014	19075601	clopidogrel 75 MG Oral Tablet	309362	EXACT			2025-12-04
EU/1/09/559/015	19075601	clopidogrel 75 MG Oral Tablet	309362	EXACT			2025-12-04
EU/1/09/559/016	19075601	clopidogrel 75 MG Oral Tablet	309362	EXACT			2025-12-04
