cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
652165	70159	IRBESARTAN SANDOZ 150 mg COMPRIMIDOS EFG	Irbesartán 150 mg comprimido	150 mg	Blister	28	comprimido	IRBESARTAN 150 mg	VÍA ORAL	COMPRIMIDO	C09CA04 - Irbesartan	SANDOZ FARMACEUTICA S.A.	0	0	0
652173	70160	IRBESARTAN SANDOZ 300 mg COMPRIMIDOS EFG	Irbesartán 300 mg comprimido	300 mg	Blister	28	comprimido	IRBESARTAN 300 mg	VÍA ORAL	COMPRIMIDO	C09CA04 - Irbesartan	SANDOZ FARMACEUTICA S.A.	0	0	0
652181	70158	IRBESARTAN SANDOZ 75 mg COMPRIMIDOS EFG	Irbesartán 75 mg comprimido	75 mg	Blister	28	comprimido	IRBESARTAN 75 mg	VÍA ORAL	COMPRIMIDO	C09CA04 - Irbesartan	SANDOZ FARMACEUTICA S.A.	0	0	0
661592	70113	IRBESARTAN STADA 75  mg COMPRIMIDOS EFG	Irbesartán 75 mg comprimido	75 mg	Blister	28	comprimido	IRBESARTAN 75 mg	VÍA ORAL	COMPRIMIDO	C09CA04 - Irbesartan	LABORATORIO STADA S.L.	0	0	0
661593	70114	IRBESARTAN STADA 150 mg COMPRIMIDOS EFG	Irbesartán 150 mg comprimido	150 mg	Blister	28	comprimido	IRBESARTAN 150 mg	VÍA ORAL	COMPRIMIDO	C09CA04 - Irbesartan	LABORATORIO STADA S.L.	0	0	0
661594	70116	IRBESARTAN STADA 300 mg COMPRIMIDOS EFG	Irbesartán 300 mg comprimido	300 mg	Blister	28	comprimido	IRBESARTAN 300 mg	VÍA ORAL	COMPRIMIDO	C09CA04 - Irbesartan	LABORATORIO STADA S.L.	0	0	0
661597	70117	IRBESARTAN CINFA 75 mg COMPRIMIDOS EFG	Irbesartán 75 mg comprimido	75 mg	Blister	28	comprimido	IRBESARTAN 75 mg	VÍA ORAL	COMPRIMIDO	C09CA04 - Irbesartan	LABORATORIOS CINFA S.A.	0	0	0
661598	70118	IRBESARTAN CINFA 150 mg COMPRIMIDOS EFG	Irbesartán 150 mg comprimido	150 mg	Blister	28	comprimido	IRBESARTAN 150 mg	VÍA ORAL	COMPRIMIDO	C09CA04 - Irbesartan	LABORATORIOS CINFA S.A.	0	0	0
661599	70120	IRBESARTAN CINFA 300 mg COMPRIMIDOS EFG	Irbesartán 300 mg comprimido	300 mg	Blister	28	comprimido	IRBESARTAN 300 mg	VÍA ORAL	COMPRIMIDO	C09CA04 - Irbesartan	LABORATORIOS CINFA S.A.	0	0	0
661747	70218	IRBESARTAN NORMON 75 mg COMPRIMIDOS EFG	Irbesartán 75 mg comprimido	75 mg	Blister	28	comprimido	IRBESARTAN 75 mg	VÍA ORAL	COMPRIMIDO	C09CA04 - Irbesartan	LABORATORIOS NORMON S.A.	0	0	0
661748	70220	IRBESARTAN NORMON 150 mg COMPRIMIDOS EFG	Irbesartán 150 mg comprimido	150 mg	Blister	28	comprimido	IRBESARTAN 150 mg	VÍA ORAL	COMPRIMIDO	C09CA04 - Irbesartan	LABORATORIOS NORMON S.A.	0	0	0
661749	70221	IRBESARTAN NORMON 300 mg COMPRIMIDOS EFG	Irbesartán 300 mg comprimido	300 mg	Blister	28	comprimido	IRBESARTAN 300 mg	VÍA ORAL	COMPRIMIDO	C09CA04 - Irbesartan	LABORATORIOS NORMON S.A.	0	0	0
661907	70268	IRBESARTAN DAVUR 150 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Irbesartán 150 mg comprimido	150 mg	Blister	28	comprimido	IRBESARTAN 150 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C09CA04 - Irbesartan	TEVA PHARMA S.L.U.	0	0	0
