cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
603551	61908	40162421	0.2 ML bemiparin sodium 12500 UNT/ML Prefilled Syringe	857255	EXACT			2026-03-13
603552	64166	40162763	bemiparin sodium 25000 UNT/ML	857260	BROAD	RxNorm has no 0.4 ML bemiparin 25000 UNT/ML prefilled syringe concept	0.4 ML bemiparin sodium 25000 UNT/ML Prefilled Syringe	2026-03-13
603553	64165	40162763	bemiparin sodium 25000 UNT/ML	857260	BROAD	RxNorm has no 0.3 ML bemiparin 25000 UNT/ML prefilled syringe concept	0.3 ML bemiparin sodium 25000 UNT/ML Prefilled Syringe	2026-03-13
603554	64164	40162423	0.2 ML bemiparin sodium 25000 UNT/ML Prefilled Syringe	857261	EXACT			2026-03-13
603556	61907	40162422	0.2 ML bemiparin sodium 17500 UNT/ML Prefilled Syringe	857257	EXACT			2026-03-13
605977	74793	40162763	bemiparin sodium 25000 UNT/ML	857260	BROAD	RxNorm has no 0.5 ML bemiparin 25000 UNT/ML prefilled syringe concept	0.5 ML bemiparin sodium 25000 UNT/ML Prefilled Syringe	2026-03-13
671964	64165	40162763	bemiparin sodium 25000 UNT/ML	857260	BROAD	RxNorm has no 0.3 ML bemiparin 25000 UNT/ML prefilled syringe concept	0.3 ML bemiparin sodium 25000 UNT/ML Prefilled Syringe	2026-03-13
671965	64164	40162423	0.2 ML bemiparin sodium 25000 UNT/ML Prefilled Syringe	857261	EXACT			2026-03-13
671967	64166	40162763	bemiparin sodium 25000 UNT/ML	857260	BROAD	RxNorm has no 0.4 ML bemiparin 25000 UNT/ML prefilled syringe concept	0.4 ML bemiparin sodium 25000 UNT/ML Prefilled Syringe	2026-03-13
671968	61907	40162422	0.2 ML bemiparin sodium 17500 UNT/ML Prefilled Syringe	857257	EXACT			2026-03-13
671969	61908	40162421	0.2 ML bemiparin sodium 12500 UNT/ML Prefilled Syringe	857255	EXACT			2026-03-13
672000	64165	40162763	bemiparin sodium 25000 UNT/ML	857260	BROAD	RxNorm has no 0.3 ML bemiparin 25000 UNT/ML prefilled syringe concept	0.3 ML bemiparin sodium 25000 UNT/ML Prefilled Syringe	2026-03-13
672001	64165	40162763	bemiparin sodium 25000 UNT/ML	857260	BROAD	RxNorm has no 0.3 ML bemiparin 25000 UNT/ML prefilled syringe concept	0.3 ML bemiparin sodium 25000 UNT/ML Prefilled Syringe	2026-03-13
672002	64164	40162423	0.2 ML bemiparin sodium 25000 UNT/ML Prefilled Syringe	857261	EXACT			2026-03-13
672003	64164	40162423	0.2 ML bemiparin sodium 25000 UNT/ML Prefilled Syringe	857261	EXACT			2026-03-13
672004	64166	40162763	bemiparin sodium 25000 UNT/ML	857260	BROAD	RxNorm has no 0.4 ML bemiparin 25000 UNT/ML prefilled syringe concept	0.4 ML bemiparin sodium 25000 UNT/ML Prefilled Syringe	2026-03-13
672005	64166	40162763	bemiparin sodium 25000 UNT/ML	857260	BROAD	RxNorm has no 0.4 ML bemiparin 25000 UNT/ML prefilled syringe concept	0.4 ML bemiparin sodium 25000 UNT/ML Prefilled Syringe	2026-03-13
672007	61907	40162422	0.2 ML bemiparin sodium 17500 UNT/ML Prefilled Syringe	857257	EXACT			2026-03-13
672008	61907	40162422	0.2 ML bemiparin sodium 17500 UNT/ML Prefilled Syringe	857257	EXACT			2026-03-13
672009	61908	40162421	0.2 ML bemiparin sodium 12500 UNT/ML Prefilled Syringe	857255	EXACT			2026-03-13
684711	74793	40162763	bemiparin sodium 25000 UNT/ML	857260	BROAD	RxNorm has no 0.5 ML bemiparin 25000 UNT/ML prefilled syringe concept	0.5 ML bemiparin sodium 25000 UNT/ML Prefilled Syringe	2026-03-13
684713	74793	40162763	bemiparin sodium 25000 UNT/ML	857260	BROAD	RxNorm has no 0.5 ML bemiparin 25000 UNT/ML prefilled syringe concept	0.5 ML bemiparin sodium 25000 UNT/ML Prefilled Syringe	2026-03-13
