codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
020580193	020580	588017	Amino Acids	OMOP3138396	BROAD	auto-linked from EMA 005557		2026-06-12
020580205	020580	588017	Amino Acids	OMOP3138396	BROAD	auto-linked from EMA 005557		2026-06-12
020580217	020580	588017	Amino Acids	OMOP3138396	BROAD	auto-linked from EMA 005557		2026-06-12
020580229	020580	588017	Amino Acids	OMOP3138396	BROAD	auto-linked from EMA 005557		2026-06-12
020580231	020580	588017	Amino Acids	OMOP3138396	BROAD	auto-linked from EMA 005557		2026-06-12
026905051	026905	588017	Amino Acids	OMOP3138396	BROAD	auto-linked from EMA 005557		2026-06-12
026905063	026905	588017	Amino Acids	OMOP3138396	BROAD	auto-linked from EMA 005557		2026-06-12
026905075	026905	588017	Amino Acids	OMOP3138396	BROAD	auto-linked from EMA 005557		2026-06-12
026905099	026905	588017	Amino Acids	OMOP3138396	BROAD	auto-linked from EMA 005557		2026-06-12
026905101	026905	588017	Amino Acids	OMOP3138396	BROAD	auto-linked from EMA 005557		2026-06-12
029165026	029165	588017	Amino Acids	OMOP3138396	BROAD	auto-linked from EMA 005557		2026-06-12
029165040	029165	588017	Amino Acids	OMOP3138396	BROAD	auto-linked from EMA 005557		2026-06-12
029165065	029165	588017	Amino Acids	OMOP3138396	BROAD	auto-linked from EMA 005557		2026-06-12
029167018	029167	588017	Amino Acids	OMOP3138396	BROAD	auto-linked from EMA 005557		2026-06-12
029167020	029167	588017	Amino Acids	OMOP3138396	BROAD	auto-linked from EMA 005557		2026-06-12
029167032	029167	588017	Amino Acids	OMOP3138396	BROAD	auto-linked from EMA 005557		2026-06-12
029167044	029167	588017	Amino Acids	OMOP3138396	BROAD	auto-linked from EMA 005557		2026-06-12
029167057	029167	588017	Amino Acids	OMOP3138396	BROAD	auto-linked from EMA 005557		2026-06-12
029167069	029167	588017	Amino Acids	OMOP3138396	BROAD	auto-linked from EMA 005557		2026-06-12
029167071	029167	588017	Amino Acids	OMOP3138396	BROAD	auto-linked from EMA 005557		2026-06-12
029167083	029167	588017	Amino Acids	OMOP3138396	BROAD	auto-linked from EMA 005557		2026-06-12
029189040	029189	588017	Amino Acids	OMOP3138396	BROAD	auto-linked from EMA 005557		2026-06-12
029189053	029189	588017	Amino Acids	OMOP3138396	BROAD	auto-linked from EMA 005557		2026-06-12
029189065	029189	588017	Amino Acids	OMOP3138396	BROAD	auto-linked from EMA 005557		2026-06-12
029204017	029204	588017	Amino Acids	OMOP3138396	BROAD	auto-linked from EMA 005557		2026-06-12
029204029	029204	588017	Amino Acids	OMOP3138396	BROAD	auto-linked from EMA 005557		2026-06-12
029204031	029204	588017	Amino Acids	OMOP3138396	BROAD	auto-linked from EMA 005557		2026-06-12
