ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/08/447/001	EMEA/H/C/000777	80 mg	Film-coated tablet	Oral use	blister (Aclar/PVC/	alu) 28 tablets		adenuric	Adenuric	EU/1/08/447	febuxostat	febuxostat	M04AA03	Menarini International Operations Luxembourg S.A. (MIOL)	https://www.ema.europa.eu/en/medicines/human/EPAR/adenuric	Authorised
EU/1/08/447/002	EMEA/H/C/000777	80 mg	Film-coated tablet	Oral use	blister (Aclar/PVC/alu)	84 tablets		adenuric	Adenuric	EU/1/08/447	febuxostat	febuxostat	M04AA03	Menarini International Operations Luxembourg S.A. (MIOL)	https://www.ema.europa.eu/en/medicines/human/EPAR/adenuric	Authorised
EU/1/08/447/003	EMEA/H/C/000777	120 mg	Film-coated tablet	Oral use	blister (Aclar/PVC/alu)	28 tablets		adenuric	Adenuric	EU/1/08/447	febuxostat	febuxostat	M04AA03	Menarini International Operations Luxembourg S.A. (MIOL)	https://www.ema.europa.eu/en/medicines/human/EPAR/adenuric	Authorised
EU/1/08/447/004	EMEA/H/C/000777	120 mg	Film-coated tablet	Oral use	blister (Aclar/PVC/alu)	84 tablets		adenuric	Adenuric	EU/1/08/447	febuxostat	febuxostat	M04AA03	Menarini International Operations Luxembourg S.A. (MIOL)	https://www.ema.europa.eu/en/medicines/human/EPAR/adenuric	Authorised
EU/1/08/447/005	EMEA/H/C/000777	80 mg	Film-coated tablet	Oral use	blister (Aclar/PVC/alu)	42 tablets		adenuric	Adenuric	EU/1/08/447	febuxostat	febuxostat	M04AA03	Menarini International Operations Luxembourg S.A. (MIOL)	https://www.ema.europa.eu/en/medicines/human/EPAR/adenuric	Authorised
EU/1/08/447/006	EMEA/H/C/000777	80 mg	Film-coated tablet	Oral use	blister (Aclar/PVC/alu)	14 tablets		adenuric	Adenuric	EU/1/08/447	febuxostat	febuxostat	M04AA03	Menarini International Operations Luxembourg S.A. (MIOL)	https://www.ema.europa.eu/en/medicines/human/EPAR/adenuric	Authorised
EU/1/08/447/007	EMEA/H/C/000777	80 mg	Film-coated tablet	Oral use	blister (Aclar/PVC/alu)	56 tablets		adenuric	Adenuric	EU/1/08/447	febuxostat	febuxostat	M04AA03	Menarini International Operations Luxembourg S.A. (MIOL)	https://www.ema.europa.eu/en/medicines/human/EPAR/adenuric	Authorised
EU/1/08/447/008	EMEA/H/C/000777	80 mg	Film-coated tablet	Oral use	blister (Aclar/PVC/alu)	98 tablets		adenuric	Adenuric	EU/1/08/447	febuxostat	febuxostat	M04AA03	Menarini International Operations Luxembourg S.A. (MIOL)	https://www.ema.europa.eu/en/medicines/human/EPAR/adenuric	Authorised
EU/1/08/447/009	EMEA/H/C/000777	120 mg	Film-coated tablet	Oral use	blister (Aclar/PVC/alu)	14 tablets		adenuric	Adenuric	EU/1/08/447	febuxostat	febuxostat	M04AA03	Menarini International Operations Luxembourg S.A. (MIOL)	https://www.ema.europa.eu/en/medicines/human/EPAR/adenuric	Authorised
EU/1/08/447/010	EMEA/H/C/000777	120 mg	Film-coated tablet	Oral use	blister (Aclar/PVC/alu)	42 tablets		adenuric	Adenuric	EU/1/08/447	febuxostat	febuxostat	M04AA03	Menarini International Operations Luxembourg S.A. (MIOL)	https://www.ema.europa.eu/en/medicines/human/EPAR/adenuric	Authorised
