cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
658301	06362001	BYETTA 5 MICROGRAMOS SOLUCION INYECTABLE EN PLUMA PRECARGADA	Exenatida 5 microgramos/dosis inyectable 0,02 ml pluma precargada	5 microgramos/dosis	Pluma precargada	60	dosis inyectable en envase multidosis	EXENATIDA 5 microgramos	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN PLUMA PRECARGADA	A10BJ01 - Exenatida	ASTRAZENECA AB	0	0	0
658304	06362003	BYETTA 10 MICROGRAMOS SOLUCION INYECTABLE EN PLUMA PRECARGADA	Exenatida 10 microgramos/dosis inyectable 0,04 ml pluma precargada	10 microgramos/dosis	Pluma precargada	60	dosis inyectable en envase multidosis	EXENATIDA 10 microgramos	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN PLUMA PRECARGADA	A10BJ01 - Exenatida	ASTRAZENECA AB	0	0	0
682802	11696001	BYDUREON 2 MG POLVO Y DISOLVENTE PARA SUSPENSION INYECTABLE DE LIBERACION PROLONGADA	Exenatida 2 mg inyectable	2 mg	Vial	1	vial para inyección	EXENATIDA 2 mg	VÍA SUBCUTÁNEA	POLVO Y DISOLVENTE PARA SUSPENSIÓN INYECTABLE DE LIBERACIÓN PROLONGADA	A10BJ01 - Exenatida	ASTRAZENECA AB	0	0	0
703897	111696003	BYDUREON 2 MG POLVO Y DISOLVENTE PARA SUSPENSION INYECTABLE DE LIBERACION PROLONGADA EN PLUMA PRECARGADA	Exenatida 2 mg inyectable pluma precargada	2 mg	Pluma precargada	4	pluma precargada	EXENATIDA 2 mg	VÍA SUBCUTÁNEA	POLVO Y DISOLVENTE PARA SUSPENSIÓN INYECTABLE DE LIBERACIÓN PROLONGADA	A10BJ01 - Exenatida	ASTRAZENECA AB	0	0	0
