codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
036967077	036967	ELIGARD	7,5 MG POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE-  1 KIT CON 1 SIRINGA PRERIEMPITA POLVERE + 1 SIRINGA PRERIEMPITA SOLVENTE CON CONNETTORE LUER LOCK	LEUPRORELINA ACETATO	LEUPRORELINA ACETATO			Polvere e solvente per soluzione iniettabile	L02AE02	RECORDATI INDUSTRIA CHIMICA E FARMACEUTICA S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
036967089	036967	ELIGARD	22,5 MG POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE- 1 KIT CON 1 SIRINGA PRERIEMPITA POLVERE + 1 SIRINGA PRERIEMPITA SOLVENTE CON CONNETTORE LUER LOCK	LEUPRORELINA ACETATO	LEUPRORELINA ACETATO			Polvere e solvente per soluzione iniettabile	L02AE02	RECORDATI INDUSTRIA CHIMICA E FARMACEUTICA S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
036967091	036967	ELIGARD	45 MG POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE-  1 KIT CON 1 SIRINGA PRERIEMPITA POLVERE + 1 SIRINGA PRERIEMPITA SOLVENTE CON CONNETTORE LUER LOCK	LEUPRORELINA ACETATO	LEUPRORELINA ACETATO			Polvere e solvente per soluzione iniettabile	L02AE02	RECORDATI INDUSTRIA CHIMICA E FARMACEUTICA S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica da rinnovare volta per volta
039814013	039814	LEPTOPROL	3,6 MG IMPIANTO - 1 IMPIANTO IN SIRINGA PRERIEMPITA CON AGO	LEUPRORELINA ACETATO	LEUPRORELINA ACETATO	3.6	milligrammi	Impianto	L02AE02	SANDOZ S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
039814025	039814	LEPTOPROL	3,6 MG IMPIANTO - 2 X 1 IMPIANTO IN SIRINGA PRERIEMPITA CON AGO	LEUPRORELINA ACETATO	LEUPRORELINA ACETATO	3.6	milligrammi	Impianto	L02AE02	SANDOZ S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
039814037	039814	LEPTOPROL	3,6 MG IMPIANTO - 3 X 1 IMPIANTO IN SIRINGA PRERIEMPITA CON AGO	LEUPRORELINA ACETATO	LEUPRORELINA ACETATO	3.6	milligrammi	Impianto	L02AE02	SANDOZ S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
039814049	039814	LEPTOPROL	3,6 MG IMPIANTO - 5 X 1 IMPIANTO IN SIRINGA PRERIEMPITA CON AGO	LEUPRORELINA ACETATO	LEUPRORELINA ACETATO	3.6	milligrammi	Impianto	L02AE02	SANDOZ S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
039814052	039814	LEPTOPROL	5 MG IMPIANTO -  1 IMPIANTO IN SIRINGA PRERIEMPITA CON AGO	LEUPRORELINA ACETATO	LEUPRORELINA ACETATO	5	milligrammi	Impianto	L02AE02	SANDOZ S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
039814064	039814	LEPTOPROL	5 MG IMPIANTO -  2X1 IMPIANTO IN SIRINGA PRERIEMPITA CON AGO	LEUPRORELINA ACETATO	LEUPRORELINA ACETATO	5	milligrammi	Impianto	L02AE02	SANDOZ S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
039814076	039814	LEPTOPROL	5 MG IMPIANTO -  3X1 IMPIANTO IN SIRINGA PRERIEMPITA CON AGO	LEUPRORELINA ACETATO	LEUPRORELINA ACETATO	5	milligrammi	Impianto	L02AE02	SANDOZ S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
039814088	039814	LEPTOPROL	5 MG IMPIANTO -  5X1 IMPIANTO IN SIRINGA PRERIEMPITA CON AGO	LEUPRORELINA ACETATO	LEUPRORELINA ACETATO	5	milligrammi	Impianto	L02AE02	SANDOZ S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
