product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
EU/1/15/1009/001	Aripiprazole Zentiva	EU/1/15/1009/001	25-JUN-15	EMEA/H/C/003899	5 mg	Tablet	5 mg	OPA/Al/PVC/Al blister, N14	14
EU/1/15/1009/002	Aripiprazole Zentiva	EU/1/15/1009/002	25-JUN-15	EMEA/H/C/003899	5 mg	Tablet	5 mg	OPA/Al/PVC/Al blister, N28	28
EU/1/15/1009/003	Aripiprazole Zentiva	EU/1/15/1009/003	25-JUN-15	EMEA/H/C/003899	5 mg	Tablet	5 mg	OPA/Al/PVC/Al blister, N49	49
EU/1/15/1009/004	Aripiprazole Zentiva	EU/1/15/1009/004	25-JUN-15	EMEA/H/C/003899	5 mg	Tablet	5 mg	OPA/Al/PVC/Al blister, N56	56
EU/1/15/1009/005	Aripiprazole Zentiva	EU/1/15/1009/005	25-JUN-15	EMEA/H/C/003899	5 mg	Tablet	5 mg	OPA/Al/PVC/Al blister, N98	98
EU/1/15/1009/006	Aripiprazole Zentiva	EU/1/15/1009/006	25-JUN-15	EMEA/H/C/003899	10 mg	Tablet	10 mg	OPA/Al/PVC/Al blister, N14	14
EU/1/15/1009/007	Aripiprazole Zentiva	EU/1/15/1009/007	25-JUN-15	EMEA/H/C/003899	10 mg	Tablet	10 mg	OPA/Al/PVC/Al blister, N28	28
EU/1/15/1009/008	Aripiprazole Zentiva	EU/1/15/1009/008	25-JUN-15	EMEA/H/C/003899	10 mg	Tablet	10 mg	OPA/Al/PVC/Al blister, N49	49
EU/1/15/1009/009	Aripiprazole Zentiva	EU/1/15/1009/009	25-JUN-15	EMEA/H/C/003899	10 mg	Tablet	10 mg	OPA/Al/PVC/Al blister, N56	56
EU/1/15/1009/010	Aripiprazole Zentiva	EU/1/15/1009/010	25-JUN-15	EMEA/H/C/003899	10 mg	Tablet	10 mg	OPA/Al/PVC/Al blister, N98	98
EU/1/15/1009/011	Aripiprazole Zentiva	EU/1/15/1009/011	25-JUN-15	EMEA/H/C/003899	15 mg	Tablet	15 mg	OPA/Al/PVC/Al blister, N14	14
EU/1/15/1009/012	Aripiprazole Zentiva	EU/1/15/1009/012	25-JUN-15	EMEA/H/C/003899	15 mg	Tablet	15 mg	OPA/Al/PVC/Al blister, N28	28
EU/1/15/1009/013	Aripiprazole Zentiva	EU/1/15/1009/013	25-JUN-15	EMEA/H/C/003899	15 mg	Tablet	15 mg	OPA/Al/PVC/Al blister, N49	49
EU/1/15/1009/014	Aripiprazole Zentiva	EU/1/15/1009/014	25-JUN-15	EMEA/H/C/003899	15 mg	Tablet	15 mg	OPA/Al/PVC/Al blister, N56	56
EU/1/15/1009/015	Aripiprazole Zentiva	EU/1/15/1009/015	25-JUN-15	EMEA/H/C/003899	15 mg	Tablet	15 mg	OPA/Al/PVC/Al blister, N98	98
EU/1/15/1009/016	Aripiprazole Zentiva	EU/1/15/1009/016	25-JUN-15	EMEA/H/C/003899	30 mg	Tablet	30 mg	OPA/Al/PVC/Al blister, N14	14
EU/1/15/1009/017	Aripiprazole Zentiva	EU/1/15/1009/017	25-JUN-15	EMEA/H/C/003899	30 mg	Tablet	30 mg	OPA/Al/PVC/Al blister, N28	28
EU/1/15/1009/018	Aripiprazole Zentiva	EU/1/15/1009/018	25-JUN-15	EMEA/H/C/003899	30 mg	Tablet	30 mg	OPA/Al/PVC/Al blister, N49	49
EU/1/15/1009/019	Aripiprazole Zentiva	EU/1/15/1009/019	25-JUN-15	EMEA/H/C/003899	30 mg	Tablet	30 mg	OPA/Al/PVC/Al blister, N56	56
EU/1/15/1009/020	Aripiprazole Zentiva	EU/1/15/1009/020	25-JUN-15	EMEA/H/C/003899	30 mg	Tablet	30 mg	OPA/Al/PVC/Al blister, N98	98
EU/1/15/1009/021	Aripiprazole Zentiva	EU/1/15/1009/021	25-JUN-15	EMEA/H/C/003899	10 mg	Orodispersible tablet	10 mg	OPA/Al/PVC/Al blister, N14	14
EU/1/15/1009/022	Aripiprazole Zentiva	EU/1/15/1009/022	25-JUN-15	EMEA/H/C/003899	10 mg	Orodispersible tablet	10 mg	OPA/Al/PVC/Al blister, N28	28
EU/1/15/1009/023	Aripiprazole Zentiva	EU/1/15/1009/023	25-JUN-15	EMEA/H/C/003899	10 mg	Orodispersible tablet	10 mg	OPA/Al/PVC/Al blister, N49	49
EU/1/15/1009/024	Aripiprazole Zentiva	EU/1/15/1009/024	25-JUN-15	EMEA/H/C/003899	15 mg	Orodispersible tablet	15 mg	OPA/Al/PVC/Al blister, N14	14
EU/1/15/1009/025	Aripiprazole Zentiva	EU/1/15/1009/025	25-JUN-15	EMEA/H/C/003899	15 mg	Orodispersible tablet	15 mg	OPA/Al/PVC/Al blister, N28	28
EU/1/15/1009/026	Aripiprazole Zentiva	EU/1/15/1009/026	25-JUN-15	EMEA/H/C/003899	15 mg	Orodispersible tablet	15 mg	OPA/Al/PVC/Al blister, N49	49
EU/1/15/1009/027	Aripiprazole Zentiva	EU/1/15/1009/027	25-JUN-15	EMEA/H/C/003899	30 mg	Orodispersible tablet	30 mg	OPA/Al/PVC/Al blister, N14	14
EU/1/15/1009/028	Aripiprazole Zentiva	EU/1/15/1009/028	25-JUN-15	EMEA/H/C/003899	30 mg	Orodispersible tablet	30 mg	OPA/Al/PVC/Al blister, N28	28
EU/1/15/1009/029	Aripiprazole Zentiva	EU/1/15/1009/029	25-JUN-15	EMEA/H/C/003899	30 mg	Orodispersible tablet	30 mg	OPA/Al/PVC/Al blister, N49	49
