codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
038633018	038633	TYVERB	250 MG COMPRESSA RIVESTITA CON FILM - USO ORALE BLISTER (PA/ALU/PVC/ALU)-  70 COMPRESSE	LAPATINIB	LAPATINIB			Compressa rivestita con film	L01EH01	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
038633020	038633	TYVERB	250 MG COMPRESSA RIVESTITA CON FILM - USO ORALE - BLISTER (PA/ALU/PVC/ALU)- 2 X 70 COMPRESSE	LAPATINIB	LAPATINIB			Compressa rivestita con film	L01EH01	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
038633032	038633	TYVERB	250 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE - BLISTER(PA/ALU/PVC/ALU)- 84 COMPRESSE	LAPATINIB	LAPATINIB			Compressa rivestita con film	L01EH01	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
038633044	038633	TYVERB	250 MG COMPRESSA RIVESTITA CON FILM - USO ORALE - FLACONE (HDPE)- 70 COMPRESSE	LAPATINIB	LAPATINIB			Compressa rivestita con film	L01EH01	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
038633057	038633	TYVERB	250 MG COMPRESSA RIVESTITA CON FILM - USO ORALE - FLACONE (HDPE)- 140 COMPRESSE	LAPATINIB	LAPATINIB			Compressa rivestita con film	L01EH01	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
038633069	038633	TYVERB	250 MG COMPRESSA RIVESTITA CON FILM - USO ORALE - FLACONE (HDPE)- 84 COMPRESSE	LAPATINIB	LAPATINIB			Compressa rivestita con film	L01EH01	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
049635016	049635	LAPATINIB EG	250 MG COMPRESSE RIVESTITE CON FILM- 70 COMPRESSE IN BLISTER AL/OPA/AL/PVC	LAPATINIB	LAPATINIB	250	milligrammi	Compressa rivestita con film	L01EH01	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
049635028	049635	LAPATINIB EG	250 MG COMPRESSE RIVESTITE CON FILM- 84 COMPRESSE IN BLISTER AL/OPA/AL/PVC	LAPATINIB	LAPATINIB	250	milligrammi	Compressa rivestita con film	L01EH01	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
049635030	049635	LAPATINIB EG	250 MG COMPRESSE RIVESTITE CON FILM- 140 (2 X 70) COMPRESSE IN BLISTER AL/OPA/AL/PVC	LAPATINIB	LAPATINIB	250	milligrammi	Compressa rivestita con film	L01EH01	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
049635042	049635	LAPATINIB EG	250 MG COMPRESSE RIVESTITE CON FILM- 70 COMPRESSE IN BLISTER AL/OPA/AL/PVC DIVISIBILE PER DOSE UNITARIA	LAPATINIB	LAPATINIB	250	milligrammi	Compressa rivestita con film	L01EH01	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
