cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
607709	89012	PIXXOSCAN 1,0 MMOL/ML SOLUCION INYECTABLE EN JERINGA PRECARGADA EFG	Gadobutrol 1 mmol/ml inyectable 5 ml jeringa precargada	1 mmol/ml	Jeringa precargada	10	jeringa precargada	GADOBUTROL 1 ml	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	1	V08CA09 - Gadobutrol	GE HEALTHCARE BIO-SCIENCES, S.A.U.	2023-08-11	1	2024-06-26	Autorizado	2023-08-12	1	0	0	0
607710	89012	PIXXOSCAN 1,0 MMOL/ML SOLUCION INYECTABLE EN JERINGA PRECARGADA EFG	Gadobutrol 1 mmol/ml inyectable 7,5 ml jeringa precargada	1 mmol/ml	Jeringa precargada	10	jeringa precargada	GADOBUTROL 1 mmol	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	1	V08CA09 - Gadobutrol	GE HEALTHCARE BIO-SCIENCES, S.A.U.	2023-08-11	1	2023-11-14	Autorizado	2023-08-12	1	0	0	0
607715	89013	PIXXOSCAN 1,0 MMOL/ML SOLUCION INYECTABLE EFG	Gadobutrol 1 mmol/ml inyectable 7,5 ml	1 mmol/ml	Vial	10	vial para inyección	GADOBUTROL 1 mmol	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	1	V08CA09 - Gadobutrol	GE HEALTHCARE BIO-SCIENCES, S.A.U.	2023-08-11	1	2023-11-13	Autorizado	2023-08-12	1	0	0	0
607716	89013	PIXXOSCAN 1,0 MMOL/ML SOLUCION INYECTABLE EFG	Gadobutrol 1 mmol/ml inyectable 15 ml	1 mmol/ml	Vial	10	vial para inyección	GADOBUTROL 1 mmol	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	1	V08CA09 - Gadobutrol	GE HEALTHCARE BIO-SCIENCES, S.A.U.	2023-08-11	1	2023-11-13	Autorizado	2023-08-12	1	0	0	0
607717	89013	PIXXOSCAN 1,0 MMOL/ML SOLUCION INYECTABLE EFG	Gadobutrol 1 mmol/ml inyectable 30 ml	1 mmol/ml	Frasco	10	frasco perfusión	GADOBUTROL 1 mmol	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	1	V08CA09 - Gadobutrol	GE HEALTHCARE BIO-SCIENCES, S.A.U.	2023-08-11	1	2023-11-07	Autorizado	2023-08-12	1	0	0	0
607718	89013	PIXXOSCAN 1,0 MMOL/ML SOLUCION INYECTABLE EFG	Gadobutrol 1 mmol/ml inyectable 65 ml	1 mmol/ml	Frasco	10	frasco perfusión	GADOBUTROL 1 mmol	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	1	V08CA09 - Gadobutrol	GE HEALTHCARE BIO-SCIENCES, S.A.U.	2023-08-11	1	2023-11-07	Autorizado	2023-08-12	1	0	0	0
660441	63898	GADOVIST 1 mmol/ml SOLUCION INYECTABLE EN JERINGA PRECARGADA/ CARTUCHO PRECARGADO	Gadobutrol 1 mmol/ml inyectable 15 ml cartucho precargado	1 mmol/ml	Cartucho	1	cartucho precargado	GADOBUTROL 1 mmol	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	1	V08CA09 - Gadobutrol	BAYER HISPANIA S.L.	2001-05-29	0	2019-04-30	Autorizado	2001-05-29	1	0	0	0
673954	63535	GADOVIST 1 mmol/ml SOLUCION INYECTABLE EN VIAL	Gadobutrol 1 mmol/ml inyectable 15 ml	1 mmol/ml	Vial	1	vial para inyección	GADOBUTROL 1 mmol	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	1	V08CA09 - Gadobutrol	BAYER HISPANIA S.L.	2001-01-16	1	2011-10-11	Autorizado	2001-01-16	1	0	0	0
674119	63535	GADOVIST 1 mmol/ml SOLUCION INYECTABLE EN VIAL	Gadobutrol 1 mmol/ml inyectable 30 ml	1 mmol/ml	Vial	1	vial para inyección	GADOBUTROL 1 mmol	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	1	V08CA09 - Gadobutrol	BAYER HISPANIA S.L.	2001-01-16	1	2011-10-11	Autorizado	2001-01-16	1	0	0	0
674598	63535	GADOVIST 1 mmol/ml SOLUCION INYECTABLE EN VIAL	Gadobutrol 1 mmol/ml inyectable 65 ml	1 mmol/ml	Frasco	1	vial para inyección	GADOBUTROL 1 mmol	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	1	V08CA09 - Gadobutrol	BAYER HISPANIA S.L.	2001-01-16	1	2011-10-11	Autorizado	2001-01-16	1	0	0	0
