codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
044228017	044228	SITAGLIPTIN TEVA	25 MG COMPRESSE RIVESTITE CON FILM- 14 COMPRESSE IN BLISTER OPA/AL/PVC/AL	SITAGLIPTIN MALATO	SITAGLIPTIN MALATO			Compressa rivestita con film	A10BH01	TEVA ITALIA S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
044228029	044228	SITAGLIPTIN TEVA	25 MG COMPRESSE RIVESTITE CON FILM- 28 COMPRESSE IN BLISTER OPA/AL/PVC/AL	SITAGLIPTIN MALATO	SITAGLIPTIN MALATO			Compressa rivestita con film	A10BH01	TEVA ITALIA S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
044228031	044228	SITAGLIPTIN TEVA	25 MG COMPRESSE RIVESTITE CON FILM- 28 X 1 COMPRESSE IN BLISTER OPA/AL/PVC/AL	SITAGLIPTIN MALATO	SITAGLIPTIN MALATO			Compressa rivestita con film	A10BH01	TEVA ITALIA S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
044228043	044228	SITAGLIPTIN TEVA	25 MG COMPRESSE RIVESTITE CON FILM- 30 COMPRESSE IN BLISTER OPA/AL/PVC/AL	SITAGLIPTIN MALATO	SITAGLIPTIN MALATO			Compressa rivestita con film	A10BH01	TEVA ITALIA S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
044228056	044228	SITAGLIPTIN TEVA	25 MG COMPRESSE RIVESTITE CON FILM- 50 X 1 COMPRESSE IN BLISTER OPA/AL/PVC/AL	SITAGLIPTIN MALATO	SITAGLIPTIN MALATO			Compressa rivestita con film	A10BH01	TEVA ITALIA S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
044228068	044228	SITAGLIPTIN TEVA	25 MG COMPRESSE RIVESTITE CON FILM- 56 COMPRESSE IN BLISTER OPA/AL/PVC/AL	SITAGLIPTIN MALATO	SITAGLIPTIN MALATO			Compressa rivestita con film	A10BH01	TEVA ITALIA S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
044228070	044228	SITAGLIPTIN TEVA	25 MG COMPRESSE RIVESTITE CON FILM- 56 X 1 COMPRESSE IN BLISTER OPA/AL/PVC/AL	SITAGLIPTIN MALATO	SITAGLIPTIN MALATO			Compressa rivestita con film	A10BH01	TEVA ITALIA S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
044228082	044228	SITAGLIPTIN TEVA	25 MG COMPRESSE RIVESTITE CON FILM- 60 COMPRESSE IN BLISTER OPA/AL/PVC/AL	SITAGLIPTIN MALATO	SITAGLIPTIN MALATO			Compressa rivestita con film	A10BH01	TEVA ITALIA S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
044228094	044228	SITAGLIPTIN TEVA	25 MG COMPRESSE RIVESTITE CON FILM- 84 COMPRESSE IN BLISTER OPA/AL/PVC/AL	SITAGLIPTIN MALATO	SITAGLIPTIN MALATO			Compressa rivestita con film	A10BH01	TEVA ITALIA S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
044228106	044228	SITAGLIPTIN TEVA	25 MG COMPRESSE RIVESTITE CON FILM- 90 COMPRESSE IN BLISTER OPA/AL/PVC/AL	SITAGLIPTIN MALATO	SITAGLIPTIN MALATO			Compressa rivestita con film	A10BH01	TEVA ITALIA S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
044228118	044228	SITAGLIPTIN TEVA	25 MG COMPRESSE RIVESTITE CON FILM- 98 COMPRESSE IN BLISTER OPA/AL/PVC/AL	SITAGLIPTIN MALATO	SITAGLIPTIN MALATO			Compressa rivestita con film	A10BH01	TEVA ITALIA S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
044228120	044228	SITAGLIPTIN TEVA	25 MG COMPRESSE RIVESTITE CON FILM- 98 X 1 COMPRESSE IN BLISTER OPA/AL/PVC/AL	SITAGLIPTIN MALATO	SITAGLIPTIN MALATO			Compressa rivestita con film	A10BH01	TEVA ITALIA S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
