codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
031848056	031848	TRUSOPT	20 MG/ML COLLIRIO, SOLUZIONE- 1 FLACONE IN LDPE DA 5 ML	DORZOLAMIDE CLORIDRATO	DORZOLAMIDE CLORIDRATO	20	milligram(s)/millilitre	Collirio, soluzione	S01EC03	SANTEN ITALY SRL	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
031848068	031848	TRUSOPT	20 MG/ML COLLIRIO, SOLUZIONE- 3 FLACONI IN LDPE DA 5 ML	DORZOLAMIDE CLORIDRATO	DORZOLAMIDE CLORIDRATO	20	milligram(s)/millilitre	Collirio, soluzione	S01EC03	SANTEN ITALY SRL	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
031848070	031848	TRUSOPT	20 MG/ML COLLIRIO, SOLUZIONE- 6 FLACONI IN LDPE DA 5 ML	DORZOLAMIDE CLORIDRATO	DORZOLAMIDE CLORIDRATO	20	milligram(s)/millilitre	Collirio, soluzione	S01EC03	SANTEN ITALY SRL	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
040189019	040189	DORZONORM	20MG/ML COLLIRIO SOLUZIONE - 1 FLACONE CONTAGOCCE DA 5 ML	DORZOLAMIDE CLORIDRATO	DORZOLAMIDE CLORIDRATO	20	milligram(s)/millilitre	Collirio, soluzione	S01EC03	DOC GENERICI SRL	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
040189021	040189	DORZONORM	20MG/ML COLLIRIO SOLUZIONE - 3 FLACONI CONTAGOCCE DA 5 ML	DORZOLAMIDE CLORIDRATO	DORZOLAMIDE CLORIDRATO	20	milligram(s)/millilitre	Collirio, soluzione	S01EC03	DOC GENERICI SRL	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
040189033	040189	DORZONORM	20MG/ML COLLIRIO SOLUZIONE -6 FLACONI CONTAGOCCE DA 5 ML	DORZOLAMIDE CLORIDRATO	DORZOLAMIDE CLORIDRATO	20	milligram(s)/millilitre	Collirio, soluzione	S01EC03	DOC GENERICI SRL	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
040609012	040609	DORZOLAMIDE AUROBINDO	20 MG/ML COLLIRIO, SOLUZIONE- 1 FLACONE DA 5 ML	DORZOLAMIDE CLORIDRATO	DORZOLAMIDE CLORIDRATO	22.3	milligrammi	Collirio, soluzione	S01EC03	AUROBINDO PHARMA (ITALIA) S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
040609024	040609	DORZOLAMIDE AUROBINDO	20 MG/ML COLLIRIO, SOLUZIONE- 3 FLACONI DA 5 ML	DORZOLAMIDE CLORIDRATO	DORZOLAMIDE CLORIDRATO	22.3	milligrammi	Collirio, soluzione	S01EC03	AUROBINDO PHARMA (ITALIA) S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
040609036	040609	DORZOLAMIDE AUROBINDO	20 MG/ML COLLIRIO, SOLUZIONE- 6 FLACONI DA 5 ML	DORZOLAMIDE CLORIDRATO	DORZOLAMIDE CLORIDRATO	22.3	milligrammi	Collirio, soluzione	S01EC03	AUROBINDO PHARMA (ITALIA) S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
050153016	050153	DIMAZ	20 mg/ml COLLIRIO, SOLUZIONE- 1 FLACONE DA 5 ML IN LDPE CON CONTAGOCCE MULTIDOSE IN HDPE	DORZOLAMIDE CLORIDRATO	DORZOLAMIDE CLORIDRATO			Collirio, soluzione	S01EC03	ALFA INTES INDUSTRIA TERAPEUTICA SPLENDORE S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
050153028	050153	DIMAZ	20 mg/ml COLLIRIO, SOLUZIONE- 3 FLACONI DA 5 ML IN LDPE CON CONTAGOCCE MULTIDOSE IN HDPE	DORZOLAMIDE CLORIDRATO	DORZOLAMIDE CLORIDRATO			Collirio, soluzione	S01EC03	ALFA INTES INDUSTRIA TERAPEUTICA SPLENDORE S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
050153030	050153	DIMAZ	20 mg/ml COLLIRIO, SOLUZIONE- 1 FLACONE DA 10 ML IN LDPE CON CONTAGOCCE MULTIDOSE IN HDPE	DORZOLAMIDE CLORIDRATO	DORZOLAMIDE CLORIDRATO			Collirio, soluzione	S01EC03	ALFA INTES INDUSTRIA TERAPEUTICA SPLENDORE S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
