ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/98/092/001	EMEA/H/C/000255	1.5 mg	Capsule, hard	Oral use	blister (PVC/alu)		28 capsules	prometax	Prometax	EU/1/98/092	rivastigmine	rivastigmine	N06DA03	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/prometax	Authorised
EU/1/98/092/002	EMEA/H/C/000255	1.5 mg	Capsule, hard	Oral use	blister (PVC/alu)		56 capsules	prometax	Prometax	EU/1/98/092	rivastigmine	rivastigmine	N06DA03	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/prometax	Authorised
EU/1/98/092/003	EMEA/H/C/000255	1.5 mg	Capsule, hard	Oral use	blister (PVC/alu)		112 capsules	prometax	Prometax	EU/1/98/092	rivastigmine	rivastigmine	N06DA03	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/prometax	Authorised
EU/1/98/092/004	EMEA/H/C/000255	3 mg	Capsule, hard	Oral use	blister (PVC/alu)		28 capsules	prometax	Prometax	EU/1/98/092	rivastigmine	rivastigmine	N06DA03	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/prometax	Authorised
EU/1/98/092/005	EMEA/H/C/000255	3 mg	Capsule, hard	Oral use	blister (PVC/alu)		56 capsules	prometax	Prometax	EU/1/98/092	rivastigmine	rivastigmine	N06DA03	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/prometax	Authorised
EU/1/98/092/006	EMEA/H/C/000255	3 mg	Capsule, hard	Oral use	blister (PVC/alu)		112 capsules	prometax	Prometax	EU/1/98/092	rivastigmine	rivastigmine	N06DA03	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/prometax	Authorised
EU/1/98/092/007	EMEA/H/C/000255	4.5 mg	Capsule, hard	Oral use	blister (PVC/alu)		28 capsules	prometax	Prometax	EU/1/98/092	rivastigmine	rivastigmine	N06DA03	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/prometax	Authorised
EU/1/98/092/008	EMEA/H/C/000255	4.5 mg	Capsule, hard	Oral use	blister (PVC/alu)		56 capsules	prometax	Prometax	EU/1/98/092	rivastigmine	rivastigmine	N06DA03	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/prometax	Authorised
EU/1/98/092/009	EMEA/H/C/000255	4.5 mg	Capsule, hard	Oral use	blister (PVC/alu)		112 capsules	prometax	Prometax	EU/1/98/092	rivastigmine	rivastigmine	N06DA03	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/prometax	Authorised
EU/1/98/092/010	EMEA/H/C/000255	6 mg	Capsule, hard	Oral use	blister (PVC/alu)		28 capsules	prometax	Prometax	EU/1/98/092	rivastigmine	rivastigmine	N06DA03	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/prometax	Authorised
EU/1/98/092/011	EMEA/H/C/000255	6 mg	Capsule, hard	Oral use	blister (PVC/alu)		56 capsules	prometax	Prometax	EU/1/98/092	rivastigmine	rivastigmine	N06DA03	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/prometax	Authorised
EU/1/98/092/012	EMEA/H/C/000255	6 mg	Capsule, hard	Oral use	blister (PVC/alu)		112 capsules	prometax	Prometax	EU/1/98/092	rivastigmine	rivastigmine	N06DA03	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/prometax	Authorised
EU/1/98/092/013	EMEA/H/C/000255	2 mg/ml	Oral solution	Oral use	bottle (amber glass)	120 ml	1 bottle	prometax	Prometax	EU/1/98/092	rivastigmine	rivastigmine	N06DA03	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/prometax	Authorised
EU/1/98/092/014	EMEA/H/C/000255	1.5 mg	Capsule, hard				Carton box, HDPE bottle, N250		Prometax	EU/1/98/092	rivastigmine	rivastigmine	N06DA03	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/prometax	Authorised
EU/1/98/092/015	EMEA/H/C/000255	3 mg	Capsule, hard				Carton box, HDPE bottle, N250		Prometax	EU/1/98/092	rivastigmine	rivastigmine	N06DA03	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/prometax	Authorised
EU/1/98/092/016	EMEA/H/C/000255	4.5 mg	Capsule, hard				Carton box, HDPE bottle, N250		Prometax	EU/1/98/092	rivastigmine	rivastigmine	N06DA03	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/prometax	Authorised
EU/1/98/092/017	EMEA/H/C/000255	6 mg	Capsule, hard				Carton box, HDPE bottle, N250		Prometax	EU/1/98/092	rivastigmine	rivastigmine	N06DA03	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/prometax	Authorised
EU/1/98/092/018	EMEA/H/C/000255	2 mg/ml	Oral solution	Oral use	bottle (amber glass)	50 ml	1 bottle	prometax	Prometax	EU/1/98/092	rivastigmine	rivastigmine	N06DA03	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/prometax	Authorised
EU/1/98/092/019	EMEA/H/C/000255	4.6 mg/24 h	Transdermal patch	Transdermal use	sachet (paper/PET/alu/PAN)		7 sachets	prometax	Prometax	EU/1/98/092	rivastigmine	rivastigmine	N06DA03	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/prometax	Authorised
EU/1/98/092/020	EMEA/H/C/000255	4.6 mg/24 h	Transdermal patch	Transdermal use	sachet (paper/PET/alu/PAN)		30 sachets	prometax	Prometax	EU/1/98/092	rivastigmine	rivastigmine	N06DA03	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/prometax	Authorised
EU/1/98/092/021	EMEA/H/C/000255	4.6 mg/24 h	Transdermal patch	Transdermal use	sachet (paper/PET/alu/PAN)		60 (2 x 30) sachets (multipack)	prometax	Prometax	EU/1/98/092	rivastigmine	rivastigmine	N06DA03	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/prometax	Authorised
EU/1/98/092/022	EMEA/H/C/000255	4.6 mg/24 h	Transdermal patch	Transdermal use	sachet (paper/PET/alu/PAN)		90 (3 x 30) sachets (multipack)	prometax	Prometax	EU/1/98/092	rivastigmine	rivastigmine	N06DA03	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/prometax	Authorised
EU/1/98/092/023	EMEA/H/C/000255	9.5 mg/24 h	Transdermal patch	Transdermal use	sachet (paper/PET/alu/PAN)		7 sachets	prometax	Prometax	EU/1/98/092	rivastigmine	rivastigmine	N06DA03	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/prometax	Authorised
EU/1/98/092/024	EMEA/H/C/000255	9.5 mg/24 h	Transdermal patch	Transdermal use	sachet (paper/PET/alu/PAN)		30 sachets	prometax	Prometax	EU/1/98/092	rivastigmine	rivastigmine	N06DA03	Almirall, S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/prometax	Authorised
