cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
656669	37472	MORFINA SERRA 20 MG/ML SOLUCION INYECTABLE	Morfina 20 mg/ml inyectable 1 ml	20 mg/ml inyectable 1 ml	Ampolla	1	ampolla para inyección	MORFINA HIDROCLORURO 20 mg	VÍA EPIDURAL|VÍA INTRAMUSCULAR|VÍA INTRATECAL|VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE	1	N02AA01 - Morfina	LABORATORIOS SERRA PAMIES S.A.	1962-03-01	1	2011-10-26	Autorizado	1962-03-01	1	0	0	0
656670	37473	MORFINA SERRA 10 MG/ML SOLUCION INYECTABLE	Morfina 10 mg/ml inyectable 1 ml	10 mg/ml inyectable 1 ml	Ampolla	10	ampolla para inyección	MORFINA HIDROCLORURO 10 mg	VÍA EPIDURAL|VÍA INTRAMUSCULAR|VÍA INTRATECAL|VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE	1	N02AA01 - Morfina	LABORATORIOS SERRA PAMIES S.A.	1962-03-01	1	2011-10-26	Autorizado	1962-03-01	1	0	0	0
656671	37473	MORFINA SERRA 10 MG/ML SOLUCION INYECTABLE	Morfina 10 mg/ml inyectable 1 ml	10 mg/ml inyectable 1 ml	Ampolla	1	ampolla para inyección	MORFINA HIDROCLORURO 10 mg	VÍA EPIDURAL|VÍA INTRAMUSCULAR|VÍA INTRATECAL|VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE	1	N02AA01 - Morfina	LABORATORIOS SERRA PAMIES S.A.	1962-03-01	1	2011-10-26	Autorizado	1962-03-01	1	0	0	0
656757	42221	MORFINA B. BRAUN 10 mg/ml SOLUCION INYECTABLE	Morfina 10 mg/ml inyectable 1 ml	10 mg/ml inyectable 1 ml	Ampolla	10	ampolla para inyección	MORFINA HIDROCLORURO 10 mg	VÍA EPIDURAL|VÍA INTRAMUSCULAR|VÍA INTRATECAL|VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE	1	N02AA01 - Morfina	B BRAUN MEDICAL S.A.	1965-12-01	1	2011-06-20	Autorizado	1965-12-01	1	0	0	0
656758	42592	MORFINA B. BRAUN 20 mg/ml SOLUCION INYECTABLE	Morfina 20 mg/ml inyectable 2 ml	20 mg/ml inyectable 1 ml	Ampolla	10	ampolla para inyección	MORFINA HIDROCLORURO 20 mg	VÍA EPIDURAL|VÍA INTRAMUSCULAR|VÍA INTRATECAL|VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE	1	N02AA01 - Morfina	B BRAUN MEDICAL S.A.	1966-06-01	1	2011-06-20	Autorizado	1966-06-01	1	0	0	0
659213	68892	DOLQ 20 mg COMPRIMIDOS EFERVESCENTES	Morfina 20 mg comprimido efervescente	20 mg	Blister	12	comprimido	MORFINA SULFATO PENTAHIDRATO 20 mg	VÍA ORAL	COMPRIMIDO EFERVESCENTE	1	N02AA01 - Morfina	ARAFARMA GROUP S.A.	2007-06-04	0	2024-05-09	Anulado	2024-05-09	1	0	0	0
659214	68892	DOLQ 20 mg COMPRIMIDOS EFERVESCENTES	Morfina 20 mg comprimido efervescente	20 mg	Tubo	12	comprimido	MORFINA SULFATO PENTAHIDRATO 20 mg	VÍA ORAL	COMPRIMIDO EFERVESCENTE	1	N02AA01 - Morfina	ARAFARMA GROUP S.A.	2007-06-04	0	2024-05-09	Anulado	2024-05-09	1	0	0	0
663377	61909	MST CONTINUS 200 mg COMPRIMIDOS DE LIBERACION PROLONGADA	Morfina 200 mg comprimido liberación modificada	200 mg	Blister	30	comprimido	MORFINA SULFATO 200 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN PROLONGADA	1	N02AA01 - Morfina	MUNDIPHARMA PHARMACEUTICALS S.L.	1998-03-01	1	2011-04-18	Autorizado	1998-03-01	1	0	0	0
679548	61081	MST CONTINUS 15 mg COMPRIMIDOS DE LIBERACION PROLONGADA	Morfina 15 mg comprimido liberación modificada	15 mg	Blister	60	comprimido	MORFINA SULFATO 15 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN PROLONGADA	1	N02AA01 - Morfina	MUNDIPHARMA PHARMACEUTICALS S.L.	1996-07-01	1	2011-04-18	Autorizado	1996-07-01	1	0	0	0
679555	61080	MST CONTINUS 5 mg COMPRIMIDOS DE LIBERACION PROLONGADA	Morfina 5 mg comprimido liberación modificada	5 mg	Blister	60	comprimido	MORFINA SULFATO 5 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN PROLONGADA	1	N02AA01 - Morfina	MUNDIPHARMA PHARMACEUTICALS S.L.	1996-07-01	1	2011-04-18	Autorizado	1996-07-01	1	0	0	0
