product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
11-0027-01	Sorvasta 10 mg film-coated tablets	11-0027	01-FEB-11	11-0027	10 mg	Film-coated tablet	10 mg	Carton box, OPA/Al/PVC/Al blister, N10	10
11-0027-02	Sorvasta 10 mg film-coated tablets	11-0027	01-FEB-11	11-0027	10 mg	Film-coated tablet	10 mg	Carton box, OPA/Al/PVC/Al blister, N14	14
11-0027-03	Sorvasta 10 mg film-coated tablets	11-0027	01-FEB-11	11-0027	10 mg	Film-coated tablet	10 mg	Carton box, OPA/Al/PVC/Al blister, N20	20
11-0027-04	Sorvasta 10 mg film-coated tablets	11-0027	01-FEB-11	11-0027	10 mg	Film-coated tablet	10 mg	Carton box, OPA/Al/PVC/Al blister, N28	28
11-0027-05	Sorvasta 10 mg film-coated tablets	11-0027	01-FEB-11	11-0027	10 mg	Film-coated tablet	10 mg	Carton box, OPA/Al/PVC/Al blister, N30	30
11-0027-06	Sorvasta 10 mg film-coated tablets	11-0027	01-FEB-11	11-0027	10 mg	Film-coated tablet	10 mg	Carton box, OPA/Al/PVC/Al blister, N56	56
11-0027-07	Sorvasta 10 mg film-coated tablets	11-0027	01-FEB-11	11-0027	10 mg	Film-coated tablet	10 mg	Carton box, OPA/Al/PVC/Al blister, N60	60
11-0027-08	Sorvasta 10 mg film-coated tablets	11-0027	01-FEB-11	11-0027	10 mg	Film-coated tablet	10 mg	Carton box, OPA/Al/PVC/Al blister, N84	84
11-0027-09	Sorvasta 10 mg film-coated tablets	11-0027	01-FEB-11	11-0027	10 mg	Film-coated tablet	10 mg	Carton box, OPA/Al/PVC/Al blister, N90	90
11-0027-10	Sorvasta 10 mg film-coated tablets	11-0027	01-FEB-11	11-0027	10 mg	Film-coated tablet	10 mg	Carton box, OPA/Al/PVC/Al blister, N98	98
11-0027-11	Sorvasta 10 mg film-coated tablets	11-0027	01-FEB-11	11-0027	10 mg	Film-coated tablet	10 mg	Carton box, OPA/Al/PVC/Al blister, N100	100
11-0028-01	Sorvasta 15 mg film-coated tablets	11-0028	01-FEB-11	11-0028	15 mg	Film-coated tablet	15 mg	Carton box, OPA/Al/PVC/Al blister, N10	10
11-0028-02	Sorvasta 15 mg film-coated tablets	11-0028	01-FEB-11	11-0028	15 mg	Film-coated tablet	15 mg	Carton box, OPA/Al/PVC/Al blister, N14	14
11-0028-03	Sorvasta 15 mg film-coated tablets	11-0028	01-FEB-11	11-0028	15 mg	Film-coated tablet	15 mg	Carton box, OPA/Al/PVC/Al blister, N20	20
11-0028-04	Sorvasta 15 mg film-coated tablets	11-0028	01-FEB-11	11-0028	15 mg	Film-coated tablet	15 mg	Carton box, OPA/Al/PVC/Al blister, N28	28
11-0028-05	Sorvasta 15 mg film-coated tablets	11-0028	01-FEB-11	11-0028	15 mg	Film-coated tablet	15 mg	Carton box, OPA/Al/PVC/Al blister, N30	30
11-0028-06	Sorvasta 15 mg film-coated tablets	11-0028	01-FEB-11	11-0028	15 mg	Film-coated tablet	15 mg	Carton box, OPA/Al/PVC/Al blister, N56	56
11-0028-07	Sorvasta 15 mg film-coated tablets	11-0028	01-FEB-11	11-0028	15 mg	Film-coated tablet	15 mg	Carton box, OPA/Al/PVC/Al blister, N60	60
11-0028-08	Sorvasta 15 mg film-coated tablets	11-0028	01-FEB-11	11-0028	15 mg	Film-coated tablet	15 mg	Carton box, OPA/Al/PVC/Al blister, N84	84
11-0028-09	Sorvasta 15 mg film-coated tablets	11-0028	01-FEB-11	11-0028	15 mg	Film-coated tablet	15 mg	Carton box, OPA/Al/PVC/Al blister, N90	90
11-0028-10	Sorvasta 15 mg film-coated tablets	11-0028	01-FEB-11	11-0028	15 mg	Film-coated tablet	15 mg	Carton box, OPA/Al/PVC/Al blister, N98	98
11-0028-11	Sorvasta 15 mg film-coated tablets	11-0028	01-FEB-11	11-0028	15 mg	Film-coated tablet	15 mg	Carton box, OPA/Al/PVC/Al blister, N100	100
11-0029-01	Sorvasta 20 mg film-coated tablets	11-0029	01-FEB-11	11-0029	20 mg	Film-coated tablet	20 mg	Carton box, OPA/Al/PVC/Al blister, N10	10
11-0029-02	Sorvasta 20 mg film-coated tablets	11-0029	01-FEB-11	11-0029	20 mg	Film-coated tablet	20 mg	Carton box, OPA/Al/PVC/Al blister, N14	14
11-0029-03	Sorvasta 20 mg film-coated tablets	11-0029	01-FEB-11	11-0029	20 mg	Film-coated tablet	20 mg	Carton box, OPA/Al/PVC/Al blister, N20	20
11-0029-04	Sorvasta 20 mg film-coated tablets	11-0029	01-FEB-11	11-0029	20 mg	Film-coated tablet	20 mg	Carton box, OPA/Al/PVC/Al blister, N28	28
11-0029-05	Sorvasta 20 mg film-coated tablets	11-0029	01-FEB-11	11-0029	20 mg	Film-coated tablet	20 mg	Carton box, OPA/Al/PVC/Al blister, N30	30
11-0029-06	Sorvasta 20 mg film-coated tablets	11-0029	01-FEB-11	11-0029	20 mg	Film-coated tablet	20 mg	Carton box, OPA/Al/PVC/Al blister, N56	56
11-0029-07	Sorvasta 20 mg film-coated tablets	11-0029	01-FEB-11	11-0029	20 mg	Film-coated tablet	20 mg	Carton box, OPA/Al/PVC/Al blister, N60	60
11-0029-08	Sorvasta 20 mg film-coated tablets	11-0029	01-FEB-11	11-0029	20 mg	Film-coated tablet	20 mg	Carton box, OPA/Al/PVC/Al blister, N84	84
