cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
676509	73054	ROPIVACAINA KABI 2MG/ML SOLUCION INYECTABLE EFG	Ropivacaína 2 mg/ml inyectable 10 ml	2 mg/ml inyectable 10 ml	Ampolla	5	ampolla para inyección	ROPIVACAINA HIDROCLORURO 2 mg	VÍA EPIDURAL|VÍA PERINEURAL	SOLUCIÓN INYECTABLE	N01BB09 - Ropivacaina	FRESENIUS KABI ESPAÑA, S.A.U.	0	1	0	0
676512	73055	ROPIVACAINA KABI 2 MG/ML SOLUCION PARA PERFUSION EFG	Ropivacaína 2 mg/ml inyectable perfusión 100 ml	2 mg/ml inyectable 10 ml	Bolsa	5	bolsa perfusión	ROPIVACAINA HIDROCLORURO 2 mg	VÍA EPIDURAL|VÍA PERINEURAL	SOLUCIÓN PARA PERFUSIÓN	N01BB09 - Ropivacaina	FRESENIUS KABI ESPAÑA, S.A.U.	0	1	0	0
676514	73056	ROPIVACAINA KABI 7,5 MG/ML SOLUCION INYECTABLE EFG	Ropivacaína 7,5 mg/ml inyectable 10 ml	7,5 mg/ml inyectable de 10 ml	Ampolla	5	ampolla para inyección	ROPIVACAINA HIDROCLORURO 7.5 mg	VÍA EPIDURAL|VÍA PERINEURAL	SOLUCIÓN INYECTABLE	N01BB09 - Ropivacaina	FRESENIUS KABI ESPAÑA, S.A.U.	0	1	0	0
676516	73057	ROPIVACAINA KABI 10 MG/ML SOLUCION INYECTABLE EFG	Ropivacaína 10 mg/ml inyectable 10 ml	10 mg/ml inyectable 10 ml	Ampolla	5	ampolla para inyección	ROPIVACAINA HIDROCLORURO 10 mg	VÍA EPIDURAL|VÍA PERINEURAL	SOLUCIÓN INYECTABLE	N01BB09 - Ropivacaina	FRESENIUS KABI ESPAÑA, S.A.U.	0	1	0	0
686806	75210	ROPSINE 2 MG/ML SOLUCION INYECTABLE EFG	Ropivacaína 2 mg/ml inyectable 10 ml	2 mg/ml inyectable 10 ml	Ampolla	10	ampolla para inyección	ROPIVACAINA HIDROCLORURO 2 mg	VÍA EPIDURAL|VÍA PERINEURAL	SOLUCIÓN INYECTABLE	N01BB09 - Ropivacaina	LAPHYSAN S.A.U.	0	1	0	0
686809	75211	ROPSINE 2 MG/ML SOLUCION PARA PERFUSION EFG	Ropivacaína 2 mg/ml inyectable perfusión 100 ml	2 mg/ml inyectable 100 ml	Bolsa	10	bolsa perfusión	ROPIVACAINA HIDROCLORURO 2 mg	VÍA EPIDURAL|VÍA PERINEURAL	SOLUCIÓN PARA PERFUSIÓN	N01BB09 - Ropivacaina	LAPHYSAN S.A.U.	0	1	0	0
686810	75211	ROPSINE 2 MG/ML SOLUCION PARA PERFUSION EFG	Ropivacaína 2 mg/ml inyectable perfusión 200 ml	2 mg/ml inyectable 200 ml	Bolsa	10	bolsa perfusión	ROPIVACAINA HIDROCLORURO 2 mg	VÍA EPIDURAL|VÍA PERINEURAL	SOLUCIÓN PARA PERFUSIÓN	N01BB09 - Ropivacaina	LAPHYSAN S.A.U.	0	1	0	0
686815	75212	ROPSINE 5 MG/ML SOLUCION INYECTABLE EFG	Ropivacaína 5 mg/ml inyectable 10 ml	5 mg/ml	Ampolla	10	ampolla para inyección	ROPIVACAINA HIDROCLORURO 5 mg	VÍA INTRATECAL	SOLUCIÓN INYECTABLE	N01BB09 - Ropivacaina	LAPHYSAN S.A.U.	0	1	0	0
686817	75213	ROPSINE 7.5 MG/ML SOLUCION INYECTABLE EFG	Ropivacaína 7,5 mg/ml inyectable 10 ml	7,5 mg/ml inyectable 10 ml	Ampolla	10	ampolla para inyección	ROPIVACAINA HIDROCLORURO 7.5 mg	VÍA EPIDURAL|VÍA PERINEURAL	SOLUCIÓN INYECTABLE	N01BB09 - Ropivacaina	LAPHYSAN S.A.U.	0	1	0	0
686819	75214	ROPSINE 10 MG/ML SOLUCION INYECTABLE EFG	Ropivacaína 10 mg/ml inyectable 10 ml	10 mg/ml inyectable 10 ml	Ampolla	10	ampolla para inyección	ROPIVACAINA HIDROCLORURO 10 mg	VÍA EPIDURAL|VÍA PERINEURAL	SOLUCIÓN INYECTABLE	N01BB09 - Ropivacaina	LAPHYSAN S.A.U.	0	1	0	0
688763	75678	ROPIVACAINA ALTAN 10 mg/ml SOLUCION INYECTABLE EFG	Ropivacaína 10 mg/ml inyectable 10 ml	10 mg/ml inyectable 10 ml	Ampolla	5	ampolla para inyección	ROPIVACAINA HIDROCLORURO 10 mg	VÍA EPIDURAL|VÍA PERINEURAL	SOLUCIÓN INYECTABLE	N01BB09 - Ropivacaina	ALTAN PHARMACEUTICALS SA	0	1	0	0
688764	75679	ROPIVACAINA ALTAN 2 mg/ml SOLUCION INYECTABLE EFG	Ropivacaína 2 mg/ml inyectable 10 ml	2 mg/ml inyectable 10 ml	Ampolla	5	ampolla para inyección	ROPIVACAINA HIDROCLORURO 2 mg	VÍA EPIDURAL|VÍA PERINEURAL	SOLUCIÓN INYECTABLE	N01BB09 - Ropivacaina	ALTAN PHARMACEUTICALS SA	0	1	0	0
688769	75682	ROPIVACAINA ALTAN 7,5 mg/ml SOLUCION INYECTABLE EFG	Ropivacaína 7,5 mg/ml inyectable 10 ml	7,5 mg/ml inyectable 10 ml	Ampolla	5	ampolla para inyección	ROPIVACAINA HIDROCLORURO 7.5 mg	VÍA EPIDURAL|VÍA PERINEURAL	SOLUCIÓN INYECTABLE	N01BB09 - Ropivacaina	ALTAN PHARMACEUTICALS SA	0	1	0	0
688803	75693	ROPIVACAINA ALTAN 2 mg/ml SOLUCION PARA PERFUSION EFG	Ropivacaína 2 mg/ml inyectable perfusión 100 ml	2 mg/ml inyectable 100 ml	Bolsa	5	bolsa perfusión	ROPIVACAINA HIDROCLORURO 2 mg	VÍA EPIDURAL|VÍA PERINEURAL	SOLUCIÓN PARA PERFUSIÓN	N01BB09 - Ropivacaina	ALTAN PHARMACEUTICALS SA	0	1	0	0
688805	75693	ROPIVACAINA ALTAN 2 mg/ml SOLUCION PARA PERFUSION EFG	Ropivacaína 2 mg/ml inyectable perfusión 200 ml	2 mg/ml inyectable 200 ml	Bolsa	5	bolsa perfusión	ROPIVACAINA HIDROCLORURO 2 mg	VÍA EPIDURAL|VÍA PERINEURAL	SOLUCIÓN PARA PERFUSIÓN	N01BB09 - Ropivacaina	ALTAN PHARMACEUTICALS SA	0	1	0	0
694131	76678	ROPIVACAINA B.BRAUN 2 MG/ML SOLUCION INYECTABLE Y PARA PERFUSIÓN EFG	Ropivacaína 2 mg/ml inyectable 10 ml	2 mg/ml inyectable 10 ml	Ampolla	20	ampolla para inyección	ROPIVACAINA HIDROCLORURO 2 mg	VÍA EPIDURAL|VÍA PERINEURAL	SOLUCIÓN INYECTABLE	N01BB09 - Ropivacaina	B. BRAUN MELSUNGEN AG	0	1	0	0
694269	76692	ROPIVACAINA B.BRAUN 10 MG/ML SOLUCION INYECTABLE EFG	Ropivacaína 10 mg/ml inyectable 10 ml	10 mg inyectable 10 ml	Ampolla	20	ampolla para inyección	ROPIVACAINA HIDROCLORURO 10 mg	VÍA EPIDURAL|VÍA PERINEURAL	SOLUCIÓN INYECTABLE	N01BB09 - Ropivacaina	B. BRAUN MELSUNGEN AG	0	1	0	0
694274	76694	ROPIVACAINA B.BRAUN 7,5 MG/ML SOLUCION INYECTABLE EFG	Ropivacaína 7,5 mg/ml inyectable 10 ml	7,5 mg inyectable 10 ml	Ampolla	20	ampolla para inyección	ROPIVACAINA HIDROCLORURO 7,5 mg	VÍA EPIDURAL|VÍA PERINEURAL	SOLUCIÓN INYECTABLE	N01BB09 - Ropivacaina	B. BRAUN MELSUNGEN AG	0	1	0	0
704284	73055	ROPIVACAINA KABI 2 MG/ML SOLUCION PARA PERFUSION EFG	Ropivacaína 2 mg/ml inyectable perfusión 200 ml	2 mg/ml inyectable de 200 ml	Bolsa	5	bolsa perfusión	ROPIVACAINA HIDROCLORURO 2 mg	VÍA EPIDURAL|VÍA PERINEURAL	SOLUCIÓN PARA PERFUSIÓN	N01BB09 - Ropivacaina	FRESENIUS KABI ESPAÑA, S.A.U.	0	1	0	0
719645	76678	ROPIVACAINA B.BRAUN 2 MG/ML SOLUCION INYECTABLE Y PARA PERFUSIÓN EFG	Ropivacaína 2 mg/ml inyectable perfusión 100 ml	2 mg/ml inyectable 100 ml	Botella	10	frasco perfusión	ROPIVACAINA HIDROCLORURO 2 mg	VÍA EPIDURAL|VÍA PERINEURAL	SOLUCIÓN INYECTABLE	N01BB09 - Ropivacaina	B. BRAUN MELSUNGEN AG	0	1	0	0
719646	76678	ROPIVACAINA B.BRAUN 2 MG/ML SOLUCION INYECTABLE Y PARA PERFUSIÓN EFG	Ropivacaína 2 mg/ml inyectable 200 ml	2 mg/ml inyectable 200 ml	Botella	10	frasco perfusión	ROPIVACAINA HIDROCLORURO 2 mg	VÍA EPIDURAL|VÍA PERINEURAL	SOLUCIÓN INYECTABLE	N01BB09 - Ropivacaina	B. BRAUN MELSUNGEN AG	0	1	0	0
725203	75211	ROPSINE 2 MG/ML SOLUCION PARA PERFUSION EFG	Ropivacaína 2 mg/ml inyectable perfusión 200 ml	2 mg/ml inyectable 200 ml	Bolsa	5	bolsa perfusión	ROPIVACAINA HIDROCLORURO 2 mg	VÍA EPIDURAL|VÍA PERINEURAL	SOLUCIÓN PARA PERFUSIÓN	N01BB09 - Ropivacaina	LAPHYSAN S.A.U.	0	1	0	0
