codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
039589015	039589	40163618	dronedarone 400 MG Oral Tablet [Multaq]	854859	EXACT	auto-linked from EMA 001043		2026-06-12
039589027	039589	40163618	dronedarone 400 MG Oral Tablet [Multaq]	854859	EXACT	auto-linked from EMA 001043		2026-06-12
039589039	039589	40163618	dronedarone 400 MG Oral Tablet [Multaq]	854859	EXACT	auto-linked from EMA 001043		2026-06-12
039589041	039589	40163618	dronedarone 400 MG Oral Tablet [Multaq]	854859	EXACT	auto-linked from EMA 001043		2026-06-12
046652018	046652	40163618	dronedarone 400 MG Oral Tablet [Multaq]	854859	EXACT	auto-linked from EMA 001043		2026-06-12
046652020	046652	40163618	dronedarone 400 MG Oral Tablet [Multaq]	854859	EXACT	auto-linked from EMA 001043		2026-06-12
046652032	046652	40163618	dronedarone 400 MG Oral Tablet [Multaq]	854859	EXACT	auto-linked from EMA 001043		2026-06-12
046652044	046652	40163618	dronedarone 400 MG Oral Tablet [Multaq]	854859	EXACT	auto-linked from EMA 001043		2026-06-12
046652057	046652	40163618	dronedarone 400 MG Oral Tablet [Multaq]	854859	EXACT	auto-linked from EMA 001043		2026-06-12
046652069	046652	40163618	dronedarone 400 MG Oral Tablet [Multaq]	854859	EXACT	auto-linked from EMA 001043		2026-06-12
046652071	046652	40163618	dronedarone 400 MG Oral Tablet [Multaq]	854859	EXACT	auto-linked from EMA 001043		2026-06-12
046652083	046652	40163618	dronedarone 400 MG Oral Tablet [Multaq]	854859	EXACT	auto-linked from EMA 001043		2026-06-12
046652095	046652	40163618	dronedarone 400 MG Oral Tablet [Multaq]	854859	EXACT	auto-linked from EMA 001043		2026-06-12
046652107	046652	40163618	dronedarone 400 MG Oral Tablet [Multaq]	854859	EXACT	auto-linked from EMA 001043		2026-06-12
046652119	046652	40163618	dronedarone 400 MG Oral Tablet [Multaq]	854859	EXACT	auto-linked from EMA 001043		2026-06-12
046652121	046652	40163618	dronedarone 400 MG Oral Tablet [Multaq]	854859	EXACT	auto-linked from EMA 001043		2026-06-12
046652133	046652	40163618	dronedarone 400 MG Oral Tablet [Multaq]	854859	EXACT	auto-linked from EMA 001043		2026-06-12
046652145	046652	40163618	dronedarone 400 MG Oral Tablet [Multaq]	854859	EXACT	auto-linked from EMA 001043		2026-06-12
046652158	046652	40163618	dronedarone 400 MG Oral Tablet [Multaq]	854859	EXACT	auto-linked from EMA 001043		2026-06-12
046652160	046652	40163618	dronedarone 400 MG Oral Tablet [Multaq]	854859	EXACT	auto-linked from EMA 001043		2026-06-12
046652172	046652	40163618	dronedarone 400 MG Oral Tablet [Multaq]	854859	EXACT	auto-linked from EMA 001043		2026-06-12
046652184	046652	40163618	dronedarone 400 MG Oral Tablet [Multaq]	854859	EXACT	auto-linked from EMA 001043		2026-06-12
046652196	046652	40163618	dronedarone 400 MG Oral Tablet [Multaq]	854859	EXACT	auto-linked from EMA 001043		2026-06-12
046652208	046652	40163618	dronedarone 400 MG Oral Tablet [Multaq]	854859	EXACT	auto-linked from EMA 001043		2026-06-12
048278016	048278	40163618	dronedarone 400 MG Oral Tablet [Multaq]	854859	EXACT	auto-linked from EMA 001043		2026-06-12
048278028	048278	40163618	dronedarone 400 MG Oral Tablet [Multaq]	854859	EXACT	auto-linked from EMA 001043		2026-06-12
048278030	048278	40163618	dronedarone 400 MG Oral Tablet [Multaq]	854859	EXACT	auto-linked from EMA 001043		2026-06-12
048278042	048278	40163618	dronedarone 400 MG Oral Tablet [Multaq]	854859	EXACT	auto-linked from EMA 001043		2026-06-12
