cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
665149	72171	VAGIFEM 10 microgramos COMPRIMIDOS VAGINALES RECUBIERTOS	Estradiol 10 microgramos óvulo/cápsula/comprimido vaginal	10 microgramos	Aplicador	18	cápsula/comprimido vaginal	ESTRADIOL HEMIHIDRATO 10 microgramos	VÍA VAGINAL	COMPRIMIDO VAGINAL	G03CA03 - Estradiol	ISDIN S.A.	0	0	0	0
668061	61702	EVOPAD 100 microgramos/24 H PARCHES TRANSDERMICOS	Estradiol 100 microgramos/24 h parche transdérmico	100 microgramos/24 h	Sobre	8	parche	ESTRADIOL 100 microgramos/24 h	VÍA TRANSDÉRMICA	PARCHE TRANSDÉRMICO	G03CA03 - Estradiol	THERAMEX IRELAND LIMITED	0	0	0	0
668079	61701	EVOPAD 75 microgramos/24 H PARCHES TRANSDERMICOS	Estradiol 75 microgramos/24 h parche transdérmico	75 microgramos/24 h	Sobre	8	parche	ESTRADIOL 75 microgramos/24 h	VÍA TRANSDÉRMICA	PARCHE TRANSDÉRMICO	G03CA03 - Estradiol	THERAMEX IRELAND LIMITED	0	0	0	0
668087	61700	EVOPAD 25 microgramos/24 H PARCHES TRANSDERMICOS	Estradiol 25 microgramos/24 h parche transdérmico	25 microgramos/24 h	Sobre	8	parche	ESTRADIOL HEMIHIDRATO 25 microgramos/24 h	VÍA TRANSDÉRMICA	PARCHE TRANSDÉRMICO	G03CA03 - Estradiol	THERAMEX IRELAND LIMITED	0	0	0	0
692160	60334	EVOPAD 50 microgramos/24 H PARCHES TRANSDERMICOS	Estradiol 50 microgramos/24 h parche transdérmico	50 microgramos/24 h	Sobre	8	parche	ESTRADIOL HEMIHIDRATO 50 microgramos/24 h	VÍA TRANSDÉRMICA	PARCHE TRANSDÉRMICO	G03CA03 - Estradiol	THERAMEX IRELAND LIMITED	0	0	0	0
694521	60207	MERIESTRA  2 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Estradiol 2 mg comprimido	2 mg	Blister	28	comprimido	ESTRADIOL VALERATO 2 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO	G03CA03 - Estradiol	NOVARTIS FARMACEUTICA S.A.	0	0	0	0
694539	60206	MERIESTRA 1 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Estradiol 1 mg comprimido	1 mg	Blister	28	comprimido	ESTRADIOL VALERATO 1 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO	G03CA03 - Estradiol	NOVARTIS FARMACEUTICA S.A.	0	0	0	0
699148	77867	ESTRING 7,5 MICROGRAMOS CADA 24 HORAS SISTEMA DE LIBERACION VAGINAL	Estradiol 7,5 microgramos/24 h dispositivo vaginal	7,5 microgramos/24 h	Bolsa	1	envase uso vaginal unidosis	ESTRADIOL HEMIHIDRATO 7,5 microgramos/24 h	VÍA VAGINAL	SISTEMA DE LIBERACIÓN VAGINAL	G03CA03 - Estradiol	PFIZER S.L.	0	0	0	0
700639	59577	OESTRACLIN 0,6 MG/G GEL	Estradiol 0,6 mg/g gel	0,6 mg/g	Tubo	80	g	ESTRADIOL 0,6 mg	USO CUTÁNEO	GEL	G03CA03 - Estradiol	SEID S.A.	0	0	0	0
711046	80608	LENZETTO 1,53 MG/DOSIS SOLUCION PARA PULVERIZACION TRANSDERMICA	Estradiol 1,53 mg/dosis solución transdérmica	1,53 mg/dosis	Frasco	56	pulverización transdérmica	ESTRADIOL HEMIHIDRATO 17 mg	VÍA TRANSDÉRMICA	SOLUCION PARA PULVERIZACION TRANSDERMICA	G03CA03 - Estradiol	GEDEON RICHTER PLC.	0	0	0	0
716413	82115	ESTRADIOL MERIESTRA 2 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Estradiol 2 mg comprimido	2 mg	Blister	30	comprimido	ESTRADIOL HEMIHIDRATO 2 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	G03CA03 - Estradiol	SANDOZ FARMACEUTICA S.A.	0	1	0	0
717546	64704	ESTRADOT 50 microgramos/24 HORAS, PARCHE TRANSDERMICO	Estradiol 50 microgramos/24 h parche transdérmico	50 microgramos/24 h	Parche	8	parche	ESTRADIOL HEMIHIDRATO 50 microgramos/24 h	VÍA TRANSDÉRMICA	PARCHE TRANSDÉRMICO	G03CA03 - Estradiol	BEXAL FARMACEUTICA S.A.	0	0	0	0
718346	64705	ESTRADOT 75 microgramos/24 HORAS, PARCHE TRANSDERMICO	Estradiol 75 microgramos/24 h parche transdérmico	75 microgramos/24 h	Parche	8	parche	ESTRADIOL HEMIHIDRATO 75 microgramos/24 h	VÍA TRANSDÉRMICA	PARCHE TRANSDÉRMICO	G03CA03 - Estradiol	BEXAL FARMACEUTICA S.A.	0	0	0	0
719062	64707	ESTRADOT 37,5 microgramos/24 HORAS, PARCHE TRANSDERMICO	Estradiol 37,5 microgramos/24 h parche transdérmico	37,5 microgramos/24 h	Parche	8	parche	ESTRADIOL HEMIHIDRATO 37,5 microgramos/24 h	VÍA TRANSDÉRMICA	PARCHE TRANSDÉRMICO	G03CA03 - Estradiol	BEXAL FARMACEUTICA S.A.	0	0	0	0
722070	14422	PROGYNOVA 1 MG COMPRIMIDOS RECUBIERTOS	Estradiol 1 mg comprimido	1 mg	Blister	20	comprimido	ESTRADIOL VALERATO 1 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO	G03CA03 - Estradiol	BAYER AUSTRIA GES.M.B.H.	0	0	0	0
729121	85352	VAGIRUX 10 MICROGRAMOS COMPRIMIDOS VAGINALES	Estradiol 10 microgramos óvulo/cápsula/comprimido vaginal	10 microgramos	Blister	18	comprimido	ESTRADIOL HEMIHIDRATO 10 microgramos	VÍA VAGINAL	COMPRIMIDO VAGINAL	G03CA03 - Estradiol	GEDEON RICHTER PLC.	0	0	0	0
730887	59154	ESTRADERM MATRIX 50 microgramos/24 horas PARCHES TRANSDERMICOS	Estradiol 50 microgramos/24 h parche transdérmico	50 microgramos/24 h	Sobre	8	parche	ESTRADIOL 50 microgramos/24 h	VÍA TRANSDÉRMICA	PARCHE TRANSDÉRMICO	G03CA03 - Estradiol	MERUS LABS LUXCO II S.À.R.L.	0	0	0	0
764837	47814	PROGYNOVA 1 mg COMPRIMIDOS RECUBIERTOS	Estradiol 1 mg comprimido	1 mg	Blister	20	comprimido	ESTRADIOL VALERATO 1 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO	G03CA03 - Estradiol	BAYER HISPANIA S.L.	0	0	0	0
816223	59153	ESTRADERM MATRIX 25 microgramos/24 horas PARCHES TRANSDERMICOS	Estradiol 25 microgramos/24 h parche transdérmico	25 microgramos/24 h	Parche	8	parche	ESTRADIOL 25 microgramos/24 h	VÍA TRANSDÉRMICA	PARCHE TRANSDÉRMICO	G03CA03 - Estradiol	MERUS LABS LUXCO II S.À.R.L.	0	0	0	0
843904	66103	ESTRADOT 25 microgramos/24 HORAS, PARCHE TRANSDERMICO	Estradiol 25 microgramos/24 h parche transdérmico	25 microgramos/24 h	Parche	8	parche	ESTRADIOL HEMIHIDRATO 25 microgramos/24 h	VÍA TRANSDÉRMICA	PARCHE TRANSDÉRMICO	G03CA03 - Estradiol	BEXAL FARMACEUTICA S.A.	0	0	0	0
878561	59155	ESTRADERM MATRIX 100 microgramos/24 horas PARCHES TRANSDERMICOS	Estradiol 100 microgramos/24 h parche transdérmico	100 microgramos/24 h	Sobre	8	parche	ESTRADIOL 100 microgramos/24 h	VÍA TRANSDÉRMICA	PARCHE TRANSDÉRMICO	G03CA03 - Estradiol	MERUS LABS LUXCO II S.À.R.L.	0	0	0	0
