ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/09/508/001	EMEA/H/C/000973		Suspension for injection	Intramuscular use	pre-filled syringe (glass)	0.5 ml	1 pre-filled syringe	synflorix	Synflorix	EU/1/09/508	Pneumococcal polysaccharide serotype 23F;Pneumococcal polysaccharide serotype 4;Pneumococcal polysaccharide serotype 5;Pneumococcal polysaccharide serotype 6B;Pneumococcal polysaccharide serotype 7F;Pneumococcal polysaccharide serotype 9V;Pneumococcal polysaccharide serotype 1;Pneumococcal polysaccharide serotype 14;Pneumococcal polysaccharide serotype 18C;Pneumococcal polysaccharide serotype 19F	pneumococcal polysaccharide conjugate vaccine (adsorbed)	J07AL52	GlaxoSmithKline Biologicals S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/synflorix	Authorised
EU/1/09/508/002	EMEA/H/C/000973	--1	Suspension for injection	Intramuscular use	pre-filled syringe (glass)	0.5 ml	10 pre-filled syringes	synflorix	Synflorix	EU/1/09/508	Pneumococcal polysaccharide serotype 23F;Pneumococcal polysaccharide serotype 4;Pneumococcal polysaccharide serotype 5;Pneumococcal polysaccharide serotype 6B;Pneumococcal polysaccharide serotype 7F;Pneumococcal polysaccharide serotype 9V;Pneumococcal polysaccharide serotype 1;Pneumococcal polysaccharide serotype 14;Pneumococcal polysaccharide serotype 18C;Pneumococcal polysaccharide serotype 19F	pneumococcal polysaccharide conjugate vaccine (adsorbed)	J07AL52	GlaxoSmithKline Biologicals S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/synflorix	Authorised
EU/1/09/508/003	EMEA/H/C/000973	--1	Suspension for injection	Intramuscular use	pre-filled syringe (glass)	0.5 ml	1 pre-filled syringe + 1 needle	synflorix	Synflorix	EU/1/09/508	Pneumococcal polysaccharide serotype 23F;Pneumococcal polysaccharide serotype 4;Pneumococcal polysaccharide serotype 5;Pneumococcal polysaccharide serotype 6B;Pneumococcal polysaccharide serotype 7F;Pneumococcal polysaccharide serotype 9V;Pneumococcal polysaccharide serotype 1;Pneumococcal polysaccharide serotype 14;Pneumococcal polysaccharide serotype 18C;Pneumococcal polysaccharide serotype 19F	pneumococcal polysaccharide conjugate vaccine (adsorbed)	J07AL52	GlaxoSmithKline Biologicals S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/synflorix	Authorised
EU/1/09/508/004	EMEA/H/C/000973		Suspension for injection	Intramuscular use	pre-filled syringe (glass)	0.5 ml	10 pre-filled syringes + 10 needles	synflorix	Synflorix	EU/1/09/508	Pneumococcal polysaccharide serotype 23F;Pneumococcal polysaccharide serotype 4;Pneumococcal polysaccharide serotype 5;Pneumococcal polysaccharide serotype 6B;Pneumococcal polysaccharide serotype 7F;Pneumococcal polysaccharide serotype 9V;Pneumococcal polysaccharide serotype 1;Pneumococcal polysaccharide serotype 14;Pneumococcal polysaccharide serotype 18C;Pneumococcal polysaccharide serotype 19F	pneumococcal polysaccharide conjugate vaccine (adsorbed)	J07AL52	GlaxoSmithKline Biologicals S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/synflorix	Authorised
EU/1/09/508/005	EMEA/H/C/000973	--1	Suspension for injection	Intramuscular use	pre-filled syringe (glass)	0.5 ml	1 pre-filled syringe + 2 needles	synflorix	Synflorix	EU/1/09/508	Pneumococcal polysaccharide serotype 23F;Pneumococcal polysaccharide serotype 4;Pneumococcal polysaccharide serotype 5;Pneumococcal polysaccharide serotype 6B;Pneumococcal polysaccharide serotype 7F;Pneumococcal polysaccharide serotype 9V;Pneumococcal polysaccharide serotype 1;Pneumococcal polysaccharide serotype 14;Pneumococcal polysaccharide serotype 18C;Pneumococcal polysaccharide serotype 19F	pneumococcal polysaccharide conjugate vaccine (adsorbed)	J07AL52	GlaxoSmithKline Biologicals S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/synflorix	Authorised
EU/1/09/508/006	EMEA/H/C/000973		Suspension for injection	Intramuscular use	vial (glass)	0.5 ml	1 vial	synflorix	Synflorix	EU/1/09/508	Pneumococcal polysaccharide serotype 23F;Pneumococcal polysaccharide serotype 4;Pneumococcal polysaccharide serotype 5;Pneumococcal polysaccharide serotype 6B;Pneumococcal polysaccharide serotype 7F;Pneumococcal polysaccharide serotype 9V;Pneumococcal polysaccharide serotype 1;Pneumococcal polysaccharide serotype 14;Pneumococcal polysaccharide serotype 18C;Pneumococcal polysaccharide serotype 19F	pneumococcal polysaccharide conjugate vaccine (adsorbed)	J07AL52	GlaxoSmithKline Biologicals S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/synflorix	Authorised
EU/1/09/508/007	EMEA/H/C/000973	--1	Suspension for injection	Intramuscular use	vial (glass)	0.5 ml	10 vials	synflorix	Synflorix	EU/1/09/508	Pneumococcal polysaccharide serotype 23F;Pneumococcal polysaccharide serotype 4;Pneumococcal polysaccharide serotype 5;Pneumococcal polysaccharide serotype 6B;Pneumococcal polysaccharide serotype 7F;Pneumococcal polysaccharide serotype 9V;Pneumococcal polysaccharide serotype 1;Pneumococcal polysaccharide serotype 14;Pneumococcal polysaccharide serotype 18C;Pneumococcal polysaccharide serotype 19F	pneumococcal polysaccharide conjugate vaccine (adsorbed)	J07AL52	GlaxoSmithKline Biologicals S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/synflorix	Authorised
EU/1/09/508/008	EMEA/H/C/000973	--1	Suspension for injection	Intramuscular use	vial (glass)	0.5 ml	100 vials	synflorix	Synflorix	EU/1/09/508	Pneumococcal polysaccharide serotype 23F;Pneumococcal polysaccharide serotype 4;Pneumococcal polysaccharide serotype 5;Pneumococcal polysaccharide serotype 6B;Pneumococcal polysaccharide serotype 7F;Pneumococcal polysaccharide serotype 9V;Pneumococcal polysaccharide serotype 1;Pneumococcal polysaccharide serotype 14;Pneumococcal polysaccharide serotype 18C;Pneumococcal polysaccharide serotype 19F	pneumococcal polysaccharide conjugate vaccine (adsorbed)	J07AL52	GlaxoSmithKline Biologicals S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/synflorix	Authorised
EU/1/09/508/009	EMEA/H/C/000973		Suspension for injection	Intramuscular use	vial (glass)	1.0 ml	100 vials (multidose)	synflorix	Synflorix	EU/1/09/508	Pneumococcal polysaccharide serotype 23F;Pneumococcal polysaccharide serotype 4;Pneumococcal polysaccharide serotype 5;Pneumococcal polysaccharide serotype 6B;Pneumococcal polysaccharide serotype 7F;Pneumococcal polysaccharide serotype 9V;Pneumococcal polysaccharide serotype 1;Pneumococcal polysaccharide serotype 14;Pneumococcal polysaccharide serotype 18C;Pneumococcal polysaccharide serotype 19F	pneumococcal polysaccharide conjugate vaccine (adsorbed)	J07AL52	GlaxoSmithKline Biologicals S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/synflorix	Authorised
EU/1/09/508/010	EMEA/H/C/000973	--1	Suspension for injection	Intramuscular use	pre-filled syringe (glass)	0.5 ml	50 pre-filled syringes	synflorix	Synflorix	EU/1/09/508	Pneumococcal polysaccharide serotype 23F;Pneumococcal polysaccharide serotype 4;Pneumococcal polysaccharide serotype 5;Pneumococcal polysaccharide serotype 6B;Pneumococcal polysaccharide serotype 7F;Pneumococcal polysaccharide serotype 9V;Pneumococcal polysaccharide serotype 1;Pneumococcal polysaccharide serotype 14;Pneumococcal polysaccharide serotype 18C;Pneumococcal polysaccharide serotype 19F	pneumococcal polysaccharide conjugate vaccine (adsorbed)	J07AL52	GlaxoSmithKline Biologicals S.A.	https://www.ema.europa.eu/en/medicines/human/EPAR/synflorix	Authorised
