codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
036387013	036387	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
036387025	036387	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
043687019	043687	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
043687021	043687	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
045435017	045435	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
045435029	045435	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
045435031	045435	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
045435043	045435	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
045924014	045924	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
045924026	045924	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
045924038	045924	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
045924040	045924	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
046910016	046910	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
046910028	046910	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
046910030	046910	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
046910042	046910	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
047437013	047437	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
047859018	047859	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
047859020	047859	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
047859032	047859	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
047859044	047859	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
048121014	048121	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
048121026	048121	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
048121038	048121	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
048121040	048121	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
048121053	048121	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
050253018	050253	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
050253020	050253	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
050253032	050253	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
050313016	050313	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
050313028	050313	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
050313030	050313	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
050313042	050313	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
050313055	050313	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
050313067	050313	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
050647015	050647	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
050647027	050647	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
050647039	050647	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
050647041	050647	1304049	5 ML fulvestrant 50 MG/ML Prefilled Syringe [Faslodex]	727954	EXACT	auto-linked from EMA 000540		2026-06-12
