product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/12/809/001	42873442	mirabegron 25 MG Extended Release Oral Tablet	1300798				
EU/1/12/809/002	42873442	mirabegron 25 MG Extended Release Oral Tablet	1300798				
EU/1/12/809/003	42873442	mirabegron 25 MG Extended Release Oral Tablet	1300798				
EU/1/12/809/004	42873442	mirabegron 25 MG Extended Release Oral Tablet	1300798				
EU/1/12/809/005	42873442	mirabegron 25 MG Extended Release Oral Tablet	1300798				
EU/1/12/809/006	42873442	mirabegron 25 MG Extended Release Oral Tablet	1300798				
EU/1/12/809/008	42873446	mirabegron 50 MG Extended Release Oral Tablet	1300804				
EU/1/12/809/009	42873446	mirabegron 50 MG Extended Release Oral Tablet	1300804				
EU/1/12/809/010	42873446	mirabegron 50 MG Extended Release Oral Tablet	1300804				
EU/1/12/809/011	42873446	mirabegron 50 MG Extended Release Oral Tablet	1300804				
EU/1/12/809/012	42873446	mirabegron 50 MG Extended Release Oral Tablet	1300804				
EU/1/12/809/013	42873446	mirabegron 50 MG Extended Release Oral Tablet	1300804				
EU/1/12/809/015	42873442	mirabegron 25 MG Extended Release Oral Tablet	1300798				
EU/1/12/809/016	42873442	mirabegron 25 MG Extended Release Oral Tablet	1300798				
EU/1/12/809/017	42873446	mirabegron 50 MG Extended Release Oral Tablet	1300804				
EU/1/12/809/018	42873446	mirabegron 50 MG Extended Release Oral Tablet	1300804				
EU/1/12/809/019	1536859	mirabegron 8 MG/ML Extended Release Suspension	2541238				
EU/1/12/809/020	1536859	mirabegron 8 MG/ML Extended Release Suspension	2541238				
EU/1/12/809/007							
EU/1/12/809/014							
