product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
23-0206-01	Celecoxib Inteli 100 mg hard capsules	23-0206	14-DEC-23	LT/H/0218/001	100 mg	Capsule, hard	100 mg	Carton box, PVC/PVDC/Al blister, N10	10
23-0206-02	Celecoxib Inteli 100 mg hard capsules	23-0206	14-DEC-23	LT/H/0218/001	100 mg	Capsule, hard	100 mg	Carton box, PVC/PVDC/Al blister, N20	20
23-0206-03	Celecoxib Inteli 100 mg hard capsules	23-0206	14-DEC-23	LT/H/0218/001	100 mg	Capsule, hard	100 mg	Carton box, PVC/PVDC/Al blister, N30	30
23-0206-04	Celecoxib Inteli 100 mg hard capsules	23-0206	14-DEC-23	LT/H/0218/001	100 mg	Capsule, hard	100 mg	Carton box, PVC/PVDC/Al blister, N40	40
23-0206-05	Celecoxib Inteli 100 mg hard capsules	23-0206	14-DEC-23	LT/H/0218/001	100 mg	Capsule, hard	100 mg	Carton box, PVC/PVDC/Al blister, N50	50
23-0206-06	Celecoxib Inteli 100 mg hard capsules	23-0206	14-DEC-23	LT/H/0218/001	100 mg	Capsule, hard	100 mg	Carton box, PVC/PVDC/Al blister, N60	60
23-0206-07	Celecoxib Inteli 100 mg hard capsules	23-0206	14-DEC-23	LT/H/0218/001	100 mg	Capsule, hard	100 mg	Carton box, PVC/PVDC/Al blister, N100	100
23-0207-01	Celecoxib Inteli 200 mg hard capsules	23-0207	14-DEC-23	LT/H/0218/002	200 mg	Capsule, hard	200 mg	Carton box, PVC/PVDC/Al blister, N10	10
23-0207-02	Celecoxib Inteli 200 mg hard capsules	23-0207	14-DEC-23	LT/H/0218/002	200 mg	Capsule, hard	200 mg	Carton box, PVC/PVDC/Al blister, N20	20
23-0207-03	Celecoxib Inteli 200 mg hard capsules	23-0207	14-DEC-23	LT/H/0218/002	200 mg	Capsule, hard	200 mg	Carton box, PVC/PVDC/Al blister, N30	30
23-0207-04	Celecoxib Inteli 200 mg hard capsules	23-0207	14-DEC-23	LT/H/0218/002	200 mg	Capsule, hard	200 mg	Carton box, PVC/PVDC/Al blister, N40	40
23-0207-05	Celecoxib Inteli 200 mg hard capsules	23-0207	14-DEC-23	LT/H/0218/002	200 mg	Capsule, hard	200 mg	Carton box, PVC/PVDC/Al blister, N50	50
23-0207-06	Celecoxib Inteli 200 mg hard capsules	23-0207	14-DEC-23	LT/H/0218/002	200 mg	Capsule, hard	200 mg	Carton box, PVC/PVDC/Al blister, N60	60
23-0207-07	Celecoxib Inteli 200 mg hard capsules	23-0207	14-DEC-23	LT/H/0218/002	200 mg	Capsule, hard	200 mg	Carton box, PVC/PVDC/Al blister, N100	100
