product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
24-0296-01	Edoxaban Viatris 15 mg film-coated tablets	24-0296	04-NOV-24	HU/H/0984/001	15 mg	Film-coated tablet	10 mg	Carton box, PVC/PE/PVDC/Al blister, N10	10
24-0297-01	Edoxaban Viatris 30 mg film-coated tablets	24-0297	04-NOV-24	HU/H/0984/002	30 mg	Film-coated tablet	30 mg	Carton box, PVC/PE/PVDC/Al blister, N30	30
24-0297-02	Edoxaban Viatris 30 mg film-coated tablets	24-0297	04-NOV-24	HU/H/0984/002	30 mg	Film-coated tablet	30 mg	Carton box, PVC/PE/PVDC/Al blister, N100	100
24-0297-03	Edoxaban Viatris 30 mg film-coated tablets	24-0297	04-NOV-24	HU/H/0984/002	30 mg	Film-coated tablet	30 mg	Carton box, PVC/PE/PVDC/Al calendar blister, N30	30
24-0297-04	Edoxaban Viatris 30 mg film-coated tablets	24-0297	04-NOV-24	HU/H/0984/002	30 mg	Film-coated tablet	30 mg	Carton box, PVC/PE/PVDC/Al calendar blister, N100	100
24-0298-01	Edoxaban Viatris 60 mg film-coated tablets	24-0298	04-NOV-24	HU/H/0984/003	60 mg	Film-coated tablet	60 mg	Carton box, PVC/PE/PVDC/Al blister, N30	30
24-0298-02	Edoxaban Viatris 60 mg film-coated tablets	24-0298	04-NOV-24	HU/H/0984/003	60 mg	Film-coated tablet	60 mg	Carton box, PVC/PE/PVDC/Al blister, N100	100
24-0298-03	Edoxaban Viatris 60 mg film-coated tablets	24-0298	04-NOV-24	HU/H/0984/003	60 mg	Film-coated tablet	60 mg	Carton box, PVC/PE/PVDC/Al calendar blister, N30	30
24-0298-04	Edoxaban Viatris 60 mg film-coated tablets	24-0298	04-NOV-24	HU/H/0984/003	60 mg	Film-coated tablet	60 mg	Carton box, PVC/PE/PVDC/Al calendar blister, N100	100
