codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
043266016	043266	RINALGIT	50 MICROGRAMMI/EROGAZIONE SPRAY NASALE, SOSPENSIONE- 1 FLACONE IN HDPE DA 18 G/140 EROGAZIONI CON POMPA DOSATRICE E ADATTATORE NASALE	MOMETASONE	MOMETASONE	50	microgrammi	Spray cutaneo, sospensione	R01AD09	ICE S.P.A	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
043266028	043266	RINALGIT	50 MICROGRAMMI/EROGAZIONE SPRAY NASALE, SOSPENSIONE- 2 FLACONI IN HDPE DA 18 G/140 EROGAZIONI CON POMPA DOSATRICE E ADATTATORE NASALE	MOMETASONE	MOMETASONE	50	microgrammi	Spray cutaneo, sospensione	R01AD09	ICE S.P.A	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
043266030	043266	RINALGIT	50 MICROGRAMMI/EROGAZIONE SPRAY NASALE, SOSPENSIONE- 3 FLACONI IN HDPE DA 18 G/140 EROGAZIONI CON POMPA DOSATRICE E ADATTATORE NASALE	MOMETASONE	MOMETASONE	50	microgrammi	Spray cutaneo, sospensione	R01AD09	ICE S.P.A	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
044801013	044801	NASONEX	50 MICROGRAMMI/EROGAZIONE SPRAY NASALE, SOSPENSIONE- FLACONE DA 140 EROGAZIONI	MOMETASONE	MOMETASONE			Spray cutaneo, sospensione	R01AD09	FARMED S.R.L.	Autorizzata	Importazione Parallela	Medicinali soggetti a prescrizione medica
045341017	045341	NASONEX	50 MICROGRAMMI/EROGAZIONE SPRAY NASALE, SOSPENSIONE- FLACONE DA 140 EROGAZIONI	MOMETASONE	MOMETASONE	50	microgrammi	Spray nasale, sospensione	R01AD09	GMM FARMA S.R.L.	Autorizzata	Importazione Parallela	Medicinali soggetti a prescrizione medica
045341029	045341	NASONEX	50 MICROGRAMMI/EROGAZIONE SPRAY NASALE, SOSPENSIONE-FLACONE DA 60 EROGAZIONI	MOMETASONE	MOMETASONE	50	microgrammi	Spray nasale, sospensione	R01AD09	GMM FARMA S.R.L.	Autorizzata	Importazione Parallela	Medicinali soggetti a prescrizione medica
045341031	045341	NASONEX	50 MICROGRAMMI/EROGAZIONE SPRAY NASALE, SOSPENSIONE- FLACONE DA 140 EROGAZIONI	MOMETASONE	MOMETASONE	50	microgrammi	Spray nasale, sospensione	R01AD09	GMM FARMA S.R.L.	Autorizzata	Importazione Parallela	Medicinali soggetti a prescrizione medica
045341043	045341	NASONEX	50 MICROGRAMMI/EROGAZIONE SPRAY NASALE, SOSPENSIONE- FLACONE DA 140 EROGAZIONI	MOMETASONE	MOMETASONE	50	microgrammi	Spray nasale, sospensione	R01AD09	GMM FARMA S.R.L.	Autorizzata	Importazione Parallela	Medicinali soggetti a prescrizione medica
045662018	045662	ELOCON	0,1% CREMA- TUBO 30 G  027341015	MOMETASONE	MOMETASONE	0.1	Gram Percent	Crema	D07AC13	PROGRAMMI SANITARI INTEGRATI S.R.L.	Autorizzata	Importazione Parallela	Medicinali soggetti a prescrizione medica
047513015	047513	RINOFF	50 MICROGRAMMI/EROGAZIONE SPRAY NASALE, SOSPENSIONE- 1 FLACONE HDPE DA 10 G (60 EROGAZIONI) CON POMPA SPRAY	MOMETASONE	MOMETASONE	50	microgrammi	Spray nasale, sospensione	R01AD09	F.I.R.M.A. S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
047513027	047513	RINOFF	50 MICROGRAMMI/EROGAZIONE SPRAY NASALE, SOSPENSIONE- 1 FLACONE HDPE DA 18 G (140 EROGAZIONI) CON POMPA SPRAY	MOMETASONE	MOMETASONE	50	microgrammi	Spray nasale, sospensione	R01AD09	F.I.R.M.A. S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
