codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
026270076	026270	FLUXUM	3.200 U.I. AXA SOLUZIONE INIETTABILE IN SIRINGA PRERIEMPITA- 6 SIRINGHE PRERIEMPITE 0,3 ML	PARNAPARINA	PARNAPARINA			Soluzione iniettabile in siringa pre-riempita	B01AB07	ALFASIGMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
026270088	026270	FLUXUM	4.250 U.I. AXA SOLUZIONE INIETTABILE IN SIRINGA PRERIEMPITA- 6 SIRINGHE PRERIEMPITE 0,4 ML	PARNAPARINA	PARNAPARINA			Soluzione iniettabile in siringa pre-riempita	B01AB07	ALFASIGMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
026270090	026270	FLUXUM	6.400 U.I. AXA SOLUZIONE INIETTABILE IN SIRINGA PRERIEMPITA- 6 SIRINGHE PRERIEMPITE 0,6 ML	PARNAPARINA	PARNAPARINA			Soluzione iniettabile in siringa pre-riempita	B01AB07	ALFASIGMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
026270114	026270	FLUXUM	8.500 U.I. AXA SOLUZIONE INIETTABILE IN SIRINGA PRERIEMPITA- 2 SIRINGHE PRERIEMPITE 0,8 ML	PARNAPARINA	PARNAPARINA			Soluzione iniettabile in siringa pre-riempita	B01AB07	ALFASIGMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
026270126	026270	FLUXUM	8.500 U.I. AXA SOLUZIONE INIETTABILE IN SIRINGA PRERIEMPITA- 6 SIRINGHE PRERIEMPITE 0,8 ML	PARNAPARINA	PARNAPARINA			Soluzione iniettabile in siringa pre-riempita	B01AB07	ALFASIGMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
026270138	026270	FLUXUM	12.800 U.I. AXA SOLUZIONE INIETTABILE IN SIRINGA PRERIEMPITA- 2 SIRINGHE PRERIEMPITE 1 ML	PARNAPARINA	PARNAPARINA			Soluzione iniettabile in siringa pre-riempita	B01AB07	ALFASIGMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
026270140	026270	FLUXUM	3.200 U.I. AXA SOLUZIONE INIETTABILE IN SIRINGA PRERIEMPITA- 6 SIRINGHE PRERIEMPITE DA 0,3 ML CON SISTEMA DI SICUREZZA	PARNAPARINA	PARNAPARINA			Soluzione iniettabile in siringa pre-riempita	B01AB07	ALFASIGMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
026270153	026270	FLUXUM	4.250 U.I. AXA SOLUZIONE INIETTABILE IN SIRINGA PRERIEMPITA- 6 SIRINGHE PRERIEMPITE DA 0,4 ML CON SISTEMA DI SICUREZZA	PARNAPARINA	PARNAPARINA			Soluzione iniettabile in siringa pre-riempita	B01AB07	ALFASIGMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
026270165	026270	FLUXUM	6.400 U.I. AXA SOLUZIONE INIETTABILE IN SIRINGA PRERIEMPITA- 6 SIRINGHE PRERIEMPITE DA 0,6 ML CON SISTEMA DI SICUREZZA	PARNAPARINA	PARNAPARINA			Soluzione iniettabile in siringa pre-riempita	B01AB07	ALFASIGMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
026270177	026270	FLUXUM	8.500 U.I. AXA SOLUZIONE INIETTABILE IN SIRINGA PRERIEMPITA- 2 SIRINGHE PRERIEMPITE DA 0,8 ML CON SISTEMA DI SICUREZZA	PARNAPARINA	PARNAPARINA			Soluzione iniettabile in siringa pre-riempita	B01AB07	ALFASIGMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
026270189	026270	FLUXUM	8.500 U.I. AXA SOLUZIONE INIETTABILE IN SIRINGA PRERIEMPITA- 6 SIRINGHE PRERIEMPITE DA 0,8 ML CON SISTEMA DI SICUREZZA	PARNAPARINA	PARNAPARINA			Soluzione iniettabile in siringa pre-riempita	B01AB07	ALFASIGMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
026270191	026270	FLUXUM	12.800 U.I. AXA SOLUZIONE INIETTABILE IN SIRINGA PRERIEMPITA- 2 SIRINGHE PRERIEMPITE DA 1 ML CON SISTEMA DI SICUREZZA	PARNAPARINA	PARNAPARINA			Soluzione iniettabile in siringa pre-riempita	B01AB07	ALFASIGMA S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
