product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
EU/1/22/1680/001	Lutetium (177Lu) chloride Billev	EU/1/22/1680/001	15-SEP-22	EMEA/H/C/005859	51.8 GBq/ml	Radiopharmaceutical precursor	414,4 GBq/5 ml	Glass vial, N1	1
EU/1/22/1680/002	Lutetium (177Lu) chloride Billev	EU/1/22/1680/002	15-SEP-22	EMEA/H/C/005859	51.8 GBq/ml	Radiopharmaceutical precursor	414,4 GBq/5 ml	Glass vial, N2	2
EU/1/22/1680/003	Lutetium (177Lu) chloride Billev	EU/1/22/1680/003	15-SEP-22	EMEA/H/C/005859	51.8 GBq/ml	Radiopharmaceutical precursor	414,4 GBq/5 ml	Glass vial, N3	3
EU/1/22/1680/004	Lutetium (177Lu) chloride Billev	EU/1/22/1680/004	15-SEP-22	EMEA/H/C/005859	51.8 GBq/ml	Radiopharmaceutical precursor	518 GBq/10 ml	Glass vial, N1	1
EU/1/22/1680/005	Lutetium (177Lu) chloride Billev	EU/1/22/1680/005	15-SEP-22	EMEA/H/C/005859	51.8 GBq/ml	Radiopharmaceutical precursor	518 GBq/10 ml	Glass vial, N2	2
EU/1/22/1680/006	Lutetium (177Lu) chloride Billev	EU/1/22/1680/006	15-SEP-22	EMEA/H/C/005859	51.8 GBq/ml	Radiopharmaceutical precursor	518 GBq/10 ml	Glass vial, N3	3
