ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/09/565/001	36411647	0.5 ML Epoetin theta 2000 UNT/ML Injectable Solution	OMOP3103689	EXACT			2025-12-04
EU/1/09/565/002	36411647	0.5 ML Epoetin theta 2000 UNT/ML Injectable Solution	OMOP3103689	EXACT			2025-12-04
EU/1/09/565/003	36411799	0.5 ML Epoetin theta 4000 UNT/ML Injectable Solution	OMOP3103841	EXACT			2025-12-04
EU/1/09/565/004	36411799	0.5 ML Epoetin theta 4000 UNT/ML Injectable Solution	OMOP3103841	EXACT			2025-12-04
EU/1/09/565/005	36411715	0.5 ML Epoetin theta 6000 UNT/ML Injectable Solution	OMOP3103757	EXACT			2025-12-04
EU/1/09/565/006	36411715	0.5 ML Epoetin theta 6000 UNT/ML Injectable Solution	OMOP3103757	EXACT			2025-12-04
EU/1/09/565/007	36411799	0.5 ML Epoetin theta 4000 UNT/ML Injectable Solution	OMOP3103841	EXACT			2025-12-04
EU/1/09/565/008	36411799	0.5 ML Epoetin theta 4000 UNT/ML Injectable Solution	OMOP3103841	EXACT			2025-12-04
EU/1/09/565/009	36411620	0.5 ML Epoetin theta 10000 UNT/ML Injectable Solution	OMOP3103662	EXACT			2025-12-04
EU/1/09/565/010	36411620	0.5 ML Epoetin theta 10000 UNT/ML Injectable Solution	OMOP3103662	EXACT			2025-12-04
EU/1/09/565/011	36409996	1 ML Epoetin theta 10000 UNT/ML Injectable Solution	OMOP3102038	EXACT			2025-12-04
EU/1/09/565/012	36409996	1 ML Epoetin theta 10000 UNT/ML Injectable Solution	OMOP3102038	EXACT			2025-12-04
EU/1/09/565/013	36409996	1 ML Epoetin theta 10000 UNT/ML Injectable Solution	OMOP3102038	EXACT			2025-12-04
EU/1/09/565/014	36409996	1 ML Epoetin theta 10000 UNT/ML Injectable Solution	OMOP3102038	EXACT			2025-12-04
EU/1/09/565/015	36409996	1 ML Epoetin theta 10000 UNT/ML Injectable Solution	OMOP3102038	EXACT			2025-12-04
EU/1/09/565/016	36409996	1 ML Epoetin theta 10000 UNT/ML Injectable Solution	OMOP3102038	EXACT			2025-12-04
EU/1/09/565/017	36409734	1 ML Epoetin theta 20000 UNT/ML Injectable Solution	OMOP3101776	EXACT			2025-12-04
EU/1/09/565/018	36409734	1 ML Epoetin theta 20000 UNT/ML Injectable Solution	OMOP3101776	EXACT			2025-12-04
EU/1/09/565/019	36409734	1 ML Epoetin theta 20000 UNT/ML Injectable Solution	OMOP3101776	EXACT			2025-12-04
EU/1/09/565/020	36409734	1 ML Epoetin theta 20000 UNT/ML Injectable Solution	OMOP3101776	EXACT			2025-12-04
EU/1/09/565/021	36409734	1 ML Epoetin theta 20000 UNT/ML Injectable Solution	OMOP3101776	EXACT			2025-12-04
EU/1/09/565/022	36409734	1 ML Epoetin theta 20000 UNT/ML Injectable Solution	OMOP3101776	EXACT			2025-12-04
EU/1/09/565/023	36409681	1 ML Epoetin theta 30000 UNT/ML Injectable Solution	OMOP3101723	EXACT			2025-12-04
EU/1/09/565/024	36409681	1 ML Epoetin theta 30000 UNT/ML Injectable Solution	OMOP3101723	EXACT			2025-12-04
EU/1/09/565/025	36409681	1 ML Epoetin theta 30000 UNT/ML Injectable Solution	OMOP3101723	EXACT			2025-12-04
EU/1/09/565/026	36409681	1 ML Epoetin theta 30000 UNT/ML Injectable Solution	OMOP3101723	EXACT			2025-12-04
EU/1/09/565/027	36409681	1 ML Epoetin theta 30000 UNT/ML Injectable Solution	OMOP3101723	EXACT			2025-12-04
EU/1/09/565/028	36409681	1 ML Epoetin theta 30000 UNT/ML Injectable Solution	OMOP3101723	EXACT			2025-12-04
EU/1/09/565/029	36411647	0.5 ML Epoetin theta 2000 UNT/ML Injectable Solution	OMOP3103689	EXACT			2025-12-04
EU/1/09/565/030	36411799	0.5 ML Epoetin theta 4000 UNT/ML Injectable Solution	OMOP3103841	EXACT			2025-12-04
EU/1/09/565/031	36411715	0.5 ML Epoetin theta 6000 UNT/ML Injectable Solution	OMOP3103757	EXACT			2025-12-04
EU/1/09/565/032	36411799	0.5 ML Epoetin theta 4000 UNT/ML Injectable Solution	OMOP3103841	EXACT			2025-12-04
EU/1/09/565/033	36409558	Epoetin theta Injectable Solution	OMOP3101600	BROAD		0.5 ML Epoetin theta 5000 UNT/ML Injection [Biopin]	2025-12-04
EU/1/09/565/034	36409996	1 ML Epoetin theta 10000 UNT/ML Injectable Solution	OMOP3102038	EXACT			2025-12-04
EU/1/09/565/035	36409996	1 ML Epoetin theta 10000 UNT/ML Injectable Solution	OMOP3102038	EXACT			2025-12-04
EU/1/09/565/036	36409996	1 ML Epoetin theta 10000 UNT/ML Injectable Solution	OMOP3102038	EXACT			2025-12-04
EU/1/09/565/037	36409734	1 ML Epoetin theta 20000 UNT/ML Injectable Solution	OMOP3101776	EXACT			2025-12-04
EU/1/09/565/038	36409734	1 ML Epoetin theta 20000 UNT/ML Injectable Solution	OMOP3101776	EXACT			2025-12-04
EU/1/09/565/039	36409734	1 ML Epoetin theta 20000 UNT/ML Injectable Solution	OMOP3101776	EXACT			2025-12-04
EU/1/09/565/040	36409681	1 ML Epoetin theta 30000 UNT/ML Injectable Solution	OMOP3101723	EXACT			2025-12-04
EU/1/09/565/041	36409681	1 ML Epoetin theta 30000 UNT/ML Injectable Solution	OMOP3101723	EXACT			2025-12-04
EU/1/09/565/042	36409681	1 ML Epoetin theta 30000 UNT/ML Injectable Solution	OMOP3101723	EXACT			2025-12-04
