codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
049827013	049827	SITAGLIPTIN SUN	25 mg - Compressa rivestita con film - Uso Orale - blister (PA/Alu/PE/essicante/HDPE/Alu) - 28 compresse	SITAGLIPTIN FUMARATO	SITAGLIPTIN FUMARATO	25	milligrammi	Compressa rivestita con film	A10BH01	SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica
049827025	049827	SITAGLIPTIN SUN	25 mg - Compressa rivestita con film - Uso Orale - blister (PA/Alu/PE/essicante/HDPE/Alu) - 56 compresse	SITAGLIPTIN FUMARATO	SITAGLIPTIN FUMARATO	25	milligrammi	Compressa rivestita con film	A10BH01	SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
049827037	049827	SITAGLIPTIN SUN	25 mg - Compressa rivestita con film - Uso Orale - blister (PA/Alu/PE/essicante/HDPE/Alu) - 98 compresse	SITAGLIPTIN FUMARATO	SITAGLIPTIN FUMARATO	25	milligrammi	Compressa rivestita con film	A10BH01	SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
049827049	049827	SITAGLIPTIN SUN	25 mg - Compressa rivestita con film - Uso Orale - Flacone (HDPE) - 90 compresse	SITAGLIPTIN FUMARATO	SITAGLIPTIN FUMARATO	25	milligrammi	Compressa rivestita con film	A10BH01	SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
049827052	049827	SITAGLIPTIN SUN	50 mg - Compressa rivestita con film - Uso orale - blister (PA/Alu/PE/essicante/HDPE/Alu) - 28 compresse	SITAGLIPTIN FUMARATO	SITAGLIPTIN FUMARATO	50	milligrammi	Compressa rivestita con film	A10BH01	SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica
049827064	049827	SITAGLIPTIN SUN	50 mg - Compressa rivestita con film - Uso orale - blister (PA/Alu/PE/essicante/HDPE/Alu) - 56 compresse	SITAGLIPTIN FUMARATO	SITAGLIPTIN FUMARATO	50	milligrammi	Compressa rivestita con film	A10BH01	SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
049827076	049827	SITAGLIPTIN SUN	50 mg - Compressa rivestita con film - Uso orale - blister (PA/Alu/PE/essicante/HDPE/Alu) - 98 compresse	SITAGLIPTIN FUMARATO	SITAGLIPTIN FUMARATO	50	milligrammi	Compressa rivestita con film	A10BH01	SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
049827088	049827	SITAGLIPTIN SUN	50 mg - Compressa rivestita con film - Uso orale - Flacone (HDPE) - 90 compresse	SITAGLIPTIN FUMARATO	SITAGLIPTIN FUMARATO	50	milligrammi	Compressa rivestita con film	A10BH01	SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
049827090	049827	SITAGLIPTIN SUN	100 mg - Compressa rivestita con film - Uso orale - blister (PA/Alu/PE/essicante/HDPE/Alu) - 28 compresse	SITAGLIPTIN FUMARATO	SITAGLIPTIN FUMARATO	100	milligrammi	Compressa rivestita con film	A10BH01	SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica
049827102	049827	SITAGLIPTIN SUN	100 mg - Compressa rivestita con film - Uso orale - blister (PA/Alu/PE/essicante/HDPE/Alu) - 56 compresse	SITAGLIPTIN FUMARATO	SITAGLIPTIN FUMARATO	100	milligrammi	Compressa rivestita con film	A10BH01	SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
