ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/14/921/001	EMEA/H/C/003890	160 µg / 4.5 µg	Inhalation powder	Inhalation use	inhaler		1 inhaler (120 doses)	BiResp Spiromax
EU/1/14/921/002	EMEA/H/C/003890	160 µg / 4.5 µg	Inhalation powder	Inhalation use	inhaler		2 inhalers (2x120 doses)	BiResp Spiromax
EU/1/14/921/003	EMEA/H/C/003890	160 µg / 4.5 µg	Inhalation powder	Inhalation use	inhaler		3 inhalers (3x120 doses)	BiResp Spiromax
EU/1/14/921/004	EMEA/H/C/003890	320 µg / 9 µg	Inhalation powder	Inhalation use	inhaler		1 inhaler (60 doses)	BiResp Spiromax
EU/1/14/921/005	EMEA/H/C/003890	320 µg / 9 µg	Inhalation powder	Inhalation use	inhaler		2 inhalers (2x60 doses)	BiResp Spiromax
EU/1/14/921/006	EMEA/H/C/003890	320 µg / 9 µg	Inhalation powder	Inhalation use	inhaler		3 inhalers (3x60 doses)	BiResp Spiromax
