product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/20/1512/001	40239060	abiraterone acetate 250 MG Oral Tablet	1100075				
EU/1/20/1512/002	1593813	abiraterone acetate 500 MG Oral Tablet	1918042				
EU/1/20/1512/003	1593813	abiraterone acetate 500 MG Oral Tablet	1918042				
