product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
24-0148-01	Linagliptin/Metformin Stada 2.5 mg/500 mg film-coated tablets	24-0148	24-MAY-24	HU/H/0874/001	2.5 mg/500 mg	Film-coated tablet	2,5 mg/500 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N10	10
24-0148-02	Linagliptin/Metformin Stada 2.5 mg/500 mg film-coated tablets	24-0148	24-MAY-24	HU/H/0874/001	2.5 mg/500 mg	Film-coated tablet	2,5 mg/500 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N14	14
24-0148-03	Linagliptin/Metformin Stada 2.5 mg/500 mg film-coated tablets	24-0148	24-MAY-24	HU/H/0874/001	2.5 mg/500 mg	Film-coated tablet	2,5 mg/500 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N28	28
24-0148-04	Linagliptin/Metformin Stada 2.5 mg/500 mg film-coated tablets	24-0148	24-MAY-24	HU/H/0874/001	2.5 mg/500 mg	Film-coated tablet	2,5 mg/500 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N30	30
24-0148-05	Linagliptin/Metformin Stada 2.5 mg/500 mg film-coated tablets	24-0148	24-MAY-24	HU/H/0874/001	2.5 mg/500 mg	Film-coated tablet	2,5 mg/500 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N56	56
24-0148-06	Linagliptin/Metformin Stada 2.5 mg/500 mg film-coated tablets	24-0148	24-MAY-24	HU/H/0874/001	2.5 mg/500 mg	Film-coated tablet	2,5 mg/500 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N60	60
24-0148-07	Linagliptin/Metformin Stada 2.5 mg/500 mg film-coated tablets	24-0148	24-MAY-24	HU/H/0874/001	2.5 mg/500 mg	Film-coated tablet	2,5 mg/500 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N84	84
24-0148-08	Linagliptin/Metformin Stada 2.5 mg/500 mg film-coated tablets	24-0148	24-MAY-24	HU/H/0874/001	2.5 mg/500 mg	Film-coated tablet	2,5 mg/500 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N90	90
24-0148-09	Linagliptin/Metformin Stada 2.5 mg/500 mg film-coated tablets	24-0148	24-MAY-24	HU/H/0874/001	2.5 mg/500 mg	Film-coated tablet	2,5 mg/500 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N98	98
24-0148-10	Linagliptin/Metformin Stada 2.5 mg/500 mg film-coated tablets	24-0148	24-MAY-24	HU/H/0874/001	2.5 mg/500 mg	Film-coated tablet	2,5 mg/500 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N100	100
