ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/21/1599/001	EMEA/H/C/005287	100 mg	Concentrate for solution for infusion	Intravenous use	vial (glass)	1 ml (100mg/ml)	1 vial	Vyepti
EU/1/21/1599/002	EMEA/H/C/005287	100 mg	Concentrate for solution for infusion	Intravenous use	vial (glass)	1 ml (100mg/ml)	3 vials	Vyepti
EU/1/21/1599/003	EMEA/H/C/005287	300 mg	Concentrate for solution for infusion	Intravenous use	vial (glass)	3 ml (100 mg/ml)	1 vial	Vyepti
