cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
617050	64816	TIORFAN LACTANTES 10 mg GRANULADO PARA SUSPENSION ORAL	Racecadotrilo 10 mg solución/suspensión oral sobre	10 mg	Sobre	100	sobre	RACECADOTRILO 10 mg	VÍA ORAL	GRANULADO PARA SUSPENSIÓN ORAL	A07XA04 - Racecadotrilo	BIOPROJET FERRER	0	0	0	0
618181	64809	TIORFAN NIÑOS 30 mg GRANULADO PARA SUSPENSION ORAL	Racecadotrilo 30 mg solución/suspensión oral sobre	30 mg	Sobre	100	sobre	RACECADOTRILO 30 mg	VÍA ORAL	GRANULADO PARA SUSPENSIÓN ORAL	A07XA04 - Racecadotrilo	BIOPROJET FERRER	0	0	0	0
632935	63286	TIORFAN 100 mg CAPSULAS DURAS	Racecadotrilo 100 mg cápsula	100 mg	Blister	500	cápsula	RACECADOTRILO 100 mg	VÍA ORAL	CÁPSULA DURA	A07XA04 - Racecadotrilo	BIOPROJET FERRER	0	0	0	0
696648	64816	TIORFAN LACTANTES 10 mg GRANULADO PARA SUSPENSION ORAL	Racecadotrilo 10 mg solución/suspensión oral sobre	10 mg	Sobre	16	sobre	RACECADOTRILO 10 mg	VÍA ORAL	GRANULADO PARA SUSPENSIÓN ORAL	A07XA04 - Racecadotrilo	BIOPROJET FERRER	0	0	0	0
696649	64809	TIORFAN NIÑOS 30 mg GRANULADO PARA SUSPENSION ORAL	Racecadotrilo 30 mg solución/suspensión oral sobre	30 mg	Sobre	16	sobre	RACECADOTRILO 30 mg	VÍA ORAL	GRANULADO PARA SUSPENSIÓN ORAL	A07XA04 - Racecadotrilo	BIOPROJET FERRER	0	0	0	0
698834	77809	HIDRASEC 100 MG CAPSULAS DURAS	Racecadotrilo 100 mg cápsula	100 mg	Blister	10	cápsula	RACECADOTRILO 100 mg	VÍA ORAL	CÁPSULA DURA	A07XA04 - Racecadotrilo	BIOPROJET FERRER	0	0	0	0
762306	88685	TIORINFANT 4 MG/ML SUSPENSIÓN ORAL	Racecadotrilo 4 mg/ml solución/suspensión oral	4 mg/ml	Frasco	50	ml	RACECADOTRILO 4 mg	VÍA ORAL	SUSPENSIÓN ORAL	A07XA04 - Racecadotrilo	BIOPROJET PHARMA	0	0	0	0
762307	88685	TIORINFANT 4 MG/ML SUSPENSIÓN ORAL	Racecadotrilo 4 mg/ml solución/suspensión oral	4 mg/ml	Frasco	180	ml	RACECADOTRILO 4 mg	VÍA ORAL	SUSPENSIÓN ORAL	A07XA04 - Racecadotrilo	BIOPROJET PHARMA	0	0	0	0
895805	63286	TIORFAN 100 mg CAPSULAS DURAS	Racecadotrilo 100 mg cápsula	100 mg	Blister	20	cápsula	RACECADOTRILO 100 mg	VÍA ORAL	CÁPSULA DURA	A07XA04 - Racecadotrilo	BIOPROJET FERRER	0	0	0	0
