cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
640284	58605	TILAD 2mg SUSPENSION PARA INHALACION EN ENVASE A PRESION	Nedocromilo 2 mg/dosis inhalación pulmonar	2 mg/dosis	Nebulizador	1120	pulverización inhalada	NEDOCROMILO SODICO 2 mg	VÍA INHALATORIA	SUSPENSIÓN PARA INHALACIÓN EN ENVASE A PRESIÓN	R03BC03 - Nedocromilo	SANOFI AVENTIS S.A.	0	0	0
685628	60719	TILAVIST 20 MG/ML COLIRIO EN SOLUCIÓN	Nedocromilo 20 mg/ml colirio	20 mg/ml	Envase cuentagotas	5	ml	NEDOCROMILO SODICO 20 mg	VÍA OFTÁLMICA	COLIRIO EN SOLUCIÓN	S01GX04 - Nedocromil	TEOFARMA S.R.L.	0	0	0
