ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/06/349/001	19122368	glimepiride 4 MG / rosiglitazone 4 MG Oral Tablet	602550	EXACT			2025-12-04
EU/1/06/349/002	19122368	glimepiride 4 MG / rosiglitazone 4 MG Oral Tablet	602550	EXACT			2025-12-04
EU/1/06/349/003	19122368	glimepiride 4 MG / rosiglitazone 4 MG Oral Tablet	602550	EXACT			2025-12-04
EU/1/06/349/004	19122368	glimepiride 4 MG / rosiglitazone 4 MG Oral Tablet	602550	EXACT			2025-12-04
EU/1/06/349/005	19126619	glimepiride 4 MG / rosiglitazone 8 MG Oral Tablet	706896	EXACT			2025-12-04
EU/1/06/349/006	19126619	glimepiride 4 MG / rosiglitazone 8 MG Oral Tablet	706896	EXACT			2025-12-04
EU/1/06/349/007	19126619	glimepiride 4 MG / rosiglitazone 8 MG Oral Tablet	706896	EXACT			2025-12-04
EU/1/06/349/008	19126619	glimepiride 4 MG / rosiglitazone 8 MG Oral Tablet	706896	EXACT			2025-12-04
EU/1/06/349/009	19122368	glimepiride 4 MG / rosiglitazone 4 MG Oral Tablet	602550	EXACT			2025-12-04
EU/1/06/349/010	19126619	glimepiride 4 MG / rosiglitazone 8 MG Oral Tablet	706896	EXACT			2025-12-04
