product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
04-0185-01	1103359	acetaminophen 325 MG / tramadol hydrochloride 37.5 MG Oral Tablet	836395				
04-0185-02	1103359	acetaminophen 325 MG / tramadol hydrochloride 37.5 MG Oral Tablet	836395				
04-0185-03	1103359	acetaminophen 325 MG / tramadol hydrochloride 37.5 MG Oral Tablet	836395				
04-0185-04	1103359	acetaminophen 325 MG / tramadol hydrochloride 37.5 MG Oral Tablet	836395				
04-0185-05	1103359	acetaminophen 325 MG / tramadol hydrochloride 37.5 MG Oral Tablet	836395				
04-0185-06	1103359	acetaminophen 325 MG / tramadol hydrochloride 37.5 MG Oral Tablet	836395				
04-0185-07	1103359	acetaminophen 325 MG / tramadol hydrochloride 37.5 MG Oral Tablet	836395				
04-0185-08	1103359	acetaminophen 325 MG / tramadol hydrochloride 37.5 MG Oral Tablet	836395				
04-0185-09	1103359	acetaminophen 325 MG / tramadol hydrochloride 37.5 MG Oral Tablet	836395				
04-0185-10	1103359	acetaminophen 325 MG / tramadol hydrochloride 37.5 MG Oral Tablet	836395				
04-0185-11	1103359	acetaminophen 325 MG / tramadol hydrochloride 37.5 MG Oral Tablet	836395				
