product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
EU/1/02/206/001	Arixtra	EU/1/02/206/001	21-MAR-02	EMEA/H/C/000403	2.5 mg/0.5 ml	Solution for injection	2,5 mg/0,5 ml	Carton box, Glass pre-filled syringe with safety system, N2	2
EU/1/02/206/002	Arixtra	EU/1/02/206/002	21-MAR-02	EMEA/H/C/000403	2.5 mg/0.5 ml	Solution for injection	2,5 mg/0,5 ml	Carton box, Glass pre-filled syringe with safety system, N7	7
EU/1/02/206/002-P01	Arixtra	EU/1/02/206/002-P01	21-MAR-02	EMEA/H/C/000403	2.5 mg/0.5 ml	Solution for injection	2,5 mg/0,5 ml	Carton box, Glass pre-filled syringe with safety system, N7	7
EU/1/02/206/003	Arixtra	EU/1/02/206/003	21-MAR-02	EMEA/H/C/000403	2.5 mg/0.5 ml	Solution for injection	2,5 mg/0,5 ml	Carton box, Glass pre-filled syringe with safety system, N10	10
EU/1/02/206/004	Arixtra	EU/1/02/206/004	21-MAR-02	EMEA/H/C/000403	2.5 mg/0.5 ml	Solution for injection	2,5 mg/0,5 ml	Carton box, Glass pre-filled syringe with safety system, N20	20
EU/1/02/206/005	Arixtra	EU/1/02/206/005	24-OCT-03	EMEA/H/C/000403	1.5 mg/0.3 ml	Solution for injection	1,5 mg/0,3 ml	Carton box, Glass pre-filled syringe with safety system, N2	2
EU/1/02/206/006	Arixtra	EU/1/02/206/006	24-OCT-03	EMEA/H/C/000403	1.5 mg/0.3 ml	Solution for injection	1,5 mg/0,3 ml	Carton box, Glass pre-filled syringe with safety system, N7	7
EU/1/02/206/007	Arixtra	EU/1/02/206/007	24-OCT-03	EMEA/H/C/000403	1.5 mg/0.3 ml	Solution for injection	1,5 mg/0,3 ml	Carton box, Glass pre-filled syringe with safety system, N10	10
EU/1/02/206/008	Arixtra	EU/1/02/206/008	24-OCT-03	EMEA/H/C/000403	1.5 mg/0.3 ml	Solution for injection	1,5 mg/0,3 ml	Carton box, Glass pre-filled syringe with safety system, N20	20
EU/1/02/206/009	Arixtra	EU/1/02/206/009	12-NOV-04	EMEA/H/C/000403	5 mg/0.4 ml	Solution for injection	5 mg/0,4 ml	Carton box, Glass pre-filled syringe with safety system, N2	2
EU/1/02/206/010	Arixtra	EU/1/02/206/010	12-NOV-04	EMEA/H/C/000403	5 mg/0.4 ml	Solution for injection	5 mg/0,4 ml	Carton box, Glass pre-filled syringe with safety system, N7	7
EU/1/02/206/011	Arixtra	EU/1/02/206/011	12-NOV-04	EMEA/H/C/000403	5 mg/0.4 ml	Solution for injection	5 mg/0,4 ml	Carton box, Glass pre-filled syringe with safety system, N10	10
EU/1/02/206/012	Arixtra	EU/1/02/206/012	12-NOV-04	EMEA/H/C/000403	7.5 mg/0.6 ml	Solution for injection	7,5 mg/0,6 ml	Carton box, Glass pre-filled syringe with safety system, N2	2
EU/1/02/206/013	Arixtra	EU/1/02/206/013	12-NOV-04	EMEA/H/C/000403	7.5 mg/0.6 ml	Solution for injection	7,5 mg/0,6 ml	Carton box, Glass pre-filled syringe with safety system, N7	7
EU/1/02/206/014	Arixtra	EU/1/02/206/014	12-NOV-04	EMEA/H/C/000403	7.5 mg/0.6 ml	Solution for injection	7,5 mg/0,6 ml	Carton box, Glass pre-filled syringe with safety system, N10	10
EU/1/02/206/015	Arixtra	EU/1/02/206/015	12-NOV-04	EMEA/H/C/000403	10 mg/0.8 ml	Solution for injection	10 mg/0,8 ml	Carton box, Glass pre-filled syringe with safety system, N2	2
EU/1/02/206/016	Arixtra	EU/1/02/206/016	12-NOV-04	EMEA/H/C/000403	10 mg/0.8 ml	Solution for injection	10 mg/0,8 ml	Carton box, Glass pre-filled syringe with safety system, N7	7
EU/1/02/206/017	Arixtra	EU/1/02/206/017	12-NOV-04	EMEA/H/C/000403	10 mg/0.8 ml	Solution for injection	10 mg/0,8 ml	Carton box, Glass pre-filled syringe with safety system, N10	10
EU/1/02/206/018	Arixtra	EU/1/02/206/018	12-SEP-06	EMEA/H/C/000403	5 mg/0.4 ml	Solution for injection	5 mg/0,4 ml	Carton box, Glass pre-filled syringe with safety system, N20	20
EU/1/02/206/019	Arixtra	EU/1/02/206/019	12-SEP-06	EMEA/H/C/000403	7.5 mg/0.6 ml	Solution for injection	7,5 mg/0,6 ml	Carton box, Glass pre-filled syringe with safety system, N20	20
EU/1/02/206/020	Arixtra	EU/1/02/206/020	12-SEP-06	EMEA/H/C/000403	10 mg/0.8 ml	Solution for injection	10 mg/0,8 ml	Carton box, Glass pre-filled syringe with safety system, N20	20
EU/1/02/206/021	Arixtra	EU/1/02/206/021	22-AUG-08	EMEA/H/C/000403	2.5 mg/0.5 ml	Solution for injection	2,5 mg/0,5 ml	Carton box, Glass pre-filled syringe with safety system, N2	2
EU/1/02/206/022	Arixtra	EU/1/02/206/022	22-AUG-08	EMEA/H/C/000403	2.5 mg/0.5 ml	Solution for injection	2,5 mg/0,5 ml	Carton box, Glass pre-filled syringe with safety system, N10	10
EU/1/02/206/023	Arixtra	EU/1/02/206/023	22-AUG-08	EMEA/H/C/000403	2.5 mg/0.5 ml	Solution for injection	2,5 mg/0,5 ml	Carton box, Glass pre-filled syringe with safety system, N20	20
EU/1/02/206/024	Arixtra	EU/1/02/206/024	22-AUG-08	EMEA/H/C/000403	1.5 mg/0.3 ml	Solution for injection	1,5 mg/0,5 ml	Carton box, Glass pre-filled syringe with safety system, N2	2
EU/1/02/206/025	Arixtra	EU/1/02/206/025	22-AUG-08	EMEA/H/C/000403	1.5 mg/0.3 ml	Solution for injection	1,5 mg/0,3 ml	Carton box, Glass pre-filled syringe with safety system, N10	10
EU/1/02/206/026	Arixtra	EU/1/02/206/026	22-AUG-08	EMEA/H/C/000403	1.5 mg/0.3 ml	Solution for injection	1,5 mg/0,3 ml	Carton box, Glass pre-filled syringe with safety system, N20	20
