codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
029250065	029250	46287523	nonacog alfa 1 UNT Injection [Rixubis]	1666314	EXACT	auto-linked from EMA 003771		2026-06-12
029250077	029250	46287523	nonacog alfa 1 UNT Injection [Rixubis]	1666314	EXACT	auto-linked from EMA 003771		2026-06-12
029250089	029250	46287523	nonacog alfa 1 UNT Injection [Rixubis]	1666314	EXACT	auto-linked from EMA 003771		2026-06-12
040092013	040092	46287523	nonacog alfa 1 UNT Injection [Rixubis]	1666314	EXACT	auto-linked from EMA 003771		2026-06-12
040092025	040092	46287523	nonacog alfa 1 UNT Injection [Rixubis]	1666314	EXACT	auto-linked from EMA 003771		2026-06-12
041799026	041799	46287523	nonacog alfa 1 UNT Injection [Rixubis]	1666314	EXACT	auto-linked from EMA 003771		2026-06-12
041799038	041799	46287523	nonacog alfa 1 UNT Injection [Rixubis]	1666314	EXACT	auto-linked from EMA 003771		2026-06-12
043796010	043796	46287523	nonacog alfa 1 UNT Injection [Rixubis]	1666314	EXACT	auto-linked from EMA 003771		2026-06-12
043796022	043796	46287523	nonacog alfa 1 UNT Injection [Rixubis]	1666314	EXACT	auto-linked from EMA 003771		2026-06-12
043796034	043796	46287523	nonacog alfa 1 UNT Injection [Rixubis]	1666314	EXACT	auto-linked from EMA 003771		2026-06-12
043796046	043796	46287523	nonacog alfa 1 UNT Injection [Rixubis]	1666314	EXACT	auto-linked from EMA 003771		2026-06-12
043796059	043796	46287523	nonacog alfa 1 UNT Injection [Rixubis]	1666314	EXACT	auto-linked from EMA 003771		2026-06-12
