product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
22-0087-01	Pirfenidone Zentiva 801 mg film-coated tablets	22-0087	18-MAY-22	HU/H/0768/003	801 mg	Film-coated tablet	801 mg	Carton box, PVC/Al blister, N84	84
22-0087-02	Pirfenidone Zentiva 801 mg film-coated tablets	22-0087	18-MAY-22	HU/H/0768/003	801 mg	Film-coated tablet	801 mg	Carton box, PVC/Al blister, N252	252
22-0087-03	Pirfenidone Zentiva 801 mg film-coated tablets	22-0087	18-MAY-22	HU/H/0768/003	801 mg	Film-coated tablet	801 mg	Carton box, PVC/Al perforated blister, N84	84
22-0087-04	Pirfenidone Zentiva 801 mg film-coated tablets	22-0087	18-MAY-22	HU/H/0768/003	801 mg	Film-coated tablet	801 mg	Carton box, PVC/Al perforated blister, N252	252
22-0087-05	Pirfenidone Zentiva 801 mg film-coated tablets	22-0087	18-MAY-22	HU/H/0768/003	801 mg	Film-coated tablet	801 mg	Carton box, PVC/Al blister, N252	252
22-0087-06	Pirfenidone Zentiva 801 mg film-coated tablets	22-0087	18-MAY-22	HU/H/0768/003	801 mg	Film-coated tablet	801 mg	Carton box, PVC/Al perforated blister, N252	252
22-0087-07	Pirfenidone Zentiva 801 mg film-coated tablets	22-0087	18-MAY-22	HU/H/0768/003	801 mg	Film-coated tablet	801 mg	Carton box, PVC/PCTFE/AL blister, N84	84
22-0087-08	Pirfenidone Zentiva 801 mg film-coated tablets	22-0087	18-MAY-22	HU/H/0768/003	801 mg	Film-coated tablet	801 mg	Carton box, PVC/PCTFE/AL blister, N252	252
22-0087-09	Pirfenidone Zentiva 801 mg film-coated tablets	22-0087	18-MAY-22	HU/H/0768/003	801 mg	Film-coated tablet	801 mg	Carton box, PVC/PCTFE/AL perforated blister, N84	84
22-0087-10	Pirfenidone Zentiva 801 mg film-coated tablets	22-0087	18-MAY-22	HU/H/0768/003	801 mg	Film-coated tablet	801 mg	Carton box, PVC/PCTFE/AL perforated blister, N252	252
22-0087-11	Pirfenidone Zentiva 801 mg film-coated tablets	22-0087	18-MAY-22	HU/H/0768/003	801 mg	Film-coated tablet	801 mg	Carton box, PVC/PCTFE/AL blister, N252	252
22-0087-12	Pirfenidone Zentiva 801 mg film-coated tablets	22-0087	18-MAY-22	HU/H/0768/003	801 mg	Film-coated tablet	801 mg	Carton box, PVC/PCTFE/AL perforated blister, N252	252
