ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/24/1874/001	EMEA/H/C/006240	150 mg	Solution for injection	Subcutaneous use	pre-filled syringe (glass)	1 ml (150 mg/ml)	1 pre-filled syringe	Hympavzi
EU/1/24/1874/002	EMEA/H/C/006240	150 mg	Solution for injection	Subcutaneous use	pre-filled syringe (glass) in prefilled pen	1 ml (150 mg/ml)	1 pre-filled pen	Hympavzi
EU/1/24/1874/003	EMEA/H/C/006240	150 mg	Solution for injection	Subcutaneous use	pre-filled syringe (glass) in prefilled pen	1 ml (150 mg/ml)	4 (4 x 1) prefilled pens (multipack)	Hympavzi
