product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
26-0009-01	Camimbo 5 mg/1.5 mg modified-release hard capsules	26-0009	23-JAN-26	HU/H/0980/001	5 mg/1.5 mg	Modified-release capsule, hard	5 mg/1,5 mg	Carton box, OPA/Al/PVC/Al blister, N10	10
26-0009-02	Camimbo 5 mg/1.5 mg modified-release hard capsules	26-0009	23-JAN-26	HU/H/0980/001	5 mg/1.5 mg	Modified-release capsule, hard	5 mg/1,5 mg	Carton box, OPA/Al/PVC/Al blister, N28	28
26-0009-03	Camimbo 5 mg/1.5 mg modified-release hard capsules	26-0009	23-JAN-26	HU/H/0980/001	5 mg/1.5 mg	Modified-release capsule, hard	5 mg/1,5 mg	Carton box, OPA/Al/PVC/Al blister, N30	30
26-0009-04	Camimbo 5 mg/1.5 mg modified-release hard capsules	26-0009	23-JAN-26	HU/H/0980/001	5 mg/1.5 mg	Modified-release capsule, hard	5 mg/1,5 mg	Carton box, OPA/Al/PVC/Al blister, N56	56
26-0009-05	Camimbo 5 mg/1.5 mg modified-release hard capsules	26-0009	23-JAN-26	HU/H/0980/001	5 mg/1.5 mg	Modified-release capsule, hard	5 mg/1,5 mg	Carton box, OPA/Al/PVC/Al blister, N60	60
26-0009-06	Camimbo 5 mg/1.5 mg modified-release hard capsules	26-0009	23-JAN-26	HU/H/0980/001	5 mg/1.5 mg	Modified-release capsule, hard	5 mg/1,5 mg	Carton box, OPA/Al/PVC/Al blister, N90	90
26-0009-07	Camimbo 5 mg/1.5 mg modified-release hard capsules	26-0009	23-JAN-26	HU/H/0980/001	5 mg/1.5 mg	Modified-release capsule, hard	5 mg/1,5 mg	Carton box, OPA/Al/PVC/Al blister, N100	100
26-0009-08	Camimbo 5 mg/1.5 mg modified-release hard capsules	26-0009	23-JAN-26	HU/H/0980/001	5 mg/1.5 mg	Modified-release capsule, hard	5 mg/1,5 mg	Carton box, OPA/Al/PVC/Al blister, N112	112
26-0010-01	Camimbo 10 mg/1.5 mg modified-release hard capsules	26-0010	23-JAN-26	HU/H/0980/002	10 mg/1.5 mg	Modified-release capsule, hard	10 mg/1,5 mg	Carton box, OPA/Al/PVC/Al blister, N10	10
26-0010-02	Camimbo 10 mg/1.5 mg modified-release hard capsules	26-0010	23-JAN-26	HU/H/0980/002	10 mg/1.5 mg	Modified-release capsule, hard	10 mg/1,5 mg	Carton box, OPA/Al/PVC/Al blister, N28	28
26-0010-03	Camimbo 10 mg/1.5 mg modified-release hard capsules	26-0010	23-JAN-26	HU/H/0980/002	10 mg/1.5 mg	Modified-release capsule, hard	10 mg/1,5 mg	Carton box, OPA/Al/PVC/Al blister, N30	30
26-0010-04	Camimbo 10 mg/1.5 mg modified-release hard capsules	26-0010	23-JAN-26	HU/H/0980/002	10 mg/1.5 mg	Modified-release capsule, hard	10 mg/1,5 mg	Carton box, OPA/Al/PVC/Al blister, N56	56
26-0010-05	Camimbo 10 mg/1.5 mg modified-release hard capsules	26-0010	23-JAN-26	HU/H/0980/002	10 mg/1.5 mg	Modified-release capsule, hard	10 mg/1,5 mg	Carton box, OPA/Al/PVC/Al blister, N60	60
26-0010-06	Camimbo 10 mg/1.5 mg modified-release hard capsules	26-0010	23-JAN-26	HU/H/0980/002	10 mg/1.5 mg	Modified-release capsule, hard	10 mg/1,5 mg	Carton box, OPA/Al/PVC/Al blister, N90	90
26-0010-07	Camimbo 10 mg/1.5 mg modified-release hard capsules	26-0010	23-JAN-26	HU/H/0980/002	10 mg/1.5 mg	Modified-release capsule, hard	10 mg/1,5 mg	Carton box, OPA/Al/PVC/Al blister, N100	100
26-0010-08	Camimbo 10 mg/1.5 mg modified-release hard capsules	26-0010	23-JAN-26	HU/H/0980/002	10 mg/1.5 mg	Modified-release capsule, hard	10 mg/1,5 mg	Carton box, OPA/Al/PVC/Al blister, N112	112
