cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
661013	96006004	NOVOSEVEN 1 mg (50 KUI) POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE	Eptacog alfa 1 mg (50.000 UI) inyectable	1 mg (50.000 UI)	Vial	1	vial para inyección	EPTACOG ALFA ACTIVADO 1 mg	VÍA INTRAVENOSA	POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE	B02BD08 - Factor VIIa de la coagulacion	NOVO NORDISK A/S	0	0	0	0
661014	96006005	NOVOSEVEN 2 mg (100 KUI) POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE	Eptacog alfa 2 mg (100.000 UI) inyectable	2 mg (100.000 UI)	Vial	1	vial para inyección	EPTACOG ALFA ACTIVADO 2 mg	VÍA INTRAVENOSA	POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE	B02BD08 - Factor VIIa de la coagulacion	NOVO NORDISK A/S	0	0	0	0
661015	96006006	NOVOSEVEN 5 mg (250 KUI) POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE	Eptacog alfa 5 mg (250.000 UI) inyectable	5 mg (250.000 UI)	Vial	1	vial para inyección	EPTACOG ALFA ACTIVADO 5 mg	VÍA INTRAVENOSA	POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE	B02BD08 - Factor VIIa de la coagulacion	NOVO NORDISK A/S	0	0	0	0
695757	196006008	NOVOSEVEN 1 mg (50 KUI) POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE	Eptacog alfa 1 mg (50.000 UI) inyectable	1 mg (50.000 UI)	Vial	1	vial para inyección	EPTACOG ALFA ACTIVADO 1 mg	VÍA INTRAVENOSA	POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE	B02BD08 - Factor VIIa de la coagulacion	NOVO NORDISK A/S	0	0	0	0
695758	196006009	NOVOSEVEN 2 mg (100 KUI) POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE	Eptacog alfa 2 mg (100.000 UI) inyectable	2 mg (100.000 UI)	Vial	1	vial para inyección	EPTACOG ALFA ACTIVADO 2 mg	VÍA INTRAVENOSA	POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE	B02BD08 - Factor VIIa de la coagulacion	NOVO NORDISK A/S	0	0	0	0
695760	196006010	NOVOSEVEN 5 mg (250 KUI) POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE	Eptacog alfa 5 mg (250.000 UI) inyectable	5 mg (250.000 UI)	Vial	1	vial para inyección	EPTACOG ALFA ACTIVADO 5 mg	VÍA INTRAVENOSA	POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE	B02BD08 - Factor VIIa de la coagulacion	NOVO NORDISK A/S	0	0	0	0
