product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
EU/1/23/1761/001	Zoonotic Influenza Vaccine Seqirus	EU/1/23/1761/001	09-OCT-23	EMEA/H/C/006375		Suspension for injection	0,5 ml	Glass pre-filled syringe, N1	1
EU/1/23/1761/002	Zoonotic Influenza Vaccine Seqirus	EU/1/23/1761/002	09-OCT-23	EMEA/H/C/006375		Suspension for injection	0,5 ml	Glass pre-filled syringe, N10	10
