ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/08/460/001	21109821	Laropiprant 20 MG / Niacin 1000 MG Extended Release Oral Tablet	OMOP295644	EXACT			2025-12-04
EU/1/08/460/002	21109821	Laropiprant 20 MG / Niacin 1000 MG Extended Release Oral Tablet	OMOP295644	EXACT			2025-12-04
EU/1/08/460/003	21109821	Laropiprant 20 MG / Niacin 1000 MG Extended Release Oral Tablet	OMOP295644	EXACT			2025-12-04
EU/1/08/460/004	21109821	Laropiprant 20 MG / Niacin 1000 MG Extended Release Oral Tablet	OMOP295644	EXACT			2025-12-04
EU/1/08/460/005	21109821	Laropiprant 20 MG / Niacin 1000 MG Extended Release Oral Tablet	OMOP295644	EXACT			2025-12-04
EU/1/08/460/006	21109821	Laropiprant 20 MG / Niacin 1000 MG Extended Release Oral Tablet	OMOP295644	EXACT			2025-12-04
EU/1/08/460/007	21109821	Laropiprant 20 MG / Niacin 1000 MG Extended Release Oral Tablet	OMOP295644	EXACT			2025-12-04
EU/1/08/460/008	21109821	Laropiprant 20 MG / Niacin 1000 MG Extended Release Oral Tablet	OMOP295644	EXACT			2025-12-04
EU/1/08/460/009	21109821	Laropiprant 20 MG / Niacin 1000 MG Extended Release Oral Tablet	OMOP295644	EXACT			2025-12-04
EU/1/08/460/010	21109821	Laropiprant 20 MG / Niacin 1000 MG Extended Release Oral Tablet	OMOP295644	EXACT			2025-12-04
EU/1/08/460/011	21109821	Laropiprant 20 MG / Niacin 1000 MG Extended Release Oral Tablet	OMOP295644	EXACT			2025-12-04
EU/1/08/460/012	21109821	Laropiprant 20 MG / Niacin 1000 MG Extended Release Oral Tablet	OMOP295644	EXACT			2025-12-04
EU/1/08/460/013	21109821	Laropiprant 20 MG / Niacin 1000 MG Extended Release Oral Tablet	OMOP295644	EXACT			2025-12-04
EU/1/08/460/014	21109821	Laropiprant 20 MG / Niacin 1000 MG Extended Release Oral Tablet	OMOP295644	EXACT			2025-12-04
