ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/11/693/001	733562	rivastigmine 1.5 MG Oral Capsule	314214	EXACT			2025-12-04
EU/1/11/693/002	733562	rivastigmine 1.5 MG Oral Capsule	314214	EXACT			2025-12-04
EU/1/11/693/003	733562	rivastigmine 1.5 MG Oral Capsule	314214	EXACT			2025-12-04
EU/1/11/693/004	733562	rivastigmine 1.5 MG Oral Capsule	314214	EXACT			2025-12-04
EU/1/11/693/005	733530	rivastigmine 3 MG Oral Capsule	312835	EXACT			2025-12-04
EU/1/11/693/006	733530	rivastigmine 3 MG Oral Capsule	312835	EXACT			2025-12-04
EU/1/11/693/007	733530	rivastigmine 3 MG Oral Capsule	312835	EXACT			2025-12-04
EU/1/11/693/008	733530	rivastigmine 3 MG Oral Capsule	312835	EXACT			2025-12-04
EU/1/11/693/009	733563	rivastigmine 4.5 MG Oral Capsule	314215	EXACT			2025-12-04
EU/1/11/693/010	733563	rivastigmine 4.5 MG Oral Capsule	314215	EXACT			2025-12-04
EU/1/11/693/011	733563	rivastigmine 4.5 MG Oral Capsule	314215	EXACT			2025-12-04
EU/1/11/693/012	733563	rivastigmine 4.5 MG Oral Capsule	314215	EXACT			2025-12-04
EU/1/11/693/013	733531	rivastigmine 6 MG Oral Capsule	312836	EXACT			2025-12-04
EU/1/11/693/014	733531	rivastigmine 6 MG Oral Capsule	312836	EXACT			2025-12-04
EU/1/11/693/015	733531	rivastigmine 6 MG Oral Capsule	312836	EXACT			2025-12-04
EU/1/11/693/016	733531	rivastigmine 6 MG Oral Capsule	312836	EXACT			2025-12-04
