product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
00-0906-01	Arilin rapid 1000 mg pessaries	00-0906	27-SEP-00	00-0906	1000 mg	Pessary	1000 mg	Carton box, PVC/PE blister, N2	2
00-0906-03	Arilin rapid 1000 mg pessaries	00-0906	27-SEP-00	00-0906	1000 mg	Pessary	1000 mg	Carton box, Al/PE blister, N2	2
