ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/20/1458/001	43013026	apixaban 2.5 MG Oral Tablet	1364435	EXACT			2025-12-04
EU/1/20/1458/002	43013026	apixaban 2.5 MG Oral Tablet	1364435	EXACT			2025-12-04
EU/1/20/1458/003	43013026	apixaban 2.5 MG Oral Tablet	1364435	EXACT			2025-12-04
EU/1/20/1458/004	43013026	apixaban 2.5 MG Oral Tablet	1364435	EXACT			2025-12-04
EU/1/20/1458/005	43013026	apixaban 2.5 MG Oral Tablet	1364435	EXACT			2025-12-04
EU/1/20/1458/006	43013026	apixaban 2.5 MG Oral Tablet	1364435	EXACT			2025-12-04
EU/1/20/1458/007	43013026	apixaban 2.5 MG Oral Tablet	1364435	EXACT			2025-12-04
EU/1/20/1458/008	43013026	apixaban 2.5 MG Oral Tablet	1364435	EXACT			2025-12-04
EU/1/20/1458/009	43013026	apixaban 2.5 MG Oral Tablet	1364435	EXACT			2025-12-04
EU/1/20/1458/010	43013026	apixaban 2.5 MG Oral Tablet	1364435	EXACT			2025-12-04
EU/1/20/1458/011	43013026	apixaban 2.5 MG Oral Tablet	1364435	EXACT			2025-12-04
EU/1/20/1458/012	43013026	apixaban 2.5 MG Oral Tablet	1364435	EXACT			2025-12-04
EU/1/20/1458/013	43013026	apixaban 2.5 MG Oral Tablet	1364435	EXACT			2025-12-04
EU/1/20/1458/014	43013026	apixaban 2.5 MG Oral Tablet	1364435	EXACT			2025-12-04
EU/1/20/1458/015	43013026	apixaban 2.5 MG Oral Tablet	1364435	EXACT			2025-12-04
EU/1/20/1458/016	43013026	apixaban 2.5 MG Oral Tablet	1364435	EXACT			2025-12-04
EU/1/20/1458/017	43013026	apixaban 2.5 MG Oral Tablet	1364435	EXACT			2025-12-04
EU/1/20/1458/018	43013026	apixaban 2.5 MG Oral Tablet	1364435	EXACT			2025-12-04
EU/1/20/1458/019	43013026	apixaban 2.5 MG Oral Tablet	1364435	EXACT			2025-12-04
EU/1/20/1458/020	43013026	apixaban 2.5 MG Oral Tablet	1364435	EXACT			2025-12-04
EU/1/20/1458/021	43013030	apixaban 5 MG Oral Tablet	1364445	EXACT			2025-12-04
EU/1/20/1458/022	43013030	apixaban 5 MG Oral Tablet	1364445	EXACT			2025-12-04
EU/1/20/1458/023	43013030	apixaban 5 MG Oral Tablet	1364445	EXACT			2025-12-04
EU/1/20/1458/024	43013030	apixaban 5 MG Oral Tablet	1364445	EXACT			2025-12-04
EU/1/20/1458/025	43013030	apixaban 5 MG Oral Tablet	1364445	EXACT			2025-12-04
EU/1/20/1458/026	43013030	apixaban 5 MG Oral Tablet	1364445	EXACT			2025-12-04
EU/1/20/1458/027	43013030	apixaban 5 MG Oral Tablet	1364445	EXACT			2025-12-04
EU/1/20/1458/028	43013030	apixaban 5 MG Oral Tablet	1364445	EXACT			2025-12-04
EU/1/20/1458/029	43013030	apixaban 5 MG Oral Tablet	1364445	EXACT			2025-12-04
EU/1/20/1458/030	43013030	apixaban 5 MG Oral Tablet	1364445	EXACT			2025-12-04
EU/1/20/1458/031	43013030	apixaban 5 MG Oral Tablet	1364445	EXACT			2025-12-04
EU/1/20/1458/032	43013030	apixaban 5 MG Oral Tablet	1364445	EXACT			2025-12-04
EU/1/20/1458/033	43013030	apixaban 5 MG Oral Tablet	1364445	EXACT			2025-12-04
EU/1/20/1458/034	43013030	apixaban 5 MG Oral Tablet	1364445	EXACT			2025-12-04
EU/1/20/1458/035	43013030	apixaban 5 MG Oral Tablet	1364445	EXACT			2025-12-04
EU/1/20/1458/036	43013030	apixaban 5 MG Oral Tablet	1364445	EXACT			2025-12-04
EU/1/20/1458/037	43013030	apixaban 5 MG Oral Tablet	1364445	EXACT			2025-12-04
EU/1/20/1458/038	43013030	apixaban 5 MG Oral Tablet	1364445	EXACT			2025-12-04
EU/1/20/1458/039	43013030	apixaban 5 MG Oral Tablet	1364445	EXACT			2025-12-04
EU/1/20/1458/040	43013030	apixaban 5 MG Oral Tablet	1364445	EXACT			2025-12-04
EU/1/20/1458/041	43013026	apixaban 2.5 MG Oral Tablet	1364435	EXACT			2025-12-04
EU/1/20/1458/042	43013026	apixaban 2.5 MG Oral Tablet	1364435	EXACT			2025-12-04
EU/1/20/1458/043	43013026	apixaban 2.5 MG Oral Tablet	1364435	EXACT			2025-12-04
EU/1/20/1458/044	43013030	apixaban 5 MG Oral Tablet	1364445	EXACT			2025-12-04
EU/1/20/1458/045	43013030	apixaban 5 MG Oral Tablet	1364445	EXACT			2025-12-04
EU/1/20/1458/046	43013030	apixaban 5 MG Oral Tablet	1364445	EXACT			2025-12-04
