ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/20/1458/001	EMEA/H/C/005358	2.5 mg	Film-coated tablet	Oral use	blister (PVC/PVDC/alu)	10 tablets		apixaban-accord	Apixaban Accord	EU/1/20/1458	apixaban	apixaban	B01AF02	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/apixaban-accord	Authorised
EU/1/20/1458/002	EMEA/H/C/005358	2.5 mg	Film-coated tablet	Oral use	blister (PVC/PVDC/alu)	10 x 1 tablet (unit dose)		apixaban-accord	Apixaban Accord	EU/1/20/1458	apixaban	apixaban	B01AF02	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/apixaban-accord	Authorised
EU/1/20/1458/003	EMEA/H/C/005358	2.5 mg	Film-coated tablet	Oral use	blister (PVC/PVDC/alu)	14 tablets		apixaban-accord	Apixaban Accord	EU/1/20/1458	apixaban	apixaban	B01AF02	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/apixaban-accord	Authorised
EU/1/20/1458/004	EMEA/H/C/005358	2.5 mg	Film-coated tablet	Oral use	blister (PVC/PVDC/alu)	20 tablets		apixaban-accord	Apixaban Accord	EU/1/20/1458	apixaban	apixaban	B01AF02	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/apixaban-accord	Authorised
EU/1/20/1458/005	EMEA/H/C/005358	2.5 mg	Film-coated tablet	Oral use	blister (PVC/PVDC/alu)	20 x 1 tablet (unit dose)		apixaban-accord	Apixaban Accord	EU/1/20/1458	apixaban	apixaban	B01AF02	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/apixaban-accord	Authorised
EU/1/20/1458/006	EMEA/H/C/005358	2.5 mg	Film-coated tablet	Oral use	blister (PVC/PVDC/alu)	28 tablets		apixaban-accord	Apixaban Accord	EU/1/20/1458	apixaban	apixaban	B01AF02	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/apixaban-accord	Authorised
EU/1/20/1458/007	EMEA/H/C/005358	2.5 mg	Film-coated tablet	Oral use	blister (PVC/PVDC/alu)	28 x 1 tablet (unit dose)		apixaban-accord	Apixaban Accord	EU/1/20/1458	apixaban	apixaban	B01AF02	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/apixaban-accord	Authorised
EU/1/20/1458/008	EMEA/H/C/005358	2.5 mg	Film-coated tablet	Oral use	blister (PVC/PVDC/alu)	56 tablets		apixaban-accord	Apixaban Accord	EU/1/20/1458	apixaban	apixaban	B01AF02	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/apixaban-accord	Authorised
EU/1/20/1458/009	EMEA/H/C/005358	2.5 mg	Film-coated tablet	Oral use	blister (PVC/PVDC/alu)	56 x 1 tablet (unit dose)		apixaban-accord	Apixaban Accord	EU/1/20/1458	apixaban	apixaban	B01AF02	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/apixaban-accord	Authorised
EU/1/20/1458/010	EMEA/H/C/005358	2.5 mg	Film-coated tablet	Oral use	blister (PVC/PVDC/alu)	60 tablets		apixaban-accord	Apixaban Accord	EU/1/20/1458	apixaban	apixaban	B01AF02	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/apixaban-accord	Authorised
