product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
98-0342-01	Buronil 25 mg film-coated tablets	98-0342	16-JUN-98	98-0342	25 mg	Film-coated tablet	25 mg	Carton box, HDPE, N100	100
