codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
037421031	037421	EXJADE	250 MG COMPRESSA DISPERSIBILE - USO ORALE- BLISTER PVC/PE/PVDC/ALU 28 COMPRESSE	DEFERASIROX	DEFERASIROX			Compressa dispersibile	V03AC03	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
037421043	037421	EXJADE	250 MG COMPRESSA DISPERSIBILE - USO ORALE- BLISTER PVC/PE/PVDC/ALU 84 COMPRESSE	DEFERASIROX	DEFERASIROX			Compressa dispersibile	V03AC03	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
037421056	037421	EXJADE	500 MG COMPRESSA DISPERSIBILE - USO ORALE- BLISTER PVC/PE/PVDC/ALU 28 COMPRESSE	DEFERASIROX	DEFERASIROX			Compressa dispersibile	V03AC03	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
037421068	037421	EXJADE	500 MG COMPRESSA DISPERSIBILE - USO ORALE- BLISTER PVC/PE/PVDC/ALU 84 COMPRESSE	DEFERASIROX	DEFERASIROX			Compressa dispersibile	V03AC03	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
037421118	037421	EXJADE	90 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE - BLISTERS PVC/PVDC/ALLUMINIO - 30 COMPRESSE	DEFERASIROX	DEFERASIROX			Compressa rivestita con film	V03AC03	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
037421120	037421	EXJADE	90 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE - BLISTERS PVC/PVDC/ALLUMINIO - 90 COMPRESSE	DEFERASIROX	DEFERASIROX			Compressa rivestita con film	V03AC03	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
037421132	037421	EXJADE	90 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE - BLISTERS PVC/PVDC/ALLUMINIO - 300 (10 X 30) COMPRESSE  (CONFEZIONE MULTIPLA)	DEFERASIROX	DEFERASIROX			Compressa rivestita con film	V03AC03	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
037421144	037421	EXJADE	180 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE - BLISTERS PVC/PVDC/ALLUMINIO - 30 COMPRESSE	DEFERASIROX	DEFERASIROX			Compressa rivestita con film	V03AC03	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
037421157	037421	EXJADE	180 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE - BLISTERS PVC/PVDC/ALLUMINIO - 90 COMPRESSE	DEFERASIROX	DEFERASIROX			Compressa rivestita con film	V03AC03	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
037421169	037421	EXJADE	180 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE - BLISTERS PVC/PVDC/ALLUMINIO - 300 (10 X 30) COMPRESSE (CONFEZIONE MULTIPLA)	DEFERASIROX	DEFERASIROX			Compressa rivestita con film	V03AC03	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
