cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
700603	00134033	LANTUS SOLOSTAR 100 UNIDADES/ML SOLUCION INYECTABLE EN PLUMA PRECARGADA	Insulina glargina 100 U/ml inyectable 3 ml pluma precargada	100 U/ml inyectable 3 ml	Pluma precargada	5	pluma precargada	INSULINA GLARGINA 100 U	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN PLUMA PRECARGADA	A10AE04 - Insulina glargina	SANOFI-AVENTIS DEUTSCHLAND GMBH	0	0	0	0
706364	114944007	ABASAGLAR 100 unidades/ml solucion inyectable en pluma precargada	Insulina glargina 100 U/ml inyectable 3 ml pluma precargada	100 U/ml	Pluma precargada	5	pluma precargada	INSULINA GLARGINA 100 U	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN PLUMA PRECARGADA	A10AE04 - Insulina glargina	ELI LILLY NEDERLAND B.V.	0	0	1	0
706414	100133034	TOUJEO 300 UNIDADES/ML SOLOSTAR SOLUCION INYECTABLE EN PLUMA PRECARGADA	Insulina glargina 300 U/ml inyectable 1,5 ml pluma precargada	300 U/ml inyectable 1,5 ml	Pluma precargada	3	pluma precargada	INSULINA GLARGINA 300 UI	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN PLUMA PRECARGADA	A10AE04 - Insulina glargina	SANOFI-AVENTIS DEUTSCHLAND GMBH	0	0	0	0
711261	114944012	ABASAGLAR 100 UNIDADES/ML KWIKPEN SOLUCION INYECTABLE EN PLUMA PRECARGADA	Insulina glargina 100 U/ml inyectable 3 ml pluma precargada	100 U/ml inyectable 3 ml	Pluma precargada	5	pluma precargada	INSULINA GLARGINA 100 U	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN PLUMA PRECARGADA	A10AE04 - Insulina glargina	ELI LILLY NEDERLAND B.V.	0	0	1	0
724639	1181270003	SEMGLEE 100 UNIDADES/ML SOLUCION INYECTABLE EN PLUMA PRECARGADA	Insulina glargina 100 U/ml inyectable 3 ml pluma precargada	100 U/ml inyectable 3 ml	Pluma precargada	5	pluma precargada	INSULINA GLARGINA 100 U	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE	A10AE04 - Insulina glargina	BIOSIMILAR COLLABORATIONS IRELAND LIMITED	0	0	1	0
727918	1000133038	TOUJEO 300 UNIDADES/ML DOUBLESTAR SOLUCION INYECTABLE EN PLUMA PRECARGADA	Insulina glargina 300 U/ml inyectable 3 ml pluma precargada	300 U/ml inyectable 3 ml	Pluma precargada	3	pluma precargada	INSULINA GLARGINA 300 U	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE	A10AE04 - Insulina glargina	SANOFI-AVENTIS DEUTSCHLAND GMBH	0	0	0	0
769967	1181270003IP	SEMGLEE 100 UNIDADES/ML SOLUCION INYECTABLE EN PLUMA PRECARGADA	Insulina glargina 100 U/ml inyectable 3 ml pluma precargada	100 U/ml inyectable 3 ml	Pluma precargada	5	pluma precargada	INSULINA GLARGINA 100 U	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE	A10AE04 - Insulina glargina	BIOSIMILAR COLLABORATIONS IRELAND LIMITED	0	0	1	0
831453	00134012	LANTUS 100 UNIDADES/ML SOLUCION INYECTABLE EN UN VIAL	Insulina glargina 100 U/ml inyectable 10 ml	100 U/ml	Vial	1	vial para inyección	INSULINA GLARGINA 100 U	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE	A10AE04 - Insulina glargina	SANOFI-AVENTIS DEUTSCHLAND GMBH	0	0	0	0
901504	00134001	LANTUS 100 UNIDADES/ML SOLUCION INYECTABLE EN UN VIAL	Insulina glargina 100 U/ml inyectable 5 ml	100 U/ml	Vial	1	vial para inyección	INSULINA GLARGINA 100 U	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE	A10AE04 - Insulina glargina	SANOFI-AVENTIS DEUTSCHLAND GMBH	0	0	0	0
901579	00134006	LANTUS 100 UNIDADES/ML SOLUCION INYECTABLE EN UN CARTUCHO	Insulina glargina 100 U/ml inyectable 3 ml cartucho precargado	100 U/ml	Cartucho	5	cartucho precargado	INSULINA GLARGINA 100 U	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN CARTUCHO	A10AE04 - Insulina glargina	SANOFI-AVENTIS DEUTSCHLAND GMBH	0	0	0	0
