product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
09-0252-01	46276153	sodium chloride 9 MG/ML	1661411				
09-0252-02	46276153	sodium chloride 9 MG/ML	1661411				
09-0252-01	40220357	1000 ML sodium chloride 9 MG/ML Injection	1807639				
09-0252-02	40220357	1000 ML sodium chloride 9 MG/ML Injection	1807639				
09-0252-03	46276153	sodium chloride 9 MG/ML	1661411				
09-0252-04	46276153	sodium chloride 9 MG/ML	1661411				
09-0252-03	40220357	1000 ML sodium chloride 9 MG/ML Injection	1807639				
09-0252-04	40220357	1000 ML sodium chloride 9 MG/ML Injection	1807639				
09-0252-05	40220357	1000 ML sodium chloride 9 MG/ML Injection	1807639				
09-0252-05	46276153	sodium chloride 9 MG/ML	1661411				
