codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
026542047	026542	FLUOROURACILE TEVA	1 G/20 ML SOLUZIONE PER INFUSIONE- 1 FLACONCINO DA 20 ML	FLUOROURACILE	FLUOROURACILE			Soluzione per infusione	L01BC02	TEVA ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
026542050	026542	FLUOROURACILE TEVA	5 G/100 ML SOLUZIONE PER INFUSIONE - 1 FLACONCINO DA 100 ML	FLUOROURACILE	FLUOROURACILE			Soluzione per infusione	L01BC02	TEVA ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
026542062	026542	FLUOROURACILE TEVA	250 MG/5 ML SOLUZIONE PER INFUSIONE - 1 FLACONCINO DA 5 ML	FLUOROURACILE	FLUOROURACILE			Soluzione per infusione	L01BC02	TEVA ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
026542074	026542	FLUOROURACILE TEVA	500 MG/10 ML SOLUZIONE PER INFUSIONE - 1 FLACONCINO DA 10 ML	FLUOROURACILE	FLUOROURACILE			Soluzione per infusione	L01BC02	TEVA ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
040593016	040593	FLUOROURACILE AHCL	50 MG/ML SOLUZIONE INIETTABILE O INFUSIONE - 1 FLACONCINO IN VETRO DA 5 ML	FLUOROURACILE	FLUOROURACILE	50	milligram(s)/millilitre	Soluzione iniettabile	L01BC02	ACCORD HEALTHCARE, S.L.U.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
040593028	040593	FLUOROURACILE AHCL	50 MG/ML SOLUZIONE INIETTABILE O INFUSIONE - 1 FLACONCINO IN VETRO DA 10 ML	FLUOROURACILE	FLUOROURACILE	50	milligram(s)/millilitre	Soluzione iniettabile	L01BC02	ACCORD HEALTHCARE, S.L.U.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
040593030	040593	FLUOROURACILE AHCL	50 MG/ML SOLUZIONE INIETTABILE O INFUSIONE - 1 FLACONCINO IN VETRO DA 20 ML	FLUOROURACILE	FLUOROURACILE	50	milligram(s)/millilitre	Soluzione iniettabile	L01BC02	ACCORD HEALTHCARE, S.L.U.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
040593042	040593	FLUOROURACILE AHCL	50 MG/ML SOLUZIONE INIETTABILE O INFUSIONE - 1 FLACONCINO IN VETRO DA 100 ML	FLUOROURACILE	FLUOROURACILE	50	milligram(s)/millilitre	Soluzione iniettabile	L01BC02	ACCORD HEALTHCARE, S.L.U.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
040593055	040593	FLUOROURACILE AHCL	50 MG/ML SOLUZIONE INIETTABILE O PER INFUSIONE- 1 FLACONCINO IN VETRO DA 50 ML	FLUOROURACILE	FLUOROURACILE	50	milligram(s)/millilitre	Soluzione iniettabile	L01BC02	ACCORD HEALTHCARE, S.L.U.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
044062014	044062	FLUOROURACILE HIKMA	50 MG/ML SOLUZIONE INIETTABILE/PER INFUSIONE- 1 FLACONCINO IN VETRO DA 5 ML	FLUOROURACILE	FLUOROURACILE			Soluzione iniettabile o per infusione	L01BC02	HIKMA FARMACEUTICA (PORTUGAL) S.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
044062026	044062	FLUOROURACILE HIKMA	50 MG/ML SOLUZIONE INIETTABILE/PER INFUSIONE- 1 FLACONCINO IN VETRO DA 10 ML	FLUOROURACILE	FLUOROURACILE	500	milligrammi	Soluzione iniettabile o per infusione	L01BC02	HIKMA FARMACEUTICA (PORTUGAL) S.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
044062038	044062	FLUOROURACILE HIKMA	50 MG/ML SOLUZIONE INIETTABILE/PER INFUSIONE- 1 FLACONCINO IN VETRO DA 20 ML	FLUOROURACILE	FLUOROURACILE	1000	milligrammi	Soluzione iniettabile o per infusione	L01BC02	HIKMA FARMACEUTICA (PORTUGAL) S.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
044062040	044062	FLUOROURACILE HIKMA	50 MG/ML SOLUZIONE INIETTABILE/PER INFUSIONE- 1 FLACONCINO IN VETRO DA 100 ML	FLUOROURACILE	FLUOROURACILE	5000	milligrammi	Soluzione iniettabile o per infusione	L01BC02	HIKMA FARMACEUTICA (PORTUGAL) S.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
046491015	046491	TOLERAK	40 MG/G CREMA- 1 TUBO IN AL DA 20 G	FLUOROURACILE	FLUOROURACILE	40	milligram(s)/gram	Crema	L01BC02	PIERRE FABRE ITALIA S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
046491027	046491	TOLERAK	40 MG/G CREMA- 1 TUBO IN AL DA 40 G	FLUOROURACILE	FLUOROURACILE	40	milligram(s)/gram	Crema	L01BC02	PIERRE FABRE ITALIA S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
