codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
043031018	043031	ULTIBRO BREEZHALER	85 MCG/43 MCG POLVERE PER INALAZIONE CAPSULA RIGIDA - USO INALATORIO - BLISTER (PA/ALU/PVC-ALU) - 6X1 CAPSULE + 1 INALATORE	INDACATEROLO/glicopirronio	INDACATEROLO|glicopirronio	|	|	Polvere per inalazione, capsula rigida	R03AL04	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica
043031020	043031	ULTIBRO BREEZHALER	85 MCG/43 MCG POLVERE PER INALAZIONE CAPSULA RIGIDA - USO INALATORIO - BLISTER (PA/ALU/PVC-ALU) 12X1 CAPSULE + 1 INALATORE	INDACATEROLO/glicopirronio	INDACATEROLO|glicopirronio	|	|	Polvere per inalazione, capsula rigida	R03AL04	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica
043031032	043031	ULTIBRO BREEZHALER	85 MCG/43 MCG POLVERE PER INALAZIONE CAPSULA RIGIDA - USO INALATORIO - BLISTER (PA/ALU/PVC-ALU) 30X1 CAPSULE + 1 INALATORE	INDACATEROLO/glicopirronio	INDACATEROLO|glicopirronio	|	|	Polvere per inalazione, capsula rigida	R03AL04	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica
043031044	043031	ULTIBRO BREEZHALER	85 MCG/43 MCG POLVERE PER INALAZIONE CAPSULA RIGIDA - USO INALATORIO - BLISTER (PA/ALU/PVC-ALU) 90(3 CONFEZIONI DI 30X1) CAPSULE + 3 INALATORI	INDACATEROLO/glicopirronio	INDACATEROLO|glicopirronio	|	|	Polvere per inalazione, capsula rigida	R03AL04	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica
043031057	043031	ULTIBRO BREEZHALER	85 MCG/43 MCG POLVERE PER INALAZIONE CAPSULA RIGIDA - USO INALATORIO - BLISTER (PA/ALU/PVC-ALU) 96(4 CONFEZIONI DI 24X1) CAPSULE + 4 INALATORI	INDACATEROLO/glicopirronio	INDACATEROLO|glicopirronio	|	|	Polvere per inalazione, capsula rigida	R03AL04	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica
043031069	043031	ULTIBRO BREEZHALER	85 MCG/43 MCG POLVERE PER INALAZIONE CAPSULA RIGIDA - USO INALATORIO - BLISTER (PA/ALU/PVC-ALU) 150 (25 CONFEZIONI DI 6X1) CAPSULE + 25 INALATORI	INDACATEROLO/glicopirronio	INDACATEROLO|glicopirronio	|	|	Polvere per inalazione, capsula rigida	R03AL04	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica
043031071	043031	ULTIBRO BREEZHALER	85 MCG / 43 MCG - POLVERE PER INALAZIONE, CAPSULA RIGIDA - USO INALATORIO - BLISTER (PA/ALU/PVC - ALU) - 10 X 1 CAPSULE (DOSE UNITARIA) + 1 INALATORE	INDACATEROLO/glicopirronio	INDACATEROLO|glicopirronio	|	|	Polvere per inalazione, capsula rigida	R03AL04	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
043031083	043031	ULTIBRO BREEZHALER	85 MCG / 43 MCG - POLVERE PER INALAZIONE, CAPSULA RIGIDA - USO INALATORIO - BLISTER (PA/ALU/PVC - ALU) - 150 (15 X 10 X 1) CAPSULE (DOSE UNITARIA) (CONFEZIONE MULTIPLA) + 15 INALATORI	INDACATEROLO/glicopirronio	INDACATEROLO|glicopirronio	|	|	Polvere per inalazione, capsula rigida	R03AL04	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
043033012	043033	XOTERNA BREEZHALER	85MCG/43MCG POLVERE PER INALAZIONE, CAPSULA RIGIDA - USO INALATORIO - BLISTER (PA/ALU/PVC-ALU) 6X1 CAPSULE + 1 INALATORE	INDACATEROLO/glicopirronio	INDACATEROLO|glicopirronio	|	|	Polvere per inalazione, capsula rigida	R03AL04	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica
043033024	043033	XOTERNA BREEZHALER	85 MCG/43MCG POLVERE PER INALAZIONE, CAPSULA RIGIDA - USO INALATORIO - BLISTER (PA/ALU/PVC-ALU) - 12X1 CAPSULE + 1 INALATORE	INDACATEROLO/glicopirronio	INDACATEROLO|glicopirronio	|	|	Polvere per inalazione, capsula rigida	R03AL04	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica
043033036	043033	XOTERNA BREEZHALER	85 MCG/43MCG POLVERE PER INALAZIONE, CAPSULA RIGIDA - USO INALATORIO - BLISTER (PA/ALU/PVC-ALU) - 30X1 CAPSULE + 1 INALATORE	INDACATEROLO/glicopirronio	INDACATEROLO|glicopirronio	|	|	Polvere per inalazione, capsula rigida	R03AL04	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica
043033048	043033	XOTERNA BREEZHALER	85 MCG/43MCG POLVERE PER INALAZIONE, CAPSULA RIGIDA - USO INALATORIO - BLISTER (PA/ALU/PVC-ALU) - 90 (3 CONFEZIONI DI 30X1) CAPSULE + 3 INALATORI	INDACATEROLO/glicopirronio	INDACATEROLO|glicopirronio	|	|	Polvere per inalazione, capsula rigida	R03AL04	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica
043033051	043033	XOTERNA BREEZHALER	85 MCG/43MCG POLVERE PER INALAZIONE, CAPSULA RIGIDA - USO INALATORIO - BLISTER (PA/ALU/PVC-ALU) - 96 (4 CONFEZIONI DI 24X1) CAPSULE + 4 INALATORI	INDACATEROLO/glicopirronio	INDACATEROLO|glicopirronio	|	|	Polvere per inalazione, capsula rigida	R03AL04	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica
043033063	043033	XOTERNA BREEZHALER	85 MCG/43MCG POLVERE PER INALAZIONE, CAPSULA RIGIDA - USO INALATORIO - BLISTER (PA/ALU/PVC-ALU) - 150 (25 CONFEZIONI DI 6X1) CAPSULE + 25 INALATORI	INDACATEROLO/glicopirronio	INDACATEROLO|glicopirronio	|	|	Polvere per inalazione, capsula rigida	R03AL04	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica
043033075	043033	XOTERNA BREEZHALER	85 MCG / 43 MCG - POLVERE PER INALAZIONE, CAPSULA RIGIDA - USO INALATORIO - BLISTER (PA/ALU/PVC - ALU) - 10 X 1 CAPSULE (DOSE UNITARIA) + 1 INALATORE	INDACATEROLO/glicopirronio	INDACATEROLO|glicopirronio	|	|	Polvere per inalazione, capsula rigida	R03AL04	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
043033087	043033	XOTERNA BREEZHALER	85 MCG / 43 MCG - POLVERE PER INALAZIONE, CAPSULA RIGIDA - USO INALATORIO - BLISTER (PA/ALU/PVC - ALU) - 150 (15 X 10 X 1) CAPSULE (DOSE UNITARIA) (CONFEZIONE MULTIPLA) + 15 INALATORI	INDACATEROLO/glicopirronio	INDACATEROLO|glicopirronio	|	|	Polvere per inalazione, capsula rigida	R03AL04	NOVARTIS EUROPHARM LIMITED	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
