product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/14/934/001	45777047	{1 (0.5 ML peginterferon beta-1a 0.126 MG/ML Prefilled Syringe [Plegridy]) / 1 (0.5 ML peginterferon beta-1a 0.188 MG/ML Prefilled Syringe [Plegridy]) } Pack [Plegridy Starter Pack]	1546198	EXACT			2026-03-19
EU/1/14/934/002	46234551	{1 (0.5 ML peginterferon beta-1a 0.126 MG/ML Auto-Injector [Plegridy]) / 1 (0.5 ML peginterferon beta-1a 0.188 MG/ML Auto-Injector [Plegridy]) } Pack [Plegridy Pen Starter Pack]	1649605	EXACT			2026-03-19
EU/1/14/934/003	45775303	0.5 ML peginterferon beta-1a 0.25 MG/ML Prefilled Syringe [Plegridy]	1546189	EXACT			2026-03-19
EU/1/14/934/004	45775303	0.5 ML peginterferon beta-1a 0.25 MG/ML Prefilled Syringe [Plegridy]	1546189	EXACT			2026-03-19
EU/1/14/934/005	46234475	0.5 ML peginterferon beta-1a 0.25 MG/ML Auto-Injector [Plegridy]	1649593	EXACT			2026-02-17
EU/1/14/934/006	46234475	0.5 ML peginterferon beta-1a 0.25 MG/ML Auto-Injector [Plegridy]	1649593	EXACT			2026-02-17
EU/1/14/934/007	45775303	0.5 ML peginterferon beta-1a 0.25 MG/ML Prefilled Syringe [Plegridy]	1546189	EXACT			2026-03-19
EU/1/14/934/008	45775303	0.5 ML peginterferon beta-1a 0.25 MG/ML Prefilled Syringe [Plegridy]	1546189	EXACT			2026-03-19
