codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
028347019	028347	35201758	sufentanil 0.03 MG Sublingual Tablet	2103192	EXACT	auto-linked from EMA 004335		2026-06-12
028347021	028347	35201758	sufentanil 0.03 MG Sublingual Tablet	2103192	EXACT	auto-linked from EMA 004335		2026-06-12
028347045	028347	35201758	sufentanil 0.03 MG Sublingual Tablet	2103192	EXACT	auto-linked from EMA 004335		2026-06-12
028347058	028347	35201758	sufentanil 0.03 MG Sublingual Tablet	2103192	EXACT	auto-linked from EMA 004335		2026-06-12
028347060	028347	35201758	sufentanil 0.03 MG Sublingual Tablet	2103192	EXACT	auto-linked from EMA 004335		2026-06-12
035629017	035629	35201758	sufentanil 0.03 MG Sublingual Tablet	2103192	EXACT	auto-linked from EMA 004335		2026-06-12
035629029	035629	35201758	sufentanil 0.03 MG Sublingual Tablet	2103192	EXACT	auto-linked from EMA 004335		2026-06-12
035629031	035629	35201758	sufentanil 0.03 MG Sublingual Tablet	2103192	EXACT	auto-linked from EMA 004335		2026-06-12
035629070	035629	35201758	sufentanil 0.03 MG Sublingual Tablet	2103192	EXACT	auto-linked from EMA 004335		2026-06-12
035629082	035629	35201758	sufentanil 0.03 MG Sublingual Tablet	2103192	EXACT	auto-linked from EMA 004335		2026-06-12
036323018	036323	35201758	sufentanil 0.03 MG Sublingual Tablet	2103192	EXACT	auto-linked from EMA 004335		2026-06-12
036323032	036323	35201758	sufentanil 0.03 MG Sublingual Tablet	2103192	EXACT	auto-linked from EMA 004335		2026-06-12
036323044	036323	35201758	sufentanil 0.03 MG Sublingual Tablet	2103192	EXACT	auto-linked from EMA 004335		2026-06-12
046921019	046921	35201758	sufentanil 0.03 MG Sublingual Tablet	2103192	EXACT	auto-linked from EMA 004335		2026-06-12
046921021	046921	35201758	sufentanil 0.03 MG Sublingual Tablet	2103192	EXACT	auto-linked from EMA 004335		2026-06-12
