codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
031841012	031841	SEVORANE	250 ML LIQUIDO  PER INALAZIONE- FLACONE DA 250 ML CON TAPPO PILFER-PROOF	SEVOFLURANO	SEVOFLURANO	250	millilitre	Soluzione pressurizzata per inalazione	N01AB08	ABBVIE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
031841036	031841	SEVORANE	250 ML LIQUIDO PER INALAZIONE-  FLACONE 250 ML QUIK FIL	SEVOFLURANO	SEVOFLURANO	250	millilitre	Soluzione pressurizzata per inalazione	N01AB08	ABBVIE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
037141013	037141	SEVOFLURANE BAXTER	100% LIQUIDO PER INALAZIONE- 6 FLACONI AL  DA 250 ML	SEVOFLURANO	SEVOFLURANO	100	percent	Liquido per suffumigi	N01AB08	BAXTER S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
037141025	037141	SEVOFLURANE BAXTER	100% LIQUIDO PER INALAZIONE- 1 FLACONE AL DA 250 ML	SEVOFLURANO	SEVOFLURANO	100	percent	Liquido per suffumigi	N01AB08	BAXTER S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
037141037	037141	SEVOFLURANE BAXTER	100% LIQUIDO PER INALAZIONE- 6 FLACONI IN AL DA 250 ML CON TAPPO CON VALVOLA INTEGRATA	SEVOFLURANO	SEVOFLURANO	100	Gram Percent	Liquido per suffumigi	N01AB08	BAXTER S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
037141049	037141	SEVOFLURANE BAXTER	100% LIQUIDO PER INALAZIONE- 1 FLACONE IN AL DA 250 ML CON TAPPO CON VALVOLA INTEGRATA	SEVOFLURANO	SEVOFLURANO	100	Gram Percent	Liquido per suffumigi	N01AB08	BAXTER S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
041479015	041479	SEVOFLURANE PIRAMAL	100% V/V LIQUIDO PER INALAZIONE- 1 FLACONE IN VETRO DA 250 ML	SEVOFLURANO	SEVOFLURANO			LIQUIDO	N01AB08	PIRAMAL CRITICAL CARE B.V.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
041479027	041479	SEVOFLURANE PIRAMAL	100% V/V LIQUIDO PER INALAZIONE- 1 FLACONE IN VETRO/PVC DA 250 ML	SEVOFLURANO	SEVOFLURANO			LIQUIDO	N01AB08	PIRAMAL CRITICAL CARE B.V.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
041479039	041479	SEVOFLURANE PIRAMAL	100% V/V LIQUIDO PER INALAZIONE- 1 FLACONE IN VETRO DA 250 ML CON ADATTATORE INTEGRATO	SEVOFLURANO	SEVOFLURANO			LIQUIDO	N01AB08	PIRAMAL CRITICAL CARE B.V.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
041479041	041479	SEVOFLURANE PIRAMAL	100% V/V LIQUIDO PER INALAZIONE- 6 FLACONI IN VETRO DA 250 ML CON ADATTATORE INTEGRATO	SEVOFLURANO	SEVOFLURANO			LIQUIDO	N01AB08	PIRAMAL CRITICAL CARE B.V.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
041479054	041479	SEVOFLURANE PIRAMAL	100% V/V LIQUIDO PER INALAZIONE- 6 FLACONI IN VETRO DA 250 ML	SEVOFLURANO	SEVOFLURANO			LIQUIDO	N01AB08	PIRAMAL CRITICAL CARE B.V.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
041479066	041479	SEVOFLURANE PIRAMAL	100% V/V LIQUIDO PER INALAZIONE- 6 FLACONI IN VETRO/PVC DA 250 ML	SEVOFLURANO	SEVOFLURANO			LIQUIDO	N01AB08	PIRAMAL CRITICAL CARE B.V.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
041479078	041479	SEVOFLURANE PIRAMAL	100% V/V LIQUIDO PER INALAZIONE- 1 FLACONE IN VETRO/PVC DA 250 ML CON ADATTATORE INTEGRATO	SEVOFLURANO	SEVOFLURANO			LIQUIDO	N01AB08	PIRAMAL CRITICAL CARE B.V.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
041479080	041479	SEVOFLURANE PIRAMAL	100% V/V LIQUIDO PER INALAZIONE- 6 FLACONI IN VETRO/PVC DA 250 ML CON ADATTATORE INTEGRATO	SEVOFLURANO	SEVOFLURANO			LIQUIDO	N01AB08	PIRAMAL CRITICAL CARE B.V.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
