cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
605165	98090022	MICARDIS 80 MG COMPRIMIDOS	Telmisartán 80 mg comprimido	80 mg	Blister	360	comprimido	TELMISARTAN 80 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	BOEHRINGER INGELHEIM INTERNATIONAL GMBH	0	0	0	0
606234	77829	TELMISARTAN KERN PHARMA 20 MG COMPRIMIDOS EFG	Telmisartán 20 mg comprimido	20 mg	Blister	500	comprimido	TELMISARTAN 20 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	KERN PHARMA S.L.	0	1	0	0
606235	77830	TELMISARTAN KERN PHARMA 40 MG COMPRIMIDOS EFG	Telmisartán 40 mg comprimido	40 mg	Blister	500	comprimido	TELMISARTAN 40 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	KERN PHARMA S.L.	0	1	0	0
606237	77831	TELMISARTAN KERN PHARMA 80 MG COMPRIMIDOS EFG	Telmisartán 80 mg comprimido	80 mg	Blister	500	comprimido	TELMISARTAN 80 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	KERN PHARMA S.L.	0	1	0	0
656578	98090006	MICARDIS 80 MG COMPRIMIDOS	Telmisartán 80 mg comprimido	80 mg	Blister	28	comprimido	TELMISARTAN 80 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	BOEHRINGER INGELHEIM INTERNATIONAL GMBH	0	0	0	0
656662	98089007	PRITOR 80 mg COMPRIMIDOS	Telmisartán 80 mg comprimido	80 mg	Blister	28	comprimido	TELMISARTAN 80 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	BAYER AG	0	0	0	0
665896	98090006IP1	MICARDIS 80 mg COMPRIMIDOS	Telmisartán 80 mg comprimido	80 mg	Blister	28	comprimido	TELMISARTAN 80 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	BOEHRINGER INGELHEIM INTERNATIONAL GMBH	0	0	0	0
673769	73669	TELMISARTAN NORMON 40 mg COMPRIMIDOS EFG	Telmisartán 40 mg comprimido	40 mg	Blister	28	comprimido	TELMISARTAN 40 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	LABORATORIOS NORMON S.A.	0	1	0	0
673774	73672	TELMISARTAN NORMON 20 mg COMPRIMIDOS EFG	Telmisartán 20 mg comprimido	20 mg	Blister	28	comprimido	TELMISARTAN 20 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	LABORATORIOS NORMON S.A.	0	1	0	0
673776	73674	TELMISARTAN NORMON 80 mg COMPRIMIDOS EFG	Telmisartán 80 mg comprimido	80 mg	Blister	28	comprimido	TELMISARTAN 80 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	LABORATORIOS NORMON S.A.	0	1	0	0
675053	72785	TELMISARTAN TEVA-RATIOPHARM 20 mg COMPRIMIDOS EFG	Telmisartán 20 mg comprimido	20 mg	Blister	28	comprimido	TELMISARTAN 20 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	TEVA PHARMA S.L.U.	0	1	0	0
675069	72786	TELMISARTAN TEVA-RATIOPHARM 40 mg COMPRIMIDOS EFG	Telmisartán 40 mg comprimido	40 mg	Blister	28	comprimido	TELMISARTAN 40 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	TEVA PHARMA S.L.U.	0	1	0	0
675086	72787	TELMISARTAN TEVA-RATIOPHARM 80 mg COMPRIMIDOS EFG	Telmisartán 80 mg comprimido	80 mg	Blister	28	comprimido	TELMISARTAN 80 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	TEVA PHARMA S.L.U.	0	1	0	0
677696	98089007IP	PRITOR 80 mg COMPRIMIDOS	Telmisartán 80 mg comprimido	80 mg	Blister	28	comprimido	TELMISARTAN 80 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	BAYER SCHERING GMBH	0	0	0	0
677709	98089007IP1	PRITOR 80 mg COMPRIMIDOS	Telmisartán 80 mg comprimido	80 mg	Blister	28	comprimido	TELMISARTAN 80 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	BAYER SCHERING GMBH	0	0	0	0
679714	73915	TELMISARTAN SANDOZ 40 mg COMPRIMIDOS EFG	Telmisartán 40 mg comprimido	40 mg	Blister	28	comprimido	TELMISARTAN 40 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	SANDOZ FARMACEUTICA S.A.	0	1	0	0
679715	73916	TELMISARTAN SANDOZ 20 mg COMPRIMIDOS EFG	Telmisartán 20 mg comprimido	20 mg	Blister	28	comprimido	TELMISARTAN 20 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	SANDOZ FARMACEUTICA S.A.	0	1	0	0
679716	73917	TELMISARTAN SANDOZ 80 mg COMPRIMIDOS EFG	Telmisartán 80 mg comprimido	80 mg	Blister	28	comprimido	TELMISARTAN 80 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	SANDOZ FARMACEUTICA S.A.	0	1	0	0
681412	74286	TELMISARTAN STADA  20 MG COMPRIMIDOS EFG.	Telmisartán 20 mg comprimido	20 mg	Blister	28	comprimido	TELMISARTAN 20 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	LABORATORIO STADA S.L.	0	1	0	0
681413	74287	TELMISARTAN STADA 40 MG COMPRIMIDOS EFG	Telmisartán 40 mg comprimido	40 mg	Blister	28	comprimido	TELMISARTAN 40 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	LABORATORIO STADA S.L.	0	1	0	0
681418	74288	TELMISARTAN STADA  80 MG COMPRIMIDOS EFG	Telmisartán 80 mg comprimido	80 mg	Blister	28	comprimido	TELMISARTAN 80 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	LABORATORIO STADA S.L.	0	1	0	0
684964	74863	TELMISARTAN VIR 20 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Telmisartán 20 mg comprimido	20 mg	Blister	28	comprimido	TELMISARTAN 20 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C09CA07 - Telmisartan	INDUSTRIA QUIMICA Y FARMACEUTICA VIR S.A.	0	1	0	0
684970	74864	TELMISARTAN VIR 40 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Telmisartán 40 mg comprimido	40 mg	Blister	28	comprimido	TELMISARTAN 40 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C09CA07 - Telmisartan	INDUSTRIA QUIMICA Y FARMACEUTICA VIR S.A.	0	1	0	0
684975	74865	TELMISARTAN VIR 80 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Telmisartán 80 mg comprimido	80 mg	Blister	28	comprimido	TELMISARTAN 80 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C09CA07 - Telmisartan	INDUSTRIA QUIMICA Y FARMACEUTICA VIR S.A.	0	1	0	0
686910	75245	TELMISARTAN ALTER 20 mg COMPRIMIDOS EFG	Telmisartán 20 mg comprimido	20 mg	Blister	28	comprimido	TELMISARTAN 20 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	LABORATORIOS ALTER S.A.	0	1	0	0
686911	75247	TELMISARTAN ALTER 40 mg COMPRIMIDOS EFG	Telmisartán 40 mg comprimido	40 mg	Blister	28	comprimido	TELMISARTAN 40 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	LABORATORIOS ALTER S.A.	0	1	0	0
686912	75248	TELMISARTAN ALTER 80 mg COMPRIMIDOS EFG	Telmisartán 80 mg comprimido	80 mg	Blister	28	comprimido	TELMISARTAN 80 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	LABORATORIOS ALTER S.A.	0	1	0	0
687674	10639002	TELMISARTAN ACTAVIS 20 mg COMPRIMIDOS EFG	Telmisartán 20 mg comprimido	20 mg	Blister	28	comprimido	TELMISARTAN 20 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	ACTAVIS GROUP PTC EHF.	0	1	0	0
687675	10639012	TELMISARTAN ACTAVIS 40 mg COMPRIMIDOS EFG	Telmisartán 40 mg comprimido	40 mg	Blister	28	comprimido	TELMISARTAN 40 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	ACTAVIS GROUP PTC EHF.	0	1	0	0
687676	10639022	TELMISARTAN ACTAVIS 80 mg COMPRIMIDOS EFG	Telmisartán 80 mg comprimido	80 mg	Blister	28	comprimido	TELMISARTAN 80 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	ACTAVIS GROUP PTC EHF.	0	1	0	0
687943	75495	TELMISARTÁN SPI 20 mg COMPRIMIDOS EFG	Telmisartán 20 mg comprimido	20 mg	Blister	28	comprimido	TELMISARTAN 20 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	SWAN POND INVESTMENTS LIMITED	0	1	0	0
687948	75498	TELMISARTÁN SPI 80 mg COMPRIMIDOS EFG	Telmisartán 80 mg comprimido	80 mg	Blister	28	comprimido	TELMISARTAN 80 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	SWAN POND INVESTMENTS LIMITED	0	1	0	0
688031	75508	TELMISARTÁN SPI 40 mg COMPRIMIDOS EFG	Telmisartán 40 mg comprimido	40 mg	Blister	28	comprimido	TELMISARTAN 40 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	SWAN POND INVESTMENTS LIMITED	0	1	0	0
689246	75769	TELMISARTAN VIATRIS 20 MG COMPRIMIDOS EFG	Telmisartán 20 mg comprimido	20 mg	Blister	28	comprimido	TELMISARTAN 20 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	VIATRIS LIMITED	0	1	0	0
689248	75771	TELMISARTAN VIATRIS 40 MG COMPRIMIDOS EFG	Telmisartán 40 mg comprimido	40 mg	Blister	28	comprimido	TELMISARTAN 40 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	VIATRIS LIMITED	0	1	0	0
689249	75772	TELMISARTAN VIATRIS 80 MG COMPRIMIDOS EFG	Telmisartán 80 mg comprimido	80 mg	Blister	28	comprimido	TELMISARTAN 80 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	VIATRIS LIMITED	0	1	0	0
693007	76437	TELMISARTAN APOTEX 20 MG COMPRIMIDOS EFG	Telmisartán 20 mg comprimido	20 mg	Blister	28	comprimido	TELMISARTAN 20 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	APOTEX EUROPE B.V.	0	1	0	0
693008	76438	TELMISARTAN APOTEX 40 MG COMPRIMIDOS EFG	Telmisartán 40 mg comprimido	40 mg	Blister	28	comprimido	TELMISARTAN 40 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	APOTEX EUROPE B.V.	0	1	0	0
693009	76439	TELMISARTAN APOTEX 80 MG COMPRIMIDOS EFG	Telmisartán 80 mg comprimido	80 mg	Blister	28	comprimido	TELMISARTAN 80 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	APOTEX EUROPE B.V.	0	1	0	0
694384	76727	TELMISARTAN TECNIGEN 20 MG COMPRIMIDOS EFG	Telmisartán 20 mg comprimido	20 mg	Blister	28	comprimido	TELMISARTAN 20 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	TECNIMEDE ESPAÑA INDUSTRIA FARMACEUTICA S.A.	0	1	0	0
694385	76728	TELMISARTAN TECNIGEN 40 MG COMPRIMIDOS EFG	Telmisartán 40 mg comprimido	40 mg	Blister	28	comprimido	TELMISARTAN 40 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	TECNIMEDE ESPAÑA INDUSTRIA FARMACEUTICA S.A.	0	1	0	0
694386	76729	TELMISARTAN TECNIGEN 80 MG COMPRIMIDOS EFG	Telmisartán 80 mg comprimido	80 mg	Blister	28	comprimido	TELMISARTAN 80 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	TECNIMEDE ESPAÑA INDUSTRIA FARMACEUTICA S.A.	0	1	0	0
694789	110632002	Tolura 20 mg comprimidos EFG	Telmisartán 20 mg comprimido	20 mg	Blister	28	comprimido	TELMISARTAN 20 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	KRKA D.D. NOVO MESTO	0	1	0	0
694790	110632009	Tolura 40 mg comprimidos EFG	Telmisartán 40 mg comprimido	40 mg	Blister	28	comprimido	TELMISARTAN 40 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	KRKA D.D. NOVO MESTO	0	1	0	0
694791	110632016	Tolura 80 mg comprimidos EFG	Telmisartán 80 mg comprimido	80 mg	Blister	28	comprimido	TELMISARTAN 80 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	KRKA D.D. NOVO MESTO	0	1	0	0
696860	77149	TELMISARTAN SUN 40 MG COMPRIMIDOS EFG	Telmisartán 40 mg comprimido	40 mg	Blister	28	comprimido	TELMISARTAN 40 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.	0	1	0	0
696861	77150	TELMISARTAN SUN 80 MG COMPRIMIDOS EFG	Telmisartán 80 mg comprimido	80 mg	Blister	28	comprimido	TELMISARTAN 80 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.	0	1	0	0
697460	77344	TELMISARTAN PENSA 40 MG COMPRIMIDOS EFG	Telmisartán 40 mg comprimido	40 mg	Blister	28	comprimido	TELMISARTAN 40 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	TOWA PHARMACEUTICAL S.A.	0	1	0	0
697461	77345	TELMISARTAN PENSA 80 MG COMPRIMIDOS EFG	Telmisartán 80 mg comprimido	80 mg	Blister	28	comprimido	TELMISARTAN 80 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	TOWA PHARMACEUTICAL S.A.	0	1	0	0
698129	77536	TELMISARTAN MABO 20 MG COMPRIMIDOS EFG	Telmisartán 20 mg comprimido	20 mg	Blister	28	comprimido	TELMISARTAN 20 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	MABO FARMA S.A.	0	1	0	0
698130	77537	TELMISARTAN MABO 40 MG COMPRIMIDOS EFG	Telmisartán 40 mg comprimido	40 mg	Blister	28	comprimido	TELMISARTAN 40 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	MABO FARMA S.A.	0	1	0	0
698140	77543	TELMISARTAN MABO 80 MG COMPRIMIDOS EFG	Telmisartán 80 mg comprimido	80 mg	Blister	28	comprimido	TELMISARTAN 80 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	MABO FARMA S.A.	0	1	0	0
698175	77564	TELMISARTAN QUALIGEN 40 MG COMPRIMIDOS EFG	Telmisartán 40 mg comprimido	40 mg	Blister	28	comprimido	TELMISARTAN 40 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	NEURAXPHARM SPAIN S.L.	0	1	0	0
698176	77565	TELMISARTAN QUALIGEN 80 MG COMPRIMIDOS EFG	Telmisartán 80 mg comprimido	80 mg	Blister	28	comprimido	TELMISARTAN 80 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	NEURAXPHARM SPAIN S.L.	0	1	0	0
698182	77570	TELMISARTAN FERRER 40 MG COMPRIMIDOS EFG	Telmisartán 40 mg comprimido	40 mg	Blister	28	comprimido	TELMISARTAN 40 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	FERRER INTERNACIONAL S.A.	0	1	0	0
698183	77571	TELMISARTAN FERRER 80 MG COMPRIMIDOS EFG	Telmisartán 80 mg comprimido	80 mg	Blister	28	comprimido	TELMISARTAN 80 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	FERRER INTERNACIONAL S.A.	0	1	0	0
698241	77604	TELMISARTAN CINFA 20 MG COMPRIMIDOS EFG	Telmisartán 20 mg comprimido	20 mg	Blister	28	comprimido	TELMISARTAN 20 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	LABORATORIOS CINFA S.A.	0	1	0	0
698242	77605	TELMISARTAN CINFA 40 MG COMPRIMIDOS EFG	Telmisartán 40 mg comprimido	40 mg	Blister	28	comprimido	TELMISARTAN 40 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	LABORATORIOS CINFA S.A.	0	1	0	0
698243	77606	TELMISARTAN CINFA 80 MG COMPRIMIDOS EFG	Telmisartán 80 mg comprimido	80 mg	Blister	28	comprimido	TELMISARTAN 80 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	LABORATORIOS CINFA S.A.	0	1	0	0
699052	77829	TELMISARTAN KERN PHARMA 20 MG COMPRIMIDOS EFG	Telmisartán 20 mg comprimido	20 mg	Blister	28	comprimido	TELMISARTAN 20 mg	VÍA ORAL	COMPRIMIDO	C09CA07 - Telmisartan	KERN PHARMA S.L.	0	1	0	0
