cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
606235	77830	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2026-03-12
606237	77831	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2026-03-12
673769	73669	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2026-03-12
673774	73672	1317675	telmisartan 20 MG Oral Tablet	282755	EXACT			2026-03-12
673776	73674	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2026-03-12
675053	72785	1317675	telmisartan 20 MG Oral Tablet	282755	EXACT			2026-03-12
675069	72786	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2026-03-12
675086	72787	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2026-03-12
679714	73915	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2026-03-12
679715	73916	1317675	telmisartan 20 MG Oral Tablet	282755	EXACT			2026-03-12
679716	73917	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2026-03-12
681412	74286	1317675	telmisartan 20 MG Oral Tablet	282755	EXACT			2026-03-12
681413	74287	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2026-03-12
681418	74288	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2026-03-12
684964	74863	1317675	telmisartan 20 MG Oral Tablet	282755	EXACT			2026-03-13
684970	74864	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2026-03-12
684975	74865	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2026-03-12
686910	75245	1317675	telmisartan 20 MG Oral Tablet	282755	EXACT			2026-03-12
686911	75247	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2026-03-12
686912	75248	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2026-03-12
689246	75769	1317675	telmisartan 20 MG Oral Tablet	282755	EXACT			2026-03-12
689248	75771	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2026-03-12
689249	75772	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2026-03-12
694385	76728	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2026-03-12
694386	76729	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2026-03-12
694790	110632009	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2025-12-04
694791	110632016	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2025-12-04
697460	77344	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2026-03-12
697461	77345	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2026-03-12
698175	77564	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2026-03-12
698176	77565	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2026-03-12
698241	77604	1317675	telmisartan 20 MG Oral Tablet	282755	EXACT			2026-03-12
698242	77605	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2026-03-12
698243	77606	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2026-03-12
699053	77830	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2026-03-12
699054	77831	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2026-03-12
699224	77878	1317675	telmisartan 20 MG Oral Tablet	282755	EXACT			2026-03-12
699225	77879	19028935	telmisartan 40 MG Oral Tablet	205304	EXACT			2026-03-12
699227	77880	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2026-03-12
699335	111719065	19028936	telmisartan 80 MG Oral Tablet	205305	EXACT			2025-12-04
