cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
761416	1221688001	SPEVIGO 450 MG CONCENTRADO PARA SOLUCION PARA PERFUSION	Espesolimab 450 mg inyectable perfusión 7,5 ml	450 mg inyectable 7,5 ml	Vial	2	vial para inyección	ESPESOLIMAB 60 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	L04AC22 - Espesolimab	LEO PHARMA A/S	0	0	0	0
766686	1221688002	SPEVIGO 150 MG SOLUCION INYECTABLE EN JERINGA PRECARGADA	Espesolimab 150 mg inyectable 1 ml jeringa precargada	150 mg inyectable 1 ml	Jeringa precargada	2	jeringa precargada	ESPESOLIMAB 150 mg	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	L04AC22 - Espesolimab	LEO PHARMA A/S	0	0	0	0
768342	1221688003	SPEVIGO 300 MG SOLUCION INYECTABLE EN JERINGA PRECARGADA	Espesolimab 300 mg inyectable 2 ml jeringa precargada	300 mg inyectable 1 ml	Jeringa precargada	1	jeringa precargada	ESPESOLIMAB 300 mg	VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	L04AC22 - Espesolimab	LEO PHARMA A/S	0	0	0	0
