codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
029552015	029552	FLUDARA	5 FLAC.NI 50 MG SOLUZIONE INIETTABILE O PER INFUSIONE	FLUDARABINA FOSFATO	FLUDARABINA FOSFATO			Soluzione iniettabile o per infusione	L01BB05	SANOFI B.V.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
029552027	029552	FLUDARA	15 COMPRESSE RIVESTITE CON FILM IN BLISTER DI PA/AL/PP/AL DA 10 MG	FLUDARABINA FOSFATO	FLUDARABINA FOSFATO	10	milligrammi	Compressa rivestita con film	L01BB05	SANOFI B.V.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
029552039	029552	FLUDARA	20 COMPRESSE RIVESTITE CON FILM IN BLISTER DI PA/AL/PP/AL DA 10 MG	FLUDARABINA FOSFATO	FLUDARABINA FOSFATO	10	milligrammi	Compressa rivestita con film	L01BB05	SANOFI B.V.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
038033015	038033	FLUDARABINA TEVA	25 MG/ML CONCENTRATO PER SOLUZIONE INIETTABILE O PER INFUSIONE- 1 FLACONCINO DI VETRO DA 2 ML	FLUDARABINA FOSFATO	FLUDARABINA FOSFATO	25	milligram(s)/millilitre	Soluzione iniettabile	L01BB05	TEVA ITALIA S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
